,latent_mean_0,latent_mean_1,latent_mean_2,latent_logvar_0,latent_logvar_1,latent_logvar_2,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
36,-1.1043246,0.6622081,0.10396522,-1.1611401,-2.466723,-1.8824005,-0.9906205,0.93346524,0.01413656
37,-1.7890104,0.7875427,-1.43735,-0.59688675,-2.475426,-2.491369,-2.0725904,0.74047595,-1.62795
38,1.466795,0.328473,0.7709193,-1.489936,-2.6713831,-1.6216173,1.4301965,0.40028423,0.91909575
39,0.06571662,0.2898063,0.16659611,-1.3193198,-2.6066008,-1.8356047,1.1297308,0.09799048,-0.27165613
40,1.540905,1.5178183,-0.5505307,-0.51417804,-1.9707263,-1.1401408,1.8268313,1.089129,-1.1036762
41,-1.214832,1.9658209,0.548679,-0.49670017,-1.5722477,-0.5913176,-2.9861465,2.1342514,0.7309004
42,-1.5376621,-0.58737224,-0.5734956,-1.7400904,-3.0357873,-1.9464269,-1.6123317,-0.27626023,-0.75838304
43,-1.6651369,0.7138372,-0.7849834,-0.99152493,-2.5096636,-2.184502,-2.8190014,1.2363145,-0.18464988
44,-1.2331648,2.0391247,0.31647623,-0.49576956,-1.5143547,-0.45458275,-1.460513,2.7620826,1.0264759
45,0.033818893,1.2123979,0.24749321,-0.8983402,-1.8580759,-0.73032165,-0.3937906,1.1941593,-0.036767036
46,-1.7768933,0.61336285,-2.0887852,-0.6780747,-2.8316388,-3.4773965,-1.9444296,0.80496025,-1.7985858
47,-1.3120431,2.1042569,-0.92733973,-0.2742983,-1.2907875,-0.1961382,-0.87709814,2.0353339,-1.4293513
48,-1.6161631,1.8741294,0.8069109,-0.5873014,-1.5687358,-0.65206677,-2.188971,2.012198,1.1352439
49,-1.316346,1.6178104,0.71460724,-0.6537745,-1.5443617,0.5049098,-0.06099689,1.5891914,2.2302809
50,-0.93244565,2.0266287,-1.5055335,-0.4426043,-1.2807567,0.009415925,-0.33929032,0.7900785,-1.6117488
51,1.5392915,1.9997634,-0.11363709,-0.5385298,-1.6728356,-0.5441932,1.7375169,2.3239453,-0.58073366
52,-0.6768477,1.4673351,-2.1108062,-0.8712214,-1.574291,-0.47031575,-0.11433679,2.4159265,-3.2930217
53,-0.07961286,2.4460144,0.4704138,0.120194435,-1.3529247,-0.08597809,0.12914819,1.8858075,0.28609812
54,-3.2098634,0.63223636,-1.3688715,-0.62952685,-2.532389,-2.0855346,-3.5804164,0.44701272,-1.5104016
55,0.8924309,1.5114155,1.1428124,-0.741091,-1.9979527,-0.9729805,0.53241104,2.134928,2.21071
56,0.82069665,1.3831857,-1.5686678,-1.3915073,-2.0185728,-1.3093698,0.6792115,0.93793696,-2.5024796
57,-1.1437255,1.478942,-1.2933347,-0.3843819,-1.7969973,-1.1080811,-0.0016304255,1.0827296,-0.6070687
58,0.8760858,1.6269032,-0.031824946,-0.19112384,-1.687171,-0.79496664,0.94255036,1.2135634,0.4562173
59,-0.27003783,0.9445139,-2.4505124,-1.1727109,-1.9226128,-0.8168301,-0.006495297,0.76262486,-2.5539644
60,-0.9393188,2.2350404,-0.3082738,-0.2674631,-1.3119922,-0.039645135,-0.45548797,2.7968612,1.4222546
61,2.006703,1.0591626,-0.63093626,-1.8169514,-2.2935195,-1.0694492,2.8389716,1.2994597,-1.0738714
62,1.0507722,0.96431136,0.5676477,-0.69725263,-2.11955,-1.2712147,2.4132466,1.0782837,-0.105817795
63,-0.60679954,1.5414395,1.2508434,-0.90942496,-1.6977088,-0.4424954,-1.1019646,1.9263668,1.4702195
64,-1.3755159,0.39489284,-0.103382915,-1.3805676,-2.7962456,-2.1925628,-1.039181,0.43404672,0.279111
65,1.7865158,1.3248751,-1.5709491,-2.1147046,-2.2553256,-1.5293264,1.9933951,1.6539967,-1.5745329
66,0.17465484,2.5773933,-0.052707613,-0.13013089,-1.3685508,-0.095250905,-0.020689353,2.2248325,-1.5412171
67,1.4539348,0.9751667,-2.1357064,-3.1594164,-3.043251,-2.364913,1.1879671,0.87190473,-2.4212651
68,1.5784346,1.1284791,1.1090422,-1.3925929,-2.6220927,-1.8548503,1.9941214,1.1188121,1.2775735
69,0.44527188,1.6671269,1.0740818,-0.90823555,-1.9689083,-0.9934412,0.42282867,0.63176787,1.3701258
70,-2.061819,1.2492737,-1.955279,-0.78550434,-1.7192588,-0.63876444,-1.7888185,1.361491,-1.6178126
71,1.7986215,1.7770468,-0.54597986,-0.83808804,-1.7749743,-0.64848363,2.004918,1.9637141,-0.15821195
72,-0.66352826,2.3401732,-0.035156906,-0.2833897,-1.3528398,-0.073019326,-1.2522111,2.4905818,-1.3129916
73,1.2924149,1.3724229,0.710503,-0.8232336,-1.9768099,-1.01808,2.4608908,1.9353497,1.3994889
74,-2.3953338,2.0501494,0.53090346,-0.46510637,-1.4674252,-0.15959972,-2.19018,2.7147574,0.8513736
75,1.7541443,1.3918779,-0.8255581,-0.6659528,-2.065525,-1.3546312,1.0211496,1.6541831,-0.80568135
76,-1.2901874,1.9414066,0.8718674,-0.54899466,-1.5078493,-0.37370938,-1.6789628,1.3412158,0.6500532
77,-1.9108144,2.0315247,0.9453174,-0.5432317,-1.5540553,-0.519134,-2.705608,1.4850249,0.5573474
78,0.13208497,2.4267333,0.66116536,0.13178837,-1.3632208,-0.14789957,0.013055921,2.5964813,1.8308088
79,-2.4988453,1.6043777,0.2211808,-0.64792377,-1.5760098,-0.42717773,-1.055032,2.0918565,0.08218318
80,-1.2136588,1.1496884,0.8293505,-1.1352814,-1.9561132,-1.0723922,-0.49043852,1.3111796,1.0226936
81,1.6441551,2.0883968,-0.050617874,-0.5964713,-1.6157532,-0.39155567,1.1077495,2.4789207,-0.5274651
82,1.0163772,0.7404612,1.9620942,-1.1679118,-2.6521552,-1.7589538,0.48941302,0.65145767,1.2657397
83,-1.5901736,1.3688911,1.3642076,-0.9211667,-1.8242874,-0.7620835,-0.69393754,0.4135763,0.96770537
84,0.6920229,0.9529209,-0.70205843,0.034925103,-2.156588,-1.644969,0.90456605,0.8044599,-0.46466166
85,3.058136,1.4594096,0.13838619,-1.5223558,-2.2362232,-1.0468602,2.938998,1.7934952,0.92171377
86,0.11817526,1.0260504,1.8629833,-1.3748968,-2.3659492,-1.3466108,-0.0402055,1.3609041,1.5194337
87,1.6609939,1.814874,-0.20646185,-0.6313106,-1.7418839,-0.7069076,2.4410076,1.4352732,0.18177104
88,0.639435,-0.3178808,3.0378828,-1.5138345,-3.1330717,-1.4871023,0.15875101,-0.39015847,2.9648457
89,2.1924486,1.8450829,-0.03600967,-0.8308979,-1.8273947,-0.72543293,1.9880661,2.6894245,-0.62801826
90,0.09285759,2.393982,0.18379521,-0.075648665,-1.421105,-0.29717678,1.8195437,1.8123279,-0.30017552
91,2.4120576,0.7145097,-0.29872686,-2.0430622,-2.6181676,-1.4848686,1.951214,0.8639647,-0.6779337
92,-0.74086326,2.2993088,0.49488008,-0.31332695,-1.4557338,-0.2912261,0.38451582,2.3889203,0.5696411
93,-0.19839221,2.0077276,0.14035916,-0.04415071,-1.4853173,-0.54921013,-0.46664584,1.4549031,-1.0985034
94,0.60614055,2.4531333,0.15142834,-0.14210129,-1.4902918,-0.18562227,-1.3469453,2.6784449,-0.1902101
95,-0.078434356,2.469175,0.3195176,0.06747663,-1.3444455,-0.10065013,-0.25639743,2.7067356,1.4819976
96,-1.001427,2.1799772,0.6480051,-0.35372382,-1.4692899,-0.29706615,-1.7335572,2.2444525,0.70128924
97,-0.19574863,2.3957906,0.39772737,0.09858453,-1.3446283,-0.08528715,0.32819635,2.9556518,0.06717828
98,2.9359262,0.7740359,-1.192251,-2.2918785,-2.555565,-1.8439443,2.9080606,0.9044097,-1.2128905
99,-3.2995496,0.702951,0.8588667,-1.3194976,-2.4321344,-1.7418897,-2.8830492,0.37996203,0.60258555
100,0.2512239,1.6758178,0.9107839,-0.68504477,-1.8488209,-0.9429419,-1.6570439,1.4603034,1.0640013
101,-1.4622651,0.619556,0.07468665,-1.3047066,-2.1803281,-0.4831196,-1.2803531,0.33152756,-0.3921387
102,0.050195985,0.21082056,-1.311326,-1.1884993,-2.7939103,-2.30324,0.11049252,0.64989096,-1.1057891
103,-2.7665482,-0.5993644,0.6251881,-2.255385,-3.7053068,-2.9770021,-2.9220142,-0.63864183,0.4320709
104,1.3604676,1.6971529,-0.43818983,-0.5535979,-1.7774653,-0.81531185,2.64644,1.3244892,-0.9581902
105,1.1348614,0.99546576,-0.81077415,-0.18934679,-2.257843,-1.7222178,0.6577284,0.8776979,-0.18738937
106,-2.3021998,1.0325267,0.49391913,-1.055894,-2.0378668,-1.4500675,-2.0055375,0.23307198,0.21482784
107,-0.021979518,2.0255258,0.69734883,0.11334312,-1.4005939,-0.3770185,-0.28957254,2.0429485,0.9858062
108,-0.19026798,2.2140412,0.60086644,0.1462996,-1.3747916,-0.19532686,-0.22933392,1.78942,2.7319837
109,-1.7817167,1.025096,-0.3243521,-0.7460745,-2.09197,-1.5005181,-2.3124816,1.2631153,0.23035312
110,-0.04960323,2.3991306,0.40461218,0.09082723,-1.3789878,-0.17706472,0.6626577,2.9355392,0.597057
111,-1.0108007,2.0344958,0.43196607,-0.41506922,-1.5650047,-0.595972,0.19133604,2.4643078,-0.59984565
112,0.6933194,0.5489837,1.8654336,-1.0933684,-2.4916835,-1.1625483,1.1004251,0.5723201,1.5435473
113,1.7628168,1.4130516,0.9433483,-1.1046644,-2.2871516,-1.3700118,2.7317305,0.7345486,0.9134096
114,-2.1310415,1.99321,-0.61762214,-0.35646343,-1.32299,-0.08360332,-3.1979008,1.7486987,-1.6599281
115,-0.43452358,2.3359177,0.3576023,-0.07513106,-1.390171,-0.19344872,-1.0437384,1.9347981,0.21306895
116,-1.6014633,0.35298264,1.5649008,-1.769156,-2.4621143,-1.0038308,-1.813592,0.027396083,1.5092931
117,0.38554212,2.4458656,0.62584627,0.077088475,-1.4130676,-0.2778389,0.97064245,2.7139828,-0.63797307
118,-1.0977813,1.4158381,0.7367537,-0.8577765,-1.7472265,-0.8332673,-1.6934688,1.5907468,0.91275537
119,-1.5834115,1.4058589,-2.65723,-0.7001728,-2.0899663,-1.3017888,-1.5310514,1.1762062,-1.3334563
120,-0.5035447,2.3542447,0.20961678,-0.19743025,-1.3983208,-0.21557409,-1.013128,2.8207197,0.0550303
121,1.0644633,2.2231803,0.58167005,-0.11547673,-1.5481279,-0.5483466,1.7806721,2.5007937,0.5247334
122,0.6488334,2.423888,0.30815357,-0.086298585,-1.4963429,-0.16854435,-1.6219043,2.5440516,-1.0215325
123,2.856205,2.1357682,-0.16599643,-1.0301181,-1.7928962,-0.73433095,3.4823453,3.0520701,0.9263549
124,0.95673436,2.0365367,0.36967623,-0.35532063,-1.6442637,-0.3501637,1.2770548,1.860478,-0.27509773
125,-0.2681185,0.13014129,1.442422,-1.3622649,-2.7886565,-0.62309295,-0.7911206,-0.05558847,0.8449592
126,3.070418,1.0355041,-0.61115354,-2.7158778,-2.777897,-2.0566344,3.2156181,1.2911658,-0.1761249
127,1.7746137,1.2126203,-0.51537704,-0.35593832,-2.2268934,-1.2896643,3.3653789,0.96556103,0.58753324
128,-0.51856023,1.0975815,1.1257017,-1.2959684,-2.1668222,-1.3928926,-0.6415556,0.9584149,1.0068054
129,1.0519769,0.22545043,-1.8387929,-1.6096747,-2.7019482,-1.0208431,1.3914438,0.45314485,-2.111475
130,-1.145271,1.3451526,0.22372097,-0.76862335,-1.8426774,-1.2487729,-1.4459429,1.5550978,0.80240554
131,-1.7030147,1.5312445,-1.3489223,-0.8285347,-1.5160078,-0.13786393,-1.721932,1.7847435,-1.0966034
132,0.47650573,0.5546403,1.4950725,-1.7324839,-2.855904,-1.9816065,1.1608948,0.4948426,1.9244013
133,-0.7795457,2.3021889,0.3170687,-0.37413543,-1.4482888,-0.2988538,-1.7372624,2.6480114,0.56558377
134,-0.88728946,1.9505914,0.8118228,-0.48530585,-1.5183138,-0.55348116,-1.022846,1.3577209,1.4819415
135,-2.2450492,1.1415871,-2.919392,-0.9705044,-2.3046618,-1.6237998,-1.5986023,0.9518596,-2.4252212
136,-0.1893625,-0.44220164,-0.3106486,-1.861677,-3.0083961,-1.796095,-0.6948396,-0.23829712,0.072303444
137,2.1612182,2.183961,0.5534551,-0.28243005,-1.809418,-0.96625584,1.5626094,1.5265213,-0.5443053
138,-1.1383762,0.5460297,0.8673656,-1.4699616,-2.2794032,0.0016444325,-1.1190151,0.62165153,1.566555
139,-1.276869,0.60258096,0.92745924,-1.4662268,-2.4407268,-1.7793165,-1.475204,0.93810505,0.9744923
140,1.2554674,1.6311047,-0.8862945,-0.75516284,-1.8537658,-0.9340275,1.1279646,2.1774526,-1.2309902
141,-2.0073912,1.4166112,-2.6742659,-0.73939,-1.9494002,-1.1749446,-2.9845898,1.9660578,-3.092341
142,-1.594347,1.2688731,0.05257559,-0.8450124,-1.8313019,-0.9362102,-2.445703,1.2144215,0.3961591
143,-1.2806411,1.5623511,-2.3351917,-0.6969732,-1.6692963,-0.6239527,-1.1628349,2.361181,-2.3253367
144,0.27756068,1.2320583,1.296403,-1.0517576,-2.087018,-1.0573189,0.16660306,0.8706437,0.8399765
145,1.1052247,1.6396598,-0.42209554,-0.3688159,-1.7751747,-0.87619835,0.5900384,1.7725633,-0.6814915
146,-0.06530858,2.4576364,0.45379746,0.113384366,-1.3524079,-0.08695501,0.67673993,2.137034,-0.22671324
147,0.10206198,2.5346084,-0.45436937,-0.27465236,-1.3068135,-0.05140984,1.0093256,2.9738033,-0.8833403
148,0.5903196,2.4308972,0.4032091,-0.035823703,-1.483408,-0.23019081,0.73638904,3.3518047,0.33307463
149,0.6871988,1.3632867,1.3505516,-0.82990885,-1.9103401,-0.11848271,0.8942523,1.2004468,3.6740563
150,1.3758752,1.4238575,0.5683727,-0.86586696,-1.9581151,-0.92225635,1.1197022,1.037231,-0.696841
151,2.8576584,1.7089521,-0.7406406,-1.8108408,-2.127509,-1.3600173,3.5091393,1.6979243,-1.2190576
152,-1.7584777,1.1416777,1.1073023,-1.1480061,-1.7859043,-0.59994644,-1.7459605,0.6141097,1.1376733
153,0.61013204,0.19819206,1.0697672,-1.5427862,-2.732836,-1.614564,0.2447893,0.21294948,1.0512017
154,0.17818981,0.8914703,0.32498145,-0.93392956,-2.1334715,-1.3458259,0.076178804,0.7602611,0.42026433
155,0.99128443,2.1361125,0.21951193,-0.2324549,-1.6131524,-0.45519394,3.183486,1.1432583,0.8650038
156,0.61460775,1.6507884,0.81487393,-0.34398383,-1.671339,-0.56789255,0.61385584,1.771976,1.3528469
157,-1.7302737,0.6669713,0.9089874,-1.390016,-2.239508,-1.1080786,-1.5147046,0.15362734,1.1348951
158,0.062597565,1.1416156,1.7938796,-0.85742056,-2.006784,-0.21538526,0.75436807,0.03377199,1.3287079
159,1.246112,1.6200197,-0.52866346,-0.51579356,-1.8084081,-0.9040944,0.35484564,1.7217528,-0.8672032
160,-2.784458,0.7966043,-1.9462835,-0.40766764,-2.5069196,-2.330509,-2.154256,0.86811155,-1.7114885
161,0.5750163,2.4917371,-0.15145504,-0.25849366,-1.4585317,-0.15458047,1.7359471,2.9356678,0.211106
162,-0.9984099,1.9116603,-1.8259193,-0.50637496,-1.3978953,-0.23690325,-2.9899502,1.8146305,-2.585645
163,0.40809348,0.80363244,1.2207068,-1.428408,-2.460667,-1.4560001,0.6291206,1.069943,0.45481718
164,1.3755641,0.23536074,1.9642099,-2.2097812,-3.5259523,-1.8338168,0.82597905,0.22665976,1.4550691
165,4.1323004,1.4660724,0.0050798655,-4.451728,-3.4802806,-3.0817318,4.1095567,1.8013117,-0.2355121
166,-3.4323611,1.5596478,-0.62305254,-0.5184946,-1.4968997,-0.29257518,-3.6930199,1.5821077,-2.1183553
167,0.73976725,1.1548603,-0.47496843,-0.087064385,-2.0327137,-1.3712909,1.0194068,2.081131,-1.2173061
168,2.4646568,0.70545137,-0.71921754,-2.2090278,-2.643484,-1.6839099,1.9215182,0.2374739,-0.99167323
169,-1.1262892,0.8159051,-0.48299307,-0.92894316,-2.438738,-2.217669,-0.48795074,1.1986005,-0.53483886
170,-2.0962017,1.4844037,-0.11133444,-0.7812748,-1.5674952,0.04613197,-3.0094333,1.3535511,1.4134525
171,-0.03999407,2.5412488,0.026685119,0.007615447,-1.317665,-0.07547337,-1.5897143,2.400639,1.2176261
172,-1.2778198,1.5366032,-2.4234228,-0.7034162,-1.8514646,-0.96896595,-1.7003965,1.2299719,-2.9470444
173,-0.27640492,2.2051861,-1.2597082,-0.4418249,-1.3712552,-0.20971721,-0.33842555,2.2608745,0.4869157
174,1.9618778,0.8083765,0.6260065,-1.5393994,-2.4701672,-1.593915,1.8225824,0.60756004,0.8952217
175,1.6823757,1.9231561,-0.08369738,-0.57195175,-1.7083894,-0.63325197,0.792449,1.9336883,-0.23415308
176,-0.19656456,1.2195238,-2.3365133,-0.9580895,-2.2182374,-1.4988203,0.34877998,2.0421355,-3.0983021
177,-0.4346878,1.280912,0.034760475,-0.6463607,-1.8356731,-1.2459896,-1.7953043,1.9961699,-0.3616331
178,-0.57727146,2.3202708,-0.4364672,-0.29249763,-1.3379046,-0.1952762,0.3945527,3.044405,0.29035982
179,0.1561029,2.5347145,0.24855685,-0.009546161,-1.3874067,-0.15368539,-0.85011554,2.5302157,-1.1700051
180,2.1926873,1.5887729,-0.8170439,-1.2796409,-1.972676,-0.93731695,2.4835405,1.5679438,-0.76553726
181,0.2684492,2.3762465,0.7391521,0.0850786,-1.3568863,-0.18973547,-0.86053014,2.7444887,1.9986337
182,-2.9984381,1.1013168,0.45967436,-0.9543201,-1.9510624,-1.0944378,-2.129588,1.010218,0.10433641
183,0.37215292,0.35635424,-2.4077768,-1.4269557,-2.5201073,-1.6444073,0.7704524,-0.29448766,-2.2209015
184,0.86259,0.8970064,-0.663041,-0.33976865,-2.171185,-1.429982,-0.070290804,1.4605776,-0.8147558
185,1.6219627,2.0056686,0.51902723,-0.21975327,-1.7250804,-0.9853397,2.4525077,1.4584985,0.03866741
186,0.48692706,0.94584805,1.9596041,-1.0664935,-2.3114386,-1.159022,0.74774694,0.47984487,2.3818886
187,0.041783504,2.5739055,0.097791195,-0.007847667,-1.3286526,-0.10891634,-0.48503816,2.1938825,-0.9510598
188,1.2771419,1.6967523,0.91420925,-0.67479986,-1.8232721,-0.5389349,1.529352,1.7542651,1.3565321
189,-0.7390133,-0.2813254,1.5501636,-2.132767,-3.1630645,-1.7271217,-0.95562243,-0.17980206,1.7483858
190,1.4895498,1.6029005,0.4507283,-0.49836385,-1.8795922,-1.1489022,2.5312276,1.7968152,0.28015795
191,1.5682347,1.9141053,0.36520636,-0.35190833,-1.6985993,-0.8396898,2.7819648,2.559986,-0.34951288
192,0.5902781,1.731355,-1.0983999,-0.7016284,-1.7157321,-0.77336055,-0.051670194,1.7986102,-1.3127571
193,1.9412074,1.2955483,-1.42715,-2.0328317,-2.2126794,-1.4558144,1.6547315,1.203004,-1.158129
194,1.2221413,0.20966527,-2.2501125,-1.7187681,-2.6744525,-1.3252889,0.89090455,0.3885049,-1.4586358
195,-0.3257994,2.3898578,-0.24280673,-0.15192235,-1.27468,0.04563111,0.85926515,2.5112712,0.07821751
196,1.85929,1.8045537,-0.095271766,-0.63794976,-1.7850909,-0.75307363,2.1991646,1.8180988,-0.04225012
197,3.2025204,1.2699287,-0.5341376,-3.0798929,-2.8700395,-2.2882082,3.221951,1.2413589,-0.8865424
198,1.0255693,1.7867136,0.6678982,-0.43627602,-1.7288835,-0.658187,0.61020803,2.311079,0.95171213
199,1.8816967,1.8267959,0.019114614,-0.58037865,-1.7934433,-0.87440294,1.0292809,2.0087295,0.9476926
200,-1.8837687,0.05807037,0.61414695,-1.8728001,-3.0141354,-2.1259093,-1.5134777,-0.1282787,0.7927526
201,-1.3482908,0.6980655,-0.34971935,-1.3533746,-2.1690943,0.13702244,-1.5560564,0.9059082,-0.6518598
202,-0.8741902,0.9271152,0.23098844,-0.9446238,-2.0959573,-1.5363283,-1.0416323,0.7158267,0.4062127
203,1.2601804,1.8030998,0.8050233,-0.46185428,-1.8362008,-0.95192945,0.2904696,2.3243313,0.47815245
204,0.2874637,0.0072973594,-1.191109,-1.3567587,-2.7499385,-1.8722558,1.0007237,0.13345352,-1.448458
205,0.15599701,-0.6171562,-0.11252245,-2.0026016,-3.130889,-1.6660767,-0.12097925,-0.7083094,0.70725477
206,-0.2624281,0.04873494,-0.685951,-1.4603499,-2.9583473,-2.4761457,-0.90450066,-0.09474058,-0.261491
207,0.70861524,2.380308,0.047207236,-0.21674144,-1.5252354,-0.25439727,0.11743945,2.8977509,-2.5517502
208,-0.29430866,0.43278506,-0.98190683,-1.5312155,-2.3750834,0.045611203,0.018917114,0.67584145,0.05216974
209,1.3358712,0.45480704,-0.14236104,-1.7531179,-2.6381044,-0.20371705,1.247975,0.40230078,-0.22230841
210,-1.332852,0.81305456,-2.5312743,-1.5187601,-2.0152202,-1.0463231,-1.0026734,0.49902403,-2.375068
211,-0.11763472,2.4373114,0.39936626,0.09646237,-1.3474891,-0.08957201,-0.34606832,2.7798476,0.7665042
212,1.9293947,1.0896246,-0.8588039,-0.5656072,-2.3025079,-1.3736358,2.3132086,0.6835681,-1.1305579
213,1.5054636,1.9316864,-0.24356264,-0.576576,-1.6883779,-0.58818144,1.3501035,2.236188,0.075389326
214,-0.3308605,1.3610934,0.9265001,-0.9833987,-1.8507588,-0.8351662,0.0020872653,1.3932877,0.51563025
215,-0.6341618,0.70799375,0.87222767,-1.4112881,-2.2961657,-1.27334,0.044354796,0.4824049,1.256747
216,-1.2077978,1.4779067,0.106943905,-0.83402526,-1.7319492,-0.7373964,-0.7999444,1.3538979,-0.30859777
217,2.641861,1.2084653,-0.5972152,-2.0005257,-2.3315938,-1.445237,2.755385,0.9598232,-1.2210926
218,0.583878,0.26213178,-1.0779212,-1.435751,-2.4298851,-0.7285976,0.038596988,0.48701096,-1.382858
219,0.09839868,2.571117,-0.19338313,-0.113318324,-1.3077095,-0.06916529,0.69756794,1.7302885,0.061843336
220,1.3317722,0.2912703,0.18475705,-0.80454314,-2.4063842,-1.7359824,0.6736907,0.45315537,0.03237793
221,-1.3070244,-0.029307716,-0.14634663,-1.9192783,-3.2817142,-2.9193876,-1.5023338,-0.11567414,-0.52265716
222,-0.15509635,2.4561048,0.11450982,0.023191094,-1.3285602,-0.09740275,-0.22220309,2.3683894,1.2886914
223,0.18738478,2.4234471,0.06021732,-0.14823747,-1.4331775,-0.24583882,0.57401025,1.7660766,-0.51793593
224,-0.9092043,0.95567167,0.46868932,-1.1416171,-2.0985615,-1.3074069,-0.27702564,1.4830697,0.94159603
225,-0.79326487,0.7590678,1.932388,-1.2095501,-2.2151132,-0.14487123,-0.32828334,0.54947937,3.0892768
226,-1.2922096,0.8883337,-2.1770248,-0.63504016,-2.5428858,-3.123465,-1.7214574,0.75600207,-1.9656187
227,-0.4429646,0.74606764,-0.5633921,-0.8500656,-2.476892,-2.1602511,-0.96863407,0.52717793,-0.57048345
228,-0.3621446,2.2642846,-0.9267381,-0.25146604,-1.2705039,-0.18297821,-1.1998981,1.9267038,-0.15788358
