,latent_mean_0,latent_logvar_0,Gaussian_latent_var_feature_{i}
165,0.00499427,-0.012205544,-0.054163788
166,0.005163,-0.01223957,1.3913505
167,0.005163,-0.01223957,1.6999815
168,0.005163,-0.01223957,-0.987146
169,0.0050486275,-0.012242298,0.87858933
170,0.005163,-0.01223957,1.2001914
171,0.005163,-0.01223957,-0.98090094
172,0.0050453283,-0.012215841,0.9933393
173,0.0051112534,-0.012230348,0.5315718
174,0.005163,-0.01223957,0.42253867
175,0.00502913,-0.012212574,0.61390144
176,0.0050830953,-0.012223456,0.7064028
177,0.005163,-0.01223957,-1.5208062
178,0.005163,-0.01223957,-1.605452
179,0.005163,-0.01223957,1.6405207
180,0.0051157735,-0.012240696,1.3249944
181,0.0049086474,-0.012188278,1.233499
182,0.005163,-0.01223957,-0.8597095
183,0.005163,-0.01223957,0.5131169
184,0.0050803255,-0.012222898,-0.9743226
185,0.0050529316,-0.012217374,1.1444039
186,0.005163,-0.01223957,-0.20209777
187,0.005163,-0.01223957,0.3576415
188,0.005163,-0.01223957,-1.652739
189,0.005163,-0.01223957,1.740487
190,0.005163,-0.01223957,1.9196395
191,0.005048266,-0.0122404285,-0.8936391
192,0.005163,-0.01223957,-0.26875153
193,0.005064208,-0.012241926,-1.7454009
194,0.005126609,-0.012232231,-0.45469993
195,0.0048116148,-0.012258075,-0.78853667
196,0.005163,-0.01223957,0.4835457
197,0.005163,-0.01223957,0.28854573
198,0.005163,-0.01223957,0.39984003
199,0.005107111,-0.012240272,0.6503075
200,0.0051448676,-0.012235913,0.8818738
201,0.005163,-0.01223957,-0.8734351
202,0.0049846834,-0.012203611,0.1566166
203,0.005163,-0.01223957,0.41330957
204,0.005107138,-0.0122283045,0.48760414
205,0.005137079,-0.012234342,0.41413358
206,0.005163,-0.01223957,1.0537603
207,0.0049925083,-0.012207689,-0.57060003
208,0.0051005143,-0.01224106,0.13721672
209,0.0049866675,-0.012204011,0.5781817
210,0.005036452,-0.012214051,-0.95693403
211,0.005163,-0.01223957,0.7452124
212,0.005018887,-0.012210509,-0.16356674
213,0.0050704246,-0.012220901,1.7196132
214,0.005105003,-0.012240953,1.1463469
215,0.0051392284,-0.012236022,-1.2827827
216,0.005163,-0.01223957,0.35048816
217,0.005163,-0.01223957,0.5024942
218,0.005163,-0.01223957,0.03948687
219,0.005163,-0.01223957,0.21533066
220,0.005011975,-0.0122344,1.952469
221,0.0051473053,-0.012236405,-0.08552194
222,0.005163,-0.01223957,2.4851964
223,0.005163,-0.01223957,0.45647284
224,0.0050240373,-0.012230898,-0.22591135
225,0.005163,-0.01223957,2.0199075
226,0.005163,-0.01223957,-0.93183
227,0.0050074477,-0.012208202,-0.33605254
228,0.005163,-0.01223957,0.4791385
229,0.005151411,-0.012237233,-0.36659792
230,0.0051133255,-0.0122295525,0.57379776
231,0.005163,-0.01223957,-1.1761968
232,0.004905547,-0.012225371,-0.46914926
233,0.005163,-0.01223957,0.4573311
234,0.0051619685,-0.012239362,0.21907787
235,0.005163,-0.01223957,-0.6872439
236,0.005163,-0.01223957,-0.15574148
237,0.005163,-0.01223957,-0.34221426
238,0.005110244,-0.012240828,-0.2645478
239,0.005163,-0.01223957,-0.16646275
240,0.005154031,-0.012239224,-0.6075404
241,0.0051609506,-0.01224109,0.082434006
242,0.005163,-0.01223957,0.5334403
243,0.005071334,-0.012221085,2.5547874
244,0.005163,-0.01223957,-0.8700358
245,0.004946864,-0.01220608,-0.6884787
246,0.0049703014,-0.012255675,0.8369715
247,0.0050510177,-0.012216988,0.89811623
248,0.005163,-0.01223957,0.09318087
249,0.005163,-0.01223957,0.691171
250,0.005163,-0.01223957,0.719162
251,0.005163,-0.01223957,0.37436488
252,0.005163,-0.01223957,-0.47084105
253,0.005163,-0.01223957,-0.03889848
254,0.005163,-0.01223957,-0.631079
255,0.0048704753,-0.012242705,-0.83891535
256,0.005163,-0.01223957,-0.93675286
257,0.005163,-0.01223957,-0.72356063
258,0.005052819,-0.012217351,2.4605725
259,0.005070421,-0.0122209005,0.32737663
260,0.005163,-0.01223957,-0.7853412
261,0.005163,-0.01223957,-0.7926804
262,0.005071621,-0.012241749,0.73078203
263,0.005159719,-0.012238909,0.6699619
264,0.005163,-0.01223957,1.492112
265,0.0050147963,-0.012209684,0.22859323
266,0.0050638216,-0.01221957,-2.2678075
267,0.005163,-0.01223957,1.1425052
268,0.005163,-0.01223957,0.11279593
269,0.005163,-0.01223957,-0.22937685
270,0.0051134983,-0.012229588,0.5002402
271,0.005163,-0.01223957,0.15261173
272,0.0050794184,-0.012241475,0.14530982
273,0.005163,-0.01223957,-0.19544707
274,0.0049902895,-0.012237509,-0.65915877
275,0.005163,-0.01223957,-0.26350656
276,0.005163,-0.01223957,-0.34350553
277,0.005163,-0.01223957,-0.83504844
278,0.0051270477,-0.012232319,-0.036684815
279,0.0051082154,-0.012228522,-0.07325149
280,0.005163,-0.01223957,0.26828107
281,0.005163,-0.01223957,-0.20683959
282,0.005163,-0.01223957,-1.5894973
283,0.005163,-0.01223957,0.47140586
284,0.005163,-0.01223957,-0.68253285
285,0.0051486273,-0.0122399125,-0.25781494
286,0.005163,-0.01223957,0.26983175
287,0.005163,-0.01223957,-1.2820905
288,0.004964909,-0.0121996235,0.07715639
289,0.0051071094,-0.0122409025,-0.72559476
290,0.005163,-0.01223957,-0.6249696
291,0.005163,-0.01223957,-0.62879187
292,0.0050912923,-0.012225109,-0.2437245
293,0.005163,-0.01223957,1.6020308
294,0.004914839,-0.012241437,-1.018202
295,0.005088227,-0.012224492,1.0041857
296,0.005146622,-0.012236267,1.1290067
297,0.0051499964,-0.012236947,1.154684
298,0.005163,-0.01223957,-0.48787436
299,0.005100634,-0.012241057,-1.107884
300,0.0051008435,-0.01223699,-0.033654016
301,0.0051495247,-0.012236852,-2.775419
302,0.005163,-0.01223957,-0.2630317
303,0.0050406163,-0.012214891,1.2257652
304,0.0051075984,-0.012228398,0.8907181
305,0.005163,-0.01223957,-0.97310776
306,0.005163,-0.01223957,-0.5358555
307,0.0051148953,-0.012229869,0.40471193
308,0.0051475223,-0.012239939,0.15338433
309,0.005163,-0.01223957,-0.5701366
310,0.005163,-0.01223957,-0.14685006
311,0.0051532704,-0.012237656,1.6325676
312,0.0050603026,-0.012242019,-0.89100385
313,0.0050728074,-0.012221382,0.5455766
314,0.005125121,-0.012240473,1.7237148
315,0.0051551764,-0.012237992,-0.004052553
316,0.005132078,-0.012233335,-1.450731
317,0.005163,-0.01223957,0.84219515
318,0.0049678334,-0.012236522,-0.2145992
319,0.005163,-0.01223957,1.1407816
320,0.0051380484,-0.012234538,-0.7545401
321,0.0051413164,-0.012235197,0.7470383
322,0.0050623207,-0.012219267,1.2312335
323,0.005163,-0.01223957,-0.61139464
324,0.005134164,-0.012233755,1.4168072
325,0.0049599768,-0.012217877,0.043454584
326,0.0049764733,-0.012241478,1.7839386
327,0.005163,-0.01223957,0.059605934
328,0.005163,-0.01223957,-1.4697453
329,0.005163,-0.01223957,-1.2889252
330,0.005163,-0.01223957,-0.9574303
331,0.0051461463,-0.012239972,1.4622664
332,0.005163,-0.01223957,1.5686203
333,0.005163,-0.01223957,0.10478186
334,0.005163,-0.01223957,-2.2108
335,0.005163,-0.01223957,-0.36062044
336,0.005163,-0.01223957,-1.0585599
337,0.005098691,-0.012226601,0.5502724
338,0.0049897972,-0.0122437,0.2650871
339,0.005126414,-0.012232192,0.30878338
340,0.005143425,-0.012240036,0.80241376
341,0.005064044,-0.012219614,0.31453624
342,0.005163,-0.01223957,-1.5020003
343,0.005163,-0.01223957,0.65458965
344,0.005163,-0.01223957,-0.5810137
345,0.005163,-0.01223957,-0.75476307
346,0.0051301057,-0.012232937,1.1112407
347,0.005043133,-0.012242429,0.20078853
348,0.004841819,-0.012174802,-2.3401148
349,0.005162882,-0.0122395465,-0.84121823
350,0.0051573087,-0.012238422,-2.0934503
351,0.005055034,-0.012224336,-0.26610392
352,0.005163,-0.01223957,3.190242
353,0.005163,-0.01223957,-0.22992882
354,0.005163,-0.01223957,-0.33634883
355,0.0050959936,-0.012226057,1.9409604
356,0.004998938,-0.012249778,-0.66702276
357,0.0047997707,-0.012166322,-0.72643566
358,0.005163,-0.01223957,-0.14001267
359,0.005163,-0.01223957,-0.5066134
360,0.005025343,-0.012211811,-0.7860767
361,0.005155928,-0.012239298,1.1240126
362,0.005163,-0.01223957,1.0999223
363,0.005151721,-0.012239136,0.2143994
364,0.005163,-0.01223957,-1.1184087
365,0.005163,-0.01223957,1.1510272
366,0.005163,-0.01223957,0.7218534
367,0.005163,-0.01223957,1.6637919
368,0.005163,-0.01223957,1.1035072
369,0.0051554246,-0.0122397505,-2.3384356
370,0.0050747436,-0.012239792,-0.013364594
371,0.005114791,-0.012229848,0.38047656
372,0.0051535903,-0.012237673,1.4099505
373,0.0051436853,-0.0122470055,-1.7052501
374,0.005163,-0.01223957,-0.38290814
375,0.005163,-0.01223957,0.2834978
376,0.005163,-0.01223957,1.6756146
377,0.005163,-0.01223957,-0.6573903
378,0.005163,-0.01223957,0.15231797
379,0.005046761,-0.012216129,-2.2945538
380,0.005163,-0.01223957,-1.1456339
381,0.004988368,-0.012204355,-1.8053918
382,0.005163,-0.01223957,0.5702265
383,0.005163,-0.01223957,0.65400183
384,0.0051079635,-0.012240882,0.13921832
385,0.005076516,-0.012241633,-0.41943598
386,0.0049448726,-0.0122411875,-0.69506776
387,0.005163,-0.01223957,-0.021705769
388,0.0051127262,-0.012229431,0.14095332
389,0.0048578405,-0.012246847,-0.73328465
390,0.0049994355,-0.012206586,-0.32267025
391,0.0050570667,-0.012218208,0.059968237
392,0.005163,-0.01223957,-0.52774817
393,0.005163,-0.01223957,1.899335
394,0.005163,-0.01223957,-0.87543917
395,0.0050424426,-0.012215259,-2.189996
396,0.005163,-0.01223957,0.34699446
397,0.004984295,-0.012203533,-1.4445649
398,0.0050608045,-0.0122189615,0.5499025
399,0.005155969,-0.012238152,0.3323444
400,0.005163,-0.01223957,0.13407122
401,0.0051407223,-0.012235077,0.9895489
402,0.005163,-0.01223957,0.7700147
403,0.005156408,-0.012238241,-0.876206
404,0.0049869716,-0.012217459,-0.61415267
405,0.005122378,-0.01223711,0.29243386
406,0.005163,-0.01223957,-0.07440226
407,0.005163,-0.01223957,1.4768043
408,0.005163,-0.01223957,1.6895415
409,0.0048903576,-0.012218106,-0.94793606
410,0.004854109,-0.0122433165,0.502956
411,0.005163,-0.01223957,-1.3099316
412,0.0050491765,-0.012216616,-0.57182413
413,0.0050660605,-0.012243046,-0.4500839
414,0.0050717783,-0.012221511,-0.050602674
415,0.0046895393,-0.012144093,-2.2597885
416,0.0050706007,-0.012220937,0.6344223
417,0.0051559294,-0.012239738,1.144314
418,0.0051157507,-0.012237307,-1.5373498
419,0.005114985,-0.012239834,1.6240568
420,0.0048519447,-0.012176843,-0.6560254
421,0.0051291413,-0.012240377,0.86853725
422,0.005048663,-0.012222983,-1.3491874
423,0.005163,-0.01223957,0.31390896
424,0.005163,-0.01223957,0.77333015
425,0.005163,-0.01223957,0.17038162
426,0.0050563323,-0.01221806,1.88292
427,0.005154744,-0.012239766,0.18386234
428,0.005163,-0.01223957,0.28394055
429,0.005163,-0.01223957,0.7516133
430,0.005163,-0.01223957,0.068885036
431,0.0049797716,-0.012209869,-1.5087363
432,0.005163,-0.01223957,0.41342348
433,0.005163,-0.01223957,0.35426447
434,0.00513776,-0.012240171,-0.32817695
435,0.00506197,-0.0122211,1.4724889
436,0.005163,-0.01223957,-0.318034
437,0.005163,-0.01223957,-0.50107694
438,0.004963395,-0.012205235,0.70826495
439,0.005148992,-0.012239904,0.9645591
440,0.005061487,-0.012241991,1.1879817
441,0.004926255,-0.012191828,-0.7826381
442,0.005163,-0.01223957,-1.533852
443,0.0051282896,-0.012240264,0.7610387
444,0.0049347677,-0.012245013,0.9946638
445,0.005159994,-0.0122389635,-0.012077548
446,0.005163,-0.01223957,1.6125606
447,0.0050163507,-0.012209997,0.7097449
448,0.0049235485,-0.012195769,-0.5150128
449,0.005063435,-0.012248223,-0.12390604
450,0.0050589447,-0.012241251,-0.5359633
451,0.005163,-0.01223957,-0.82141966
452,0.0050781486,-0.012222459,0.15442528
453,0.005056697,-0.012239356,-2.0611517
454,0.005163,-0.01223957,1.7099186
455,0.004994993,-0.01221314,0.10504768
456,0.005163,-0.01223957,1.157555
457,0.005024335,-0.012242877,0.82769364
458,0.0050500184,-0.012242264,0.44361407
459,0.005093357,-0.012225525,-1.6843967
460,0.005163,-0.01223957,-0.49269205
461,0.005163,-0.01223957,-0.2673404
462,0.005163,-0.01223957,-2.0154667
463,0.004910695,-0.012225156,0.30081144
464,0.0051383288,-0.012240158,1.2204139
465,0.005163,-0.01223957,1.6189435
466,0.005163,-0.01223957,0.6842004
467,0.005163,-0.01223957,0.43391553
468,0.005163,-0.01223957,-0.5561499
469,0.005163,-0.01223957,1.3431762
470,0.005163,-0.01223957,1.479154
471,0.005163,-0.01223957,-0.73225147
472,0.005163,-0.01223957,0.54637575
473,0.005163,-0.01223957,1.4895403
474,0.005163,-0.01223957,1.492371
475,0.005163,-0.01223957,1.2252153
476,0.005163,-0.01223957,0.810781
477,0.0051248865,-0.012240479,0.47357106
478,0.0050425967,-0.0122441435,1.3748256
479,0.005163,-0.01223957,0.8258467
480,0.0051300535,-0.012232926,-1.6803502
481,0.0049534435,-0.012226802,-0.9773532
482,0.0051232935,-0.012240517,0.81106335
483,0.005163,-0.01223957,0.78818655
484,0.004879859,-0.012182472,-0.5122288
485,0.005163,-0.01223957,-1.2133611
486,0.0049010986,-0.012194718,0.8320402
487,0.005095894,-0.01224117,0.21683148
488,0.004972321,-0.0122024715,0.401561
489,0.005163,-0.01223957,0.25458625
490,0.005163,-0.01223957,-1.0196763
491,0.005019658,-0.012242989,0.2603676
492,0.005079844,-0.012222801,0.56584704
493,0.005163,-0.01223957,-1.2772243
494,0.0050546173,-0.012242154,1.1368581
495,0.0050673475,-0.012220281,-1.6519068
496,0.005130564,-0.012238322,0.3878426
497,0.004919099,-0.012190386,-0.6265662
498,0.0051259296,-0.012240454,-0.85155857
499,0.005163,-0.01223957,-1.1347156
500,0.0048258808,-0.012171588,-0.022020945
501,0.0050692977,-0.012220674,2.253777
502,0.005163,-0.01223957,-1.0519693
503,0.0050362977,-0.01221402,1.8627628
504,0.005163,-0.01223957,0.2832754
505,0.005058453,-0.012242063,1.1337516
506,0.005158763,-0.012238716,0.6510563
507,0.0051202197,-0.012240408,-0.96412385
508,0.005042519,-0.012242443,-0.04786714
509,0.004972405,-0.012245864,0.9574526
510,0.005163,-0.01223957,0.6664885
511,0.0051613916,-0.012239508,1.3210013
512,0.005163,-0.01223957,0.5220105
513,0.005120695,-0.012240578,-0.9306307
514,0.005163,-0.01223957,-0.46021754
515,0.005163,-0.01223957,0.6108022
516,0.0050981967,-0.0122265015,-0.84212047
517,0.005042552,-0.012246637,1.5831282
518,0.0051311725,-0.0122393435,0.40979305
519,0.005163,-0.01223957,-0.936031
520,0.005097465,-0.012226354,-1.290192
521,0.005147171,-0.012238961,-0.9289791
522,0.005163,-0.01223957,0.14228538
523,0.005163,-0.01223957,0.0071087056
524,0.005163,-0.01223957,-1.4119203
525,0.005023078,-0.012251746,-0.6989544
526,0.005163,-0.01223957,-1.5437766
527,0.0048836893,-0.012246232,-0.74161196
528,0.005163,-0.01223957,-0.38634625
529,0.005163,-0.01223957,1.944668
530,0.004953334,-0.01219729,-0.6934439
531,0.005163,-0.01223957,0.11782408
532,0.005163,-0.01223957,0.21009615
533,0.005163,-0.01223957,0.3519247
534,0.0050975797,-0.012226378,0.66804826
535,0.005151082,-0.012239854,-1.1516674
536,0.004996628,-0.01220602,-0.0143742375
537,0.0051507107,-0.012237092,1.4830925
538,0.0049999654,-0.012206693,-0.8913003
539,0.005163,-0.01223957,-0.9228779
540,0.005163,-0.01223957,0.71749663
541,0.004829107,-0.012246645,-0.43263733
542,0.005163,-0.01223957,-0.078969516
543,0.005163,-0.01223957,1.0901557
544,0.005035478,-0.012245328,0.5230571
545,0.005163,-0.01223957,0.91660833
546,0.005163,-0.01223957,0.5509466
547,0.0050462764,-0.012216032,0.34113562
548,0.0051509,-0.01223713,0.3720568
549,0.0051095737,-0.012240844,-0.26711154
550,0.0051329965,-0.012240285,-0.4775694
551,0.0051055267,-0.012239164,0.4409044
552,0.005163,-0.01223957,0.37720093
553,0.0049589886,-0.01219843,0.08043361
554,0.005026032,-0.012256084,-2.5554168
555,0.005163,-0.01223957,0.22645716
556,0.005163,-0.01223957,-0.8379385
557,0.005163,-0.01223957,-0.5634763
558,0.005163,-0.01223957,-0.2779429
559,0.005163,-0.01223957,-0.89141244
560,0.005100412,-0.0122269485,-0.010723293
561,0.005163,-0.01223957,-1.5283204
562,0.005163,-0.01223957,0.9450413
563,0.005040366,-0.012214839,-1.5011328
564,0.005111479,-0.01222918,-0.23283912
565,0.005163,-0.01223957,-0.87361306
566,0.0050250026,-0.012211742,1.1779231
567,0.005025494,-0.012211841,-0.23291507
568,0.0050984737,-0.012226557,0.45826697
569,0.0050179954,-0.012210329,-0.9109447
570,0.005163,-0.01223957,-0.8647078
571,0.005163,-0.01223957,1.3089926
572,0.005163,-0.01223957,1.3531885
573,0.0051372433,-0.0122401845,0.12125376
574,0.005163,-0.01223957,-0.22786556
575,0.005071621,-0.012221143,-0.33728123
576,0.0050561805,-0.012218029,-1.3033946
577,0.005163,-0.01223957,-0.3802507
578,0.005163,-0.01223957,-0.70358133
579,0.005163,-0.01223957,-0.6537996
580,0.0051113004,-0.012229145,-0.9961353
581,0.0051427977,-0.012235496,0.11806758
582,0.004879894,-0.012236506,-0.7662043
583,0.004886083,-0.012183728,-0.29282582
584,0.004951648,-0.012215808,-0.56665426
585,0.004993492,-0.012205387,-0.7340105
586,0.005163,-0.01223957,0.25643125
587,0.005163,-0.01223957,0.6670841
588,0.005163,-0.01223957,2.0368905
589,0.0050727976,-0.012241721,0.25658917
590,0.005157417,-0.012239703,-3.2113774
591,0.005070079,-0.012220832,-0.7627174
592,0.0051538902,-0.012237732,0.64738333
593,0.005163,-0.01223957,0.24192093
594,0.0050508715,-0.012242244,-0.35679764
595,0.004990424,-0.012243685,-0.7208952
596,0.005163,-0.01223957,0.73202616
597,0.005146665,-0.012236276,-1.1394044
598,0.005142484,-0.012240059,-0.16089387
599,0.0050672335,-0.012220258,0.1303467
600,0.005143893,-0.012235717,0.93947715
601,0.005163,-0.01223957,0.7425144
602,0.0050933002,-0.012241232,-0.5768754
603,0.0051130163,-0.012240762,-0.2140698
604,0.004869347,-0.012180353,-1.1579195
605,0.005163,-0.01223957,1.2785391
606,0.0050079576,-0.012208304,-0.19945599
607,0.005163,-0.01223957,1.3978409
608,0.005163,-0.01223957,0.6160917
609,0.005163,-0.01223957,-0.35763192
610,0.0050056563,-0.012207841,0.6200305
611,0.005053851,-0.012242173,1.3528118
612,0.004884826,-0.012220807,0.021120422
613,0.005100361,-0.012226938,0.68957466
614,0.0050990507,-0.012226674,-0.71414757
615,0.0050452333,-0.012238816,-0.8525585
616,0.005163,-0.01223957,-0.5073643
617,0.005163,-0.01223957,0.34606025
618,0.005163,-0.01223957,-0.22613989
619,0.0050546154,-0.012242154,0.68237376
620,0.005163,-0.01223957,0.9653912
621,0.0050876024,-0.01224056,1.3243009
622,0.0051185437,-0.01224063,0.33155674
623,0.005163,-0.01223957,-0.396934
624,0.005163,-0.01223957,-0.14031893
625,0.005028361,-0.012242006,-0.9250285
626,0.005034755,-0.0122233,-0.09783051
627,0.005163,-0.01223957,0.7145198
628,0.005163,-0.01223957,0.39660868
629,0.005163,-0.01223957,1.9661223
630,0.005034667,-0.01221369,1.2354245
631,0.0051472075,-0.012239946,0.38309592
632,0.005163,-0.01223957,-1.6897068
633,0.005075054,-0.012221835,-0.8405976
634,0.005163,-0.01223957,1.3082268
635,0.005163,-0.01223957,-0.80344677
636,0.005163,-0.01223957,-2.9691691
637,0.005163,-0.01223957,1.5692322
638,0.005163,-0.01223957,-0.26525974
639,0.005085042,-0.012241429,1.1820016
640,0.005163,-0.01223957,1.1817977
641,0.005163,-0.01223957,-0.023226183
642,0.004906378,-0.012187821,-0.43005463
643,0.0050948085,-0.012227245,1.2651514
644,0.005154481,-0.0122378515,-0.4168722
645,0.005163,-0.01223957,-0.4602498
646,0.0051413323,-0.0122352,-1.127115
647,0.0050696842,-0.012220752,1.408153
648,0.005163,-0.01223957,-0.0430668
649,0.005163,-0.01223957,1.6736063
650,0.0050606425,-0.012242011,0.70777774
651,0.005163,-0.01223957,0.21874002
652,0.005070919,-0.012221001,0.3827073
653,0.0050699865,-0.012241788,-1.1493418
