,latent_mean_0,latent_mean_1,latent_mean_2,latent_logvar_0,latent_logvar_1,latent_logvar_2,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
19,1.2007381,0.6646445,-0.80705893,-0.644732,-2.334469,-1.5427482,1.3114548,1.1910267,-1.0493419
20,-0.6669316,0.36589134,0.03868574,-1.3300887,-2.6068208,-1.7186468,0.21933347,0.6108832,1.0966914
21,0.48765853,0.07157598,0.902385,-1.3608198,-2.6894608,-0.1002478,-0.12077132,-0.33326492,-0.17789888
22,-1.2147505,0.76895666,-2.1438882,-1.1667157,-2.076041,-1.3420525,-0.5890882,0.47149146,-2.6570811
23,-1.1808691,0.07828695,-0.48607835,-1.6109262,-2.5954392,-0.9064257,-0.938491,-0.30721733,-2.0366347
24,-0.4479825,0.2163238,-1.2978857,-1.5389956,-2.4343872,-0.6039878,-0.1647746,0.44379833,-1.4965895
25,0.28922707,-0.29757532,-0.5841113,-1.6878192,-2.8645737,-1.5143602,0.3900053,-0.2263136,-0.13135624
26,0.5040546,0.17157297,-1.0953631,-1.2693241,-2.5059323,-1.47979,0.96324956,0.34370136,-0.8349881
27,1.6142384,0.58283174,0.010998726,-1.1834759,-2.3937075,-1.4468765,2.0399408,0.8194054,-0.6871137
28,0.033064,1.0535439,-0.88578594,-0.91214406,-1.9140949,-0.89834064,0.46225137,0.8393878,-1.2643842
29,-0.789864,-0.1955019,0.024235785,-1.7703598,-2.8216133,-0.64817,-0.8329382,-0.14029257,-0.40210783
30,-0.60586756,-0.17233482,3.125533,-1.9054365,-3.1525164,-1.2880752,-1.1107454,-0.08619117,2.6609786
31,1.2143952,0.8291856,1.4008585,-1.1321228,-2.3566082,-1.2884866,1.5385381,1.0123284,0.6457737
32,0.013604693,-0.3121988,-0.5817498,-1.7956033,-2.8353944,-0.6672937,-0.011102406,-0.078360975,-1.4357791
33,-0.900632,-0.1380026,0.66939473,-1.7797718,-2.9162388,-2.0639656,-0.8090117,-0.18578602,0.3884396
34,-1.162689,-0.41883078,-0.6075552,-1.6618466,-2.9089248,-1.7988806,-1.0780742,-0.40157294,-1.4610523
35,-0.4673851,0.4178043,-0.8677263,-1.4197195,-2.3193538,-0.7098392,0.07427132,0.22839324,-0.32119614
36,0.73383087,-0.25285205,-2.1817133,-1.7775965,-2.967877,-1.8120441,0.36896065,-0.48252934,-1.9873565
37,-0.4505328,0.12577918,0.44102275,-1.6519494,-2.752029,-1.9873877,-0.5939428,0.1193664,0.30716288
38,0.48983324,1.1869695,-1.0834532,-0.65904576,-1.942828,-1.1797769,-0.5017502,0.785866,-0.7453472
39,-0.59273595,0.34218076,-2.516508,-1.349221,-2.3627408,-1.0783055,-0.941851,-0.30387142,-2.623369
40,-1.7749281,0.6452058,0.86910117,-1.3962016,-2.304218,-1.3400908,-1.6266714,0.7796185,0.4585924
41,-2.1479983,0.09849695,0.32749093,-1.3483021,-2.657845,-1.655463,-2.9945054,-0.034826867,0.15751958
42,0.3321783,0.9257506,-0.85337347,-0.6035335,-2.1817024,-1.5749128,0.38415474,0.9105904,-0.5999868
43,-0.5562708,0.1250383,-2.7621326,-1.5029185,-2.5888982,-1.7175024,-0.456266,0.238482,-2.5178182
44,0.19315997,0.52883935,-1.3183981,-1.1523949,-2.157095,-1.0150404,1.3028691,0.69607234,-0.90250635
45,0.07169046,-0.5157177,-0.9463477,-1.8778558,-2.9391265,-1.0032166,0.52129245,-0.5049953,-0.59651625
46,-0.19296646,0.3758296,-0.3975344,-1.1831024,-2.6548188,-2.0233302,-0.28625104,0.009533435,-0.3179369
47,-1.2547389,0.47103146,-1.7747203,-1.4234631,-2.2596502,-0.6810444,-1.5873905,0.2887094,-1.7117755
48,-0.8338987,-0.04102271,-0.74464226,-1.5277475,-2.6809726,-1.5363913,-0.64823556,-0.011184424,-0.9647672
49,0.820303,-0.50069404,-1.2388422,-1.7237538,-2.9630501,-1.656789,1.2984234,-0.04869342,-1.6303134
50,-0.9388591,0.52071375,-0.39425674,-1.186916,-2.5697799,-1.9201422,-1.072556,0.3945511,-0.7032465
51,-0.30062705,0.6174208,-0.75729126,-0.97755,-2.54034,-2.069121,-0.12011656,0.1947664,-0.6263954
52,1.3992249,0.21926776,1.0982338,-1.5394917,-2.777041,-1.0759903,1.1968977,0.01806216,0.8126029
53,0.058795743,0.14991808,1.0609446,-1.6911603,-2.7430882,-1.7627463,0.16401643,0.47741744,1.1875563
54,-1.2697383,1.4607495,0.40545648,-0.8426716,-1.7625667,-0.84537977,-0.5605032,1.6242081,-0.2179408
55,0.4641468,0.7296859,0.77588725,-1.1832923,-2.1604578,-0.84305495,-0.633568,0.09408265,1.4179599
56,0.2985229,-1.1988285,-0.9213806,-2.0821395,-3.2657542,-1.3947656,0.7915989,-1.2442611,-1.1013489
57,-0.852942,-0.1732328,-0.19782057,-1.7896026,-2.7875438,-0.6584149,-0.67075634,-0.07853771,-1.5475346
58,0.81166804,-0.4550946,0.6530669,-1.893461,-3.0591135,-1.5400171,0.56985223,-0.03817895,0.24062905
59,0.13998514,-0.06662383,-0.8651509,-1.5633712,-2.636008,-0.99263185,-0.21984464,0.3186428,-1.7034693
60,-0.50052035,0.15178087,0.0507859,-1.5778315,-2.6345305,-1.4122462,-0.6770899,0.0054596663,-0.7399108
61,0.9593603,0.8715924,0.61056554,-1.0448809,-2.130617,-1.0563301,0.74906534,0.7422406,0.44862598
62,-0.18833005,0.38276514,-2.108015,-1.2407659,-2.2487872,-1.1675174,0.3897767,0.18278298,-2.504962
63,0.708525,0.70133775,-1.1489826,-1.1388139,-2.2029965,-1.1636996,0.29668164,1.0933998,-1.2734115
64,0.31364936,-0.59829557,-0.7101883,-1.9872422,-3.1749077,-2.1922061,0.5165075,-0.8332678,-0.8447774
65,0.8683123,-0.1335057,0.34836876,-1.5127468,-2.76372,-0.5608041,0.49801564,0.13598126,-0.13348079
66,-0.5143125,1.7487189,-0.8956913,-0.6852417,-1.5083247,-0.05210775,-0.6208253,1.7228074,0.33263493
67,-2.2022927,-0.7202618,0.24138469,-2.3061142,-3.6238408,-2.676145,-1.9505887,-0.7445871,0.5014137
68,-0.569674,-0.5874213,-0.09677538,-2.1663816,-3.3125746,-2.6827362,-0.6645044,-0.72429705,-0.55876935
69,-1.4332234,1.1176018,-1.2575407,-0.8138224,-1.806431,-0.7765768,-0.5987092,1.8970704,-1.9077724
70,-1.4692123,0.667987,-2.141483,-1.2474949,-2.1183197,-1.1616266,-1.4404764,0.9340627,-1.9799088
71,-0.16225892,0.80839145,-0.785948,-1.0932359,-2.023353,-0.86936396,-0.24132292,0.79203385,-0.8977272
72,1.0893314,-0.27371132,-1.1204362,-2.044999,-2.9260666,-1.212904,1.1428472,-0.3275537,-1.3447114
73,0.389091,1.3673912,0.9679208,-0.85471827,-1.9093668,0.061793387,0.46718842,1.2143916,0.69546247
74,-1.0011034,-0.079204045,-0.52525264,-2.0809777,-2.9477005,-0.7411083,-0.588077,0.10995353,-0.26994777
75,-0.31328535,1.39688,0.5172876,-0.97585124,-1.795758,0.26853722,-1.924427,1.6973655,0.76207376
76,-0.07109649,0.42941967,-0.54859346,-1.3382331,-2.37529,-1.162117,0.091909446,0.7490368,-1.1932843
77,-0.5132901,0.3564137,-1.2024297,-1.5805802,-2.414031,-0.11495888,-0.12723163,0.9644692,0.8303062
78,-0.36983156,-0.64859265,-0.91234124,-2.039512,-3.1995282,-2.1194572,-0.06822905,-0.69520676,-0.880854
79,0.09972542,0.027036704,5.46276,-1.7404826,-3.349259,-3.2398825,0.5133733,0.11692153,5.597696
80,-0.7978717,1.2058434,-0.90469855,-0.81507957,-1.7818077,-0.84627044,-0.4971043,1.2819661,-1.1527679
81,0.1833078,0.2967643,0.6062759,-1.4729561,-2.536025,-1.5320145,0.4130247,0.188483,0.5716578
82,0.51453495,0.8335783,-0.22057518,-0.93088853,-2.1422532,-1.0954055,0.28597397,1.1898993,-0.39684835
83,0.044418804,0.07389807,0.37628114,-1.6537172,-2.7274413,-1.8319316,0.10369511,0.5268873,-0.43457437
84,0.19534439,0.33083156,-3.3648162,-1.3746774,-2.4663675,-1.0232474,0.37977743,0.34814674,-4.359045
85,-0.859747,0.05794517,-1.8828582,-1.7763191,-2.713859,-0.31195158,-0.8828708,0.20653713,-1.716086
86,-1.825617,0.54125416,-2.0182424,-1.2730477,-2.1221087,-1.0750612,-2.4610643,0.5566438,-1.5568333
87,0.7228483,0.24791673,-1.3077989,-1.4711266,-2.422453,-1.16782,1.5576565,-0.25872037,-1.165652
88,0.23456702,0.4638022,0.530727,-1.3465617,-2.3939466,-1.3170726,-0.7422669,-0.042672366,1.0948595
89,-0.22123104,-0.25189856,-1.1834981,-1.7105517,-2.7361267,-1.3670514,-0.61801046,-0.7308861,-0.77826893
90,-1.3443698,0.57932794,0.23863876,-1.3495362,-2.322195,-1.2417561,-0.85553503,0.8372886,0.7556159
91,1.1842259,0.16426711,0.47764432,-1.5124934,-2.641681,-1.4141686,1.0445194,0.25737566,0.3530754
92,0.09680035,-0.22593284,0.3094256,-1.7965927,-2.9049463,-1.7164962,0.33395544,-0.2935894,-0.11610785
93,0.6770148,0.8919294,0.2594905,-0.9508114,-2.0489814,-0.8558796,0.81035215,0.7679479,-0.3518852
94,1.3154924,0.09863309,-1.2799608,-1.6968025,-2.83283,-2.2593071,1.311441,-0.28060594,-1.5947642
95,0.78876615,0.19371481,1.4806391,-1.3812364,-2.7129107,-1.462395,-0.4059713,-0.09534399,1.5183718
96,-0.9009707,0.4500801,0.9734256,-1.593708,-2.5098407,-1.5195951,-1.120663,0.7552719,1.287129
97,0.8432573,-0.19283798,0.3842383,-1.6434013,-2.8201685,-1.3086333,1.4301385,0.03184831,0.34282544
98,1.7614989,-0.01063247,0.09746885,-1.4916747,-2.7981277,-1.8209018,1.2329439,0.090951525,0.64823127
99,0.4542811,-0.75211585,1.4773864,-1.9139807,-3.2800443,-1.0402778,0.54815316,-0.58733433,1.2135818
100,0.3063135,0.043106504,0.8644601,-1.4459385,-2.623753,-0.21895164,0.59285593,0.21341547,0.45153943
101,-0.153243,0.70217174,-0.4217167,-1.3236822,-2.097865,-0.2733307,0.24301833,0.5397388,-0.97775346
102,0.38680702,0.47546035,1.494037,-1.0371499,-2.4054058,-0.20907891,1.2365384,0.25571623,2.2712839
103,0.2086466,0.049342833,0.91198134,-1.5843453,-2.675812,-1.0964079,0.19443765,0.14285302,0.8236446
104,0.12607777,0.9457371,-1.2014667,-0.8951627,-2.077908,-1.2463491,0.94765526,0.84688437,-0.5419618
105,0.033613883,-0.697601,-1.7580849,-1.8897516,-3.1046453,-1.6836474,-0.24632391,-0.6342809,-1.1564577
106,0.34128493,-0.35017774,1.9327949,-1.5404892,-3.037953,-1.1487224,1.1566448,-0.2203631,1.3615768
107,-0.3457383,-0.2337353,0.5384724,-1.7530739,-2.834354,-0.6185317,-0.7274016,-0.08656229,0.37974676
108,0.19371986,0.23496002,0.67737675,-1.5187695,-2.592003,-1.5820146,-0.04462345,-0.17944932,0.56897974
109,0.05744376,0.21128103,-1.410256,-1.3658098,-2.364221,-1.0799574,0.8281932,0.30988258,-1.4973224
110,-1.1148325,0.5007912,0.24362808,-1.4181905,-2.3312535,-0.95132816,-1.001011,0.2786311,0.68007684
111,-0.36285838,0.14649159,-0.41273564,-1.5475272,-2.572622,-1.2776229,-0.40520865,0.7278256,-0.79142874
112,-0.10879374,0.8852576,-0.7367627,-0.78185654,-2.2727985,-1.7621648,-0.33596873,0.5013906,-1.0159206
113,-0.0960762,0.18544862,-0.6696506,-1.3413973,-2.763322,-2.018213,0.16466713,0.35646722,-0.76300836
114,-0.00028223544,0.82130516,1.3097098,-1.2779684,-2.1974037,0.080242336,0.27817258,0.9154211,0.38651216
115,-0.4892962,0.87965184,0.2416879,-1.1559293,-2.0946398,-1.1189218,-0.3321964,0.5938034,-0.24722612
116,-0.7311781,0.47899872,0.4904642,-1.4883852,-2.4723685,-1.5281823,-0.6046387,0.66313493,0.4901961
117,0.20442808,0.19672829,-1.4915154,-1.3613778,-2.373387,-1.1532514,0.6970543,0.13184527,-1.9798923
118,-2.5685186,-0.3923339,-0.56646067,-1.5384791,-2.7281404,-1.3850946,-3.1666906,-0.12705183,0.027588487
119,-2.086434,0.07106105,0.023010433,-1.4465098,-2.4917116,-0.6147934,-2.1369288,-0.59288234,1.0288265
120,-0.102497794,-0.043733306,-0.529339,-1.5825067,-2.7179275,-1.5436864,0.32598433,0.026920468,-0.8749846
121,0.38176715,-0.17123848,-1.0586977,-1.5735755,-2.6522849,-1.0379038,0.76168513,-0.21981499,-1.1269791
122,-0.81736755,-0.524429,1.1955454,-2.538272,-3.3309321,-1.8350956,-1.1023358,-0.6836256,1.7109767
123,0.11323946,0.47580457,-2.803061,-1.2323066,-2.2478647,-0.91032946,0.3056957,0.56333494,-2.5490804
124,-1.3739177,0.16818237,-0.029965162,-1.565033,-2.5203488,-0.55817187,-1.781352,0.283864,-1.154729
125,-1.1420466,0.9407507,-0.65954983,-0.9601179,-1.9890462,-1.0405204,-2.4585865,1.2299669,-0.51630133
126,1.1538795,1.2269939,-0.80460036,-0.3974105,-2.0597684,-1.362288,1.459607,0.69295007,-1.2495441
127,0.15321791,0.28565732,-3.0695782,-1.3739482,-2.4559398,-1.0795591,-0.5501318,-0.0166184,-1.7841765
128,-0.4801175,-0.12874633,-1.3317499,-1.7534444,-2.6622262,-0.84550446,-0.46863323,0.5783048,-1.5862712
129,0.85518205,-0.37620148,-0.577579,-1.8308125,-2.9295478,-0.32241917,1.3016102,-0.5786422,-1.42906
130,-1.2299026,0.46724507,-0.6423588,-1.4772427,-2.269663,-0.4965288,-1.2440485,0.01614055,-0.15062565
131,-0.44325706,-0.17433286,-2.1205187,-1.554058,-2.9541163,-2.4669657,-0.2959202,-0.17863442,-1.7125456
132,0.10156845,0.6409507,1.3210617,-1.3681121,-2.3504367,-1.2395864,0.21475093,0.93853813,1.3086561
133,1.1938161,0.30734044,1.9041444,-1.2969682,-2.869814,-2.0354578,0.13530827,0.64789474,1.3472493
134,0.080888145,0.14949578,-1.7989961,-1.3183546,-2.3941228,-1.0147434,0.33726418,0.22367735,-2.9427176
135,-0.62549764,0.52307564,-1.3874567,-1.1323487,-2.3347783,-1.6197145,-0.36088288,0.5265738,-1.4160855
136,-0.6653318,0.55908436,-0.8915553,-1.1451949,-2.30221,-1.3804452,-0.5987623,0.58646214,-0.46709406
137,1.7425222,0.55569285,-1.1993222,-1.7016497,-2.5740352,-1.6748195,1.8119323,0.5239459,-1.1067346
138,-0.32203,0.20949522,-1.5096743,-1.3896062,-2.3702915,-1.1089371,-0.68587315,-0.097782165,-2.1480236
139,-0.4129725,-0.06625768,-0.4813923,-1.7893128,-3.085512,-2.883543,-0.576385,-0.13435218,-0.2722926
140,-0.26509917,0.1330533,-1.1260567,-1.2715194,-2.7694068,-2.0882707,-0.15409184,-0.16767097,-1.7945294
141,-0.91488063,-0.31112334,-1.1346824,-1.6206834,-3.1613216,-2.6161103,-0.5575993,-0.36105624,-1.1124666
142,1.53984,0.5462758,-0.903777,-1.1582401,-2.3227556,-1.4297279,1.9771659,0.8156303,-1.0416442
143,-0.4060968,0.9273391,-1.5906758,-0.9922187,-1.8455296,-0.728742,-0.30184713,0.85647047,-1.5211177
144,0.1672191,-0.011482708,0.33692783,-1.6909852,-2.7635694,-1.7832668,0.22320214,0.1430889,-0.10993579
145,-1.8863969,-0.2802692,-1.9879897,-1.8108995,-2.7553258,-1.7466261,-2.3585792,-0.11877933,-1.6846766
146,-0.263905,0.14204201,-1.639033,-1.3592201,-2.6311107,-1.9030149,-0.4896398,0.34100544,-1.528593
147,-0.43447292,0.870577,-1.3125745,-0.919765,-2.029878,-1.2936926,0.39559513,0.85345453,-1.5996565
148,0.19167864,0.40583608,-2.92313,-1.2564232,-2.3284738,-0.91715896,0.8445779,0.64664763,-3.2708335
149,1.0285941,0.8466803,0.5584724,-0.95233583,-2.1542952,-1.1925888,0.47472978,1.1462656,0.3344409
150,-0.95995516,0.42332575,-0.21601933,-1.4014449,-2.3564,-0.9868939,-1.2551844,0.36313766,-0.18378314
151,0.71897393,0.05059672,-1.9598613,-1.5529182,-2.585077,-1.2103113,0.81896603,-0.06619455,-1.6692917
152,1.9145522,0.68817294,-0.55683076,-0.76186454,-2.432062,-1.4096963,1.7995893,0.9759643,-0.05334294
153,-0.8915755,0.20685908,-2.676517,-1.6498792,-2.6008282,-1.640753,-0.38022065,0.103128724,-2.941325
154,-0.8380101,0.1247488,1.2394248,-1.7075652,-2.678181,-1.3715879,0.046106517,-0.26416597,0.8753419
155,-0.24808681,0.30228165,0.080197155,-1.4988935,-2.5364828,0.5048941,0.17242703,-0.04449287,3.3289604
156,-0.36583224,-0.7569355,0.6651341,-2.1527267,-3.3143663,-2.2155967,-0.22796176,-0.6540797,0.6121895
157,0.0744968,-0.10066215,-1.152841,-1.4921451,-2.9794817,-2.3284886,-0.06362709,-0.23411134,-1.1656203
158,0.45636973,0.60341984,1.4904934,-1.2298748,-2.3561916,-0.9362966,0.13073999,0.47698247,1.8895612
159,-0.72436845,-0.20718119,0.17070615,-1.8393275,-2.8138213,0.13361257,-0.5095132,-0.18795937,-0.7309825
160,0.6400984,0.91020554,0.39888918,-0.9211962,-2.0773606,-1.1074396,0.19127199,0.8945215,-0.1670435
161,-0.57186514,0.8451065,-1.079387,-0.9233389,-2.129296,-1.4865968,-0.9250087,0.93813616,-1.1695527
162,-0.70959276,0.3083773,-0.68421966,-1.2864574,-2.6752963,-1.9011023,-0.9887377,0.6229397,-1.5814481
163,0.9771345,1.2447141,-0.045679986,-0.7715137,-1.888438,-0.6488998,0.6348402,0.95770156,-0.1807371
164,0.33248344,-0.10737205,-0.84952897,-1.4954389,-2.6848218,-1.4891942,1.4619008,0.16406691,-0.845381
165,0.078352444,0.045600064,1.0533646,-1.7122332,-2.7341073,-1.3718748,-0.10511238,-0.10928277,1.457169
166,0.13857293,0.16099319,0.8329432,-1.6070262,-2.7031379,-1.7627723,0.3194498,0.3892462,1.2421457
167,-0.062461384,1.2735602,0.6581452,-1.0291095,-1.8552576,0.004372537,0.35908422,1.0142245,0.44417855
168,0.3171889,0.43928072,-0.27600813,-1.2534833,-2.341827,-0.8011141,0.89787424,0.52487653,-1.3893242
169,-0.296951,1.4577394,-1.2312801,-0.63175684,-1.7252469,-0.76566654,-0.9852895,1.3623755,-1.5172789
170,0.12154608,-0.17210892,-1.5331187,-1.3645303,-2.802007,-0.7518215,0.14533094,-0.017303169,-3.1289654
171,-0.14203566,1.0446011,-1.2618698,-0.8672197,-1.9088995,-1.0265265,-0.12216286,0.5899042,-0.85885555
172,0.08657368,-0.059254326,1.0234033,-1.8217267,-2.8902416,-1.7541972,0.4805436,0.035018943,0.7967289
173,-0.08513475,0.029445969,-0.857054,-1.6249964,-2.6012108,-0.60583925,0.6847928,-0.17259306,-1.1582019
174,-0.5088581,-0.41836265,1.034184,-2.1867554,-3.1658702,-1.744941,-0.49914354,-0.41802406,0.7161101
175,1.4180045,0.25014982,1.732546,-1.3026545,-2.8655105,-2.0423687,1.8875191,-0.13071185,1.9818834
176,-0.2095778,-0.19654316,-2.5878758,-1.6771084,-2.8924935,-1.5359397,-0.93048984,-0.30631864,-3.3934112
177,-1.199685,-0.1928109,0.98660576,-1.9494741,-2.8773685,-1.4136071,-1.6336491,-0.3955114,0.74002534
178,-1.3099076,-0.1929698,-0.43561524,-1.7505276,-2.7848902,-0.96176374,-1.7329664,-0.25255018,-0.5895083
179,-0.6230833,0.5130473,1.0279735,-1.5779929,-2.505063,-1.6313802,-0.19972488,0.5473495,0.8526368
180,0.48080945,-0.12974045,-0.9650563,-1.5026371,-2.764216,-1.7733767,1.1780128,-0.1542991,-1.9438608
181,1.4213492,0.27843532,-0.36248735,-0.8313619,-2.479422,-1.5949556,1.8274859,0.34147438,-0.21836291
182,0.9853148,1.3128413,1.0615734,-0.90441376,-1.9848243,-0.6563978,1.7753315,1.2526249,0.5714944
183,0.34686634,-0.6144562,-2.271535,-1.8496604,-3.2259338,-1.9545021,0.054072052,-0.8245141,-2.8754878
184,-0.1183259,0.24653608,-0.59344286,-1.4265108,-2.872987,-2.532387,0.20493966,0.112072244,-0.717495
185,-0.9024926,0.18394694,-0.69267,-1.3702326,-2.8231988,-2.1714404,-1.5902948,0.5715654,-0.7805619
186,-0.6460804,-0.13015929,-0.5558814,-1.7154989,-2.7465568,-1.1130376,-1.7962842,-0.0023263693,-0.14621279
187,-0.4294234,-0.060243003,3.6824017,-1.8097991,-3.2196116,-2.2387166,-0.39884067,0.18930045,3.5054479
188,-0.90631354,-0.023200981,-0.33927345,-1.5390072,-2.7022266,-1.5994147,-1.0070555,-0.6028447,-0.46017128
189,-0.7025215,-0.16833994,-0.8400909,-1.5267608,-2.8357809,-1.8162537,-0.69521207,-0.16429353,-0.64089537
190,0.19370759,0.42417148,-0.37445295,-1.3269771,-2.3875685,-1.202274,0.43790206,0.6234842,-0.2804921
191,-0.457996,-0.34913817,0.26434588,-1.889005,-3.0189302,-2.0503438,-1.1785493,-0.19128264,0.076862484
192,-1.1236402,0.52321905,-2.0821702,-1.2648774,-2.2899966,-1.663516,-0.41603655,1.0039886,-1.7812846
193,1.2774345,0.008824326,1.0843716,-1.5852464,-2.8488505,-1.1571293,1.2415314,-0.28431937,1.1053288
194,-1.5006645,0.3761175,-0.4328533,-1.3583272,-2.36373,-1.1738224,-2.2811487,0.23994066,0.058535248
195,0.5779912,0.24994817,-1.0426985,-1.2379571,-2.39233,-1.2630634,-0.40324938,0.1403828,-1.0651777
196,-0.6004757,-0.74564874,0.33803844,-2.392106,-3.43259,-2.707253,-0.6189533,-0.8203589,0.1342666
197,-0.53318924,-0.4325048,0.38717413,-1.9897811,-2.9917088,0.028967679,-0.4008869,-0.14676675,1.7823101
198,1.8410672,0.003236197,-1.1374843,-1.2361329,-2.8310037,-1.883604,2.7087026,0.42722192,-1.0364106
199,0.07724594,-0.04677742,-0.10189009,-1.5710196,-2.6335568,-0.19451618,0.15732786,0.06461286,0.20899802
200,0.25266874,0.56880486,-2.6428943,-1.1593432,-2.1509495,-0.76533824,0.37603483,1.343986,-2.3416193
201,0.1514237,-0.06888812,-1.524496,-1.5060272,-2.8661103,-2.3546479,0.34039015,-0.19999135,-1.5926418
202,-0.36927873,0.513482,-0.0005711913,-1.277,-2.4780955,-1.4623442,0.014854968,0.4287262,-0.48654768
203,0.26702493,-0.11232368,-0.18518424,-1.573243,-2.8181458,-1.8731947,0.48522842,0.13456756,-0.16137233
204,-0.4161865,0.9761801,0.7730547,-1.2149422,-2.0916402,-1.1028917,0.20281488,0.9388031,1.0456403
205,0.016542964,-0.102465816,-1.608796,-1.5635918,-2.666078,-1.5460668,0.73297554,-0.10797297,-1.7022448
206,0.5923999,0.16994055,-0.98627037,-1.6605579,-2.9296725,-2.5755336,0.93294585,0.4326803,-0.8703692
207,-0.3781427,0.6736465,-0.25184143,-1.0562266,-2.4303422,-1.7448316,0.6737094,0.9931355,-0.44486785
208,0.0013284013,-0.008534484,-0.8223679,-1.4822822,-2.7050557,-1.6450853,-0.16341552,-0.3875984,-1.5357478
209,-0.6198631,0.06521819,-0.29440287,-1.4521291,-2.8876348,-2.4852424,-0.22382495,-0.0076932386,-0.34610295
210,1.0699295,1.1448752,-0.91176903,-0.66951865,-2.064992,-1.3231089,0.49521524,1.3945372,0.8191742
211,0.2004695,-0.5697163,0.57440126,-1.8236759,-3.002763,0.111608624,-0.36301625,-0.51950234,0.24994168
212,-0.33689326,-0.34641525,0.52983904,-1.8944961,-3.0217657,-1.6882237,-0.10025415,-0.67599124,1.0625134
213,0.36465347,1.0595406,-0.67557263,-0.963292,-1.8806957,-0.6772017,0.20979853,1.2375071,0.59374
214,0.9785073,0.54136664,0.28892624,-1.2273357,-2.3327892,-0.9312879,0.87139255,0.36391747,-0.03211814
215,-0.114676185,0.4134075,-1.60761,-1.090016,-2.5768695,-2.1355453,-0.33366746,0.6035851,-2.0273955
216,-0.18937057,0.7291956,-0.51886714,-1.0531688,-2.245968,-1.3724002,-0.08381853,-0.017859101,-0.5290521
217,0.087043576,-0.09862118,-0.24343732,-1.6111703,-2.8153093,-1.8530927,-0.27863508,0.15415916,0.04835725
218,-1.3735183,-0.23271725,-1.2321224,-1.8552371,-2.7499926,-1.0604894,-1.172332,0.03569293,-1.3683038
219,-1.3734102,-0.07883563,-0.7673656,-1.5979769,-2.688275,-1.4424775,-1.7729559,-0.17511734,-0.826049
220,-1.2525424,0.19601607,-0.53881395,-1.4408685,-2.5382621,-1.4511896,-1.2035439,0.062708154,-1.1814628
221,-0.83723587,0.05503101,-0.123110354,-1.4703428,-2.8478713,-2.209524,-1.3075037,-0.0143467635,0.38097173
222,-0.09819526,0.3447786,1.2370607,-1.5327537,-2.5650876,-1.4646945,-0.68474597,-0.032681465,1.1410315
223,-0.32298663,0.27366355,1.497883,-1.6262083,-2.6432126,0.08526534,-0.4989587,-0.0009921491,0.47615325
224,-0.475801,0.38611135,-1.8001944,-1.1926055,-2.5036578,-2.035834,-1.0326948,0.86039114,-2.2455473
