,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_mean_5,latent_mean_6,latent_mean_7,latent_mean_8,latent_mean_9,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,latent_logvar_5,latent_logvar_6,latent_logvar_7,latent_logvar_8,latent_logvar_9,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
12,-0.0028597293,0.124392346,0.050214477,-0.006602578,3.0679867,0.067466274,2.4479232,0.03833817,-0.61684287,0.05363664,-0.0016188286,-0.023504531,-0.09624346,0.0068583675,-2.2673216,-0.03402338,-0.9172199,0.03935723,-0.13488925,0.10855828,1.654323,0.76649636,0.6672472,-1.6090156,3.011944,1.237061,2.4637117,0.68783754,0.79694855,0.3406884
13,-0.044150267,0.055656064,0.05226029,0.06496875,0.24880141,0.0444166,1.7438003,0.09952087,2.1543016,-0.074636,0.03623458,-0.06125236,-0.014742341,-0.011728745,-4.1411,-0.13272831,-1.2946519,0.010296817,-0.25127923,0.14541744,0.7308336,-0.9192076,0.17726673,-0.38688785,0.45626527,1.0384198,1.4545233,2.9926882,0.80114985,-0.702144
14,-0.027744122,0.034880985,0.014359795,-0.020995421,0.88008773,0.030276941,0.70720273,0.020385988,0.2833572,-0.0061582467,-0.026917549,0.008038061,-0.042420305,-0.0068244636,-1.004771,-0.0046717916,-2.0974693,0.015471144,-1.2158108,0.019454822,0.9250062,0.5885149,0.47492254,0.35070935,1.8734889,-1.1732401,0.25728506,-0.28437576,0.18915775,1.7538428
15,-0.049452033,0.033199973,0.009624124,-0.00077338703,-0.9654143,0.012375705,1.3070644,0.025920756,1.4840469,-0.04333727,-0.0002796743,0.0113283545,0.020784006,-0.0058188913,-1.7281744,-0.029115438,-1.7570382,-0.013904385,-0.83847344,0.034138437,0.90679187,0.67663234,-0.16641422,-0.20883587,-0.9625229,0.12483432,1.3751599,-1.07691,0.54269487,-0.004245855
16,-0.027253106,0.039875697,0.03430636,-0.04666231,-1.8542013,0.021483611,2.3547359,-0.008136027,0.3875563,-0.0013634395,0.0016275086,0.02011928,0.030616833,0.009785218,-2.0891771,-1.8705148e-05,-1.1286207,-0.0070883427,-0.261899,0.014013041,-0.62300843,-0.09489724,-0.6278684,-0.9595441,-1.8277267,-1.2177072,2.87041,-0.07878396,-1.3996646,1.2169454
17,-0.037441064,0.07914037,-0.008025372,-0.07359193,-0.07429301,0.08014694,3.0638957,0.042310283,1.6608317,0.0032094903,0.027535288,0.016529702,0.06786062,0.036159486,-0.24669385,-0.10844616,-0.22379684,0.029951036,1.1567707,0.18663266,-0.7556615,-0.24865603,-0.06281084,-0.53758836,-0.28723288,-1.9669496,3.5630825,-0.17473441,1.8597678,-0.22265153
18,0.016365528,0.043543063,0.060997687,-0.02338531,0.73860604,0.07040322,2.0585537,0.02846029,0.63340926,0.029783688,-0.012376386,-0.04680744,-0.009406604,0.0007307939,-3.4620314,-0.031793546,-0.96744025,0.021222629,0.36001158,0.013569064,-0.3152339,-0.36165607,-0.24371222,0.11728614,0.7484799,0.45357388,1.8454005,-1.5249563,0.49883986,-0.33573872
19,-0.039967384,0.06608153,0.00587912,-0.019572029,1.6491508,0.0059886305,2.0132217,0.040139914,1.5583031,0.006879024,-0.015916489,0.02038038,-0.018106489,0.012797097,-0.8983318,-0.015970124,-1.3479943,-0.025535353,-0.6263958,0.09284236,-0.72916925,-0.22124577,-2.2847273,1.1670206,1.4706143,-0.005178894,1.106626,0.4628248,0.9247977,0.85438246
20,0.046280455,0.11122035,0.052292366,-0.08455607,2.0024219,0.09246142,2.331205,0.0051665204,-6.51229,0.13728943,0.0044935346,-0.008463496,0.02107019,0.02001425,-0.17006254,0.06377503,-0.782604,0.07287066,-0.61801195,0.03574515,0.2993632,-0.5980342,1.2294589,1.1221371,0.09929347,1.2792112,2.9706428,0.07664753,-5.5657024,0.6095842
21,-0.081900805,0.017128656,0.007538383,-0.08489507,-2.780049,0.03052464,-0.0032638907,-0.0010731881,0.7954932,-0.0346708,-0.05672413,0.0070789615,0.03041269,0.008597674,-2.1433551,-0.047047053,-2.7293875,0.00578746,-1.4735216,-0.071284756,0.19911313,1.8954804,-0.100577764,1.6565951,-2.1527586,-0.6049712,-0.22357571,0.6700448,1.2793006,0.4024362
22,-0.030497793,0.08847228,-0.0058379984,-0.04428462,1.2592232,0.042306542,2.773375,0.049504913,1.8222218,0.013674196,0.0059224796,0.023255685,0.038410686,0.021789534,-0.8176227,-0.07187894,-0.78048587,0.015344754,0.567369,0.16895695,1.3366717,-0.37803084,-0.26622167,0.2746397,1.3153322,0.6637654,2.8563702,-2.0477974,2.3493822,0.030939994
23,-0.04332134,0.0038839432,0.009551228,-0.025348464,-2.0641234,0.06001807,2.652968,0.041077964,1.2625768,-0.07382466,0.003501024,0.009906468,0.05235881,0.01858327,-1.3297399,-0.049490985,-0.8587158,0.022256415,-1.1158519,0.07013792,0.10719314,-0.27618453,-0.6833761,1.2703266,-2.2607365,-1.4592454,2.017216,1.2554885,1.6474934,0.58804053
24,-0.021610597,0.05571359,0.04737451,0.012582695,0.7077101,0.0061395317,1.8866645,0.059577137,1.6601458,-0.019431802,0.00590292,-0.022984937,-0.038418427,-0.011091735,-2.252009,-0.09009933,-1.1985304,-0.016806833,0.016370535,0.10962873,0.9401177,0.7286341,0.95351624,2.787406,0.72409415,-1.0344605,1.9334631,-1.1668783,0.8691904,0.37133375
25,-0.03595222,0.0661746,0.012226798,-0.046543248,1.9087029,0.060664862,0.4608148,0.022331616,-2.5800202,0.0074941404,0.006333377,0.030133756,-0.038218543,0.010340294,-0.3963939,-0.016013244,-2.2177339,0.08090326,-1.2856425,0.014763802,-0.05508869,-2.0783017,-0.33506516,-0.853564,1.000416,-0.5007796,0.55567753,-1.2851678,-3.0952058,0.15080938
26,-0.0055222632,0.024578001,0.0031248427,-0.030791651,0.49751484,0.027672654,1.5187252,-0.01263326,-2.3645408,0.026098177,-0.010822353,-0.0050573763,-0.0002388272,-0.01962362,-1.6738328,0.026392594,-1.7327971,0.023443215,-1.1032102,-0.012955697,0.5067391,1.0223027,-0.40004614,-0.004509313,0.8743275,1.2836399,1.6138359,-0.44854692,-1.1043848,-1.3260986
27,-0.051768884,0.0057474244,0.00324841,-0.039470367,-0.90214115,0.030130673,-0.14601082,0.012379232,0.63327223,-0.024181066,-0.03455629,0.007859107,-0.009097911,0.0017951857,-0.89219534,-0.007915823,-2.6818326,0.01172668,-1.5670025,-0.014794394,0.2044387,-0.9468229,-0.069750085,0.9248282,-1.7426212,-0.38111424,-0.79776466,1.1019832,0.02517277,0.8084424
28,-0.06496967,0.00466577,0.005284516,-0.04634948,-1.4767134,0.026080675,0.53563356,0.002114837,0.45342648,-0.028969333,-0.027725989,0.0051798783,0.015036264,0.000676794,-1.3681178,-0.008562669,-2.1791663,-0.010305546,-1.3981109,-0.024022333,-0.13842133,-0.9971382,0.024239179,1.23663,-1.1014974,0.41718748,0.32120132,0.5815895,0.0664731,-0.7670474
29,-0.038360707,0.020695182,0.0041819448,-0.02815829,-0.4216769,0.0032171626,1.2981999,0.01718365,1.0831399,-0.025764683,-0.017853864,0.022692898,-0.0010759819,-0.003850259,-0.5923388,-0.018185116,-1.7274771,-0.018458541,-0.983472,0.03152688,0.6169364,1.1720345,0.9024228,0.4298231,-0.7296474,0.019398233,1.2755938,0.21421659,0.37152165,-1.3461252
30,-0.016591154,0.040438514,0.022618175,-0.04801419,0.5069365,0.026110757,1.8877274,0.008170726,-0.73457825,0.023116905,-0.017546754,0.029302128,-0.03480764,0.01356514,0.37871027,-0.00042596785,-1.247274,0.021637363,-0.71948135,0.036781434,-0.25545648,-2.212579,0.90845853,-0.4082313,0.9579991,-1.3430328,1.827259,1.8004895,-0.75757515,0.090208724
31,-0.05012242,0.03236056,0.007609763,0.01777335,-0.9025313,0.02004043,1.5842937,0.03832093,1.5946294,-0.061159503,0.00042924844,0.0004598836,0.02908759,-0.010444735,-2.547511,-0.032328863,-1.6939732,-0.010038279,-1.134378,0.041684,-1.3914121,-0.56825066,-2.3604183,0.35845754,-0.91417885,0.62328535,1.1251826,0.78837514,0.81456065,-0.98140395
32,-0.02637887,0.028509036,0.016441388,-0.015041282,0.37271038,0.0315563,0.25820458,0.014848087,-0.26360035,-0.008336469,-0.024770493,-0.009918511,-0.026329137,-0.020775069,-2.4225118,0.0034954732,-2.599449,0.019658908,-1.5496485,-0.003818484,0.49012136,0.0339965,2.085337,-0.52698696,0.43204004,-0.399804,-0.108826935,-0.672513,-0.58269894,0.8297514
33,-0.017439457,0.083393365,0.07836887,0.0012773331,0.87526053,0.10986133,2.4321618,0.079240546,2.2835546,0.0057897773,0.05200702,-0.0791816,-0.019753002,0.0362831,-3.3124049,-0.13976645,-0.16533422,0.028811593,1.7619643,0.14615549,-1.5615187,0.13638669,-0.8666308,0.28597972,0.95989174,-0.715314,1.5060098,-1.8359878,1.7468642,1.4783024
34,-0.020129021,0.030010158,0.015511958,-0.026584594,1.1745224,0.042977363,-0.07220861,0.021623557,-0.6695379,-0.0010337271,-0.03871602,-0.017327381,-0.055848863,-0.027311139,-2.1873803,-0.0052071456,-2.8259954,0.03160449,-1.9483478,0.011110809,0.77577287,0.30794275,0.06811458,1.2488886,1.3071572,-0.9457694,-0.5063111,2.0185971,-0.8924004,-0.1097592
35,-0.04678142,0.023374867,0.028430996,-0.051589526,-0.792166,0.04639055,0.7216121,-0.0011904184,-1.7243304,-0.007402503,0.0045059007,0.023808315,0.010423666,0.011663312,-1.2056459,0.008646406,-2.0005083,0.041464612,-1.1324073,-0.028310105,-0.75756896,0.67635006,-1.8443297,2.0984516,-1.2083932,0.010769244,1.0080242,1.6913648,-0.82256526,0.084755704
36,-0.01331143,0.049656656,0.042338666,-0.13252845,-1.2236977,0.05923371,3.0331044,-0.018961819,-1.9994645,0.058578044,-0.037390046,0.03131722,-0.00680072,0.040313534,0.6158922,-0.037424,-0.3342874,0.048746493,0.08634555,0.00056262687,0.21002652,1.3047787,-0.3299615,0.19883737,-0.46173155,1.3755965,2.8020353,1.4787543,-1.3050654,1.2258253
37,-0.021156458,0.03143098,0.04103734,-0.06903091,-1.5114317,0.024319794,2.3542156,-0.013102839,-1.3330054,0.035511643,-0.022517946,0.011031054,-0.0007438089,0.017342685,-0.8126855,-0.010321911,-0.9736142,0.0151894605,-0.28288484,-0.0004955139,0.019071149,0.34905702,0.6453604,0.30165994,-0.9029756,0.15083718,2.1351056,-0.9759799,-1.2295868,-1.0071871
38,-0.044065773,0.15606469,-0.03626472,-0.009427477,4.774932,0.013782401,2.2910125,0.05333776,-1.4346564,0.031163212,-0.007928291,0.06027257,0.013771819,-0.012850423,-1.4724272,-0.04016153,-1.3024656,0.03551706,-0.049499393,0.1675228,-0.4588427,0.41270027,1.6777376,-0.33184543,4.533287,0.5392411,2.3696415,-0.50056,0.16952181,-0.9142904
39,0.0009979764,0.05453624,0.025893833,-0.05216589,0.34367454,0.03359564,2.5766373,0.014691985,1.0226423,0.026656494,-0.015262554,0.024056453,-0.02282104,0.023550516,-0.05275953,-0.019431833,-0.86937356,0.017004587,0.0049524307,0.0591124,0.8181905,-0.37570852,0.3607719,-0.23947316,0.61304307,0.47132567,2.5491467,1.4547619,0.910154,0.3815493
40,-0.08140968,0.10957939,-0.046658073,-0.010345006,3.3623097,0.015843974,1.086611,0.05082769,0.76531553,-0.008796722,-0.016562253,0.05251137,0.02999889,-0.00084699877,-1.5828288,-0.007688066,-2.1173441,-0.0032574087,-1.0222651,0.11633472,-2.6763153,0.91513836,-0.050982088,-0.3894508,2.6269865,1.1696378,1.389713,-0.90217054,1.6972427,0.2646336
41,-0.008220121,0.1717199,-0.08563943,-0.005837934,8.01715,-0.011889914,1.0933676,0.06740946,-7.251472,0.11354281,-0.05814568,-0.0045804847,0.060297534,-0.09323096,-3.857489,-0.014270503,-2.2299707,0.01095771,-0.8947866,0.25087774,0.6042742,-0.03620167,0.012578681,0.09168451,7.881716,-0.5577037,1.0861276,1.4257317,-6.1851125,-1.0623544
42,-0.009369036,0.030809851,0.01742169,-0.029575339,-0.8803482,0.025259417,2.28437,0.014269883,1.1325134,-0.011279238,-0.0064320005,0.008063241,0.023896314,0.0021803658,-1.5355088,-0.028963834,-1.1181332,0.002968315,-0.15698576,0.034864023,0.067119285,-0.06972071,0.36549604,-0.5037514,-0.7829431,0.15145573,2.6729748,0.04035332,-0.71719337,-0.42355946
43,-0.015272679,0.037753496,0.053715587,-0.077212475,-1.2127604,0.058663383,2.4161935,-0.021632021,-3.516374,0.050224558,0.014629552,0.0010397998,0.021554707,0.018902836,-2.0138426,0.019164206,-0.9211376,0.04013003,-0.45588517,-0.00664403,-0.6244755,0.14918838,-1.5631514,0.21296105,-1.9600692,0.5075147,2.9378989,-1.76301,-2.6709502,1.0980521
44,0.028336901,0.054111317,0.047482744,-0.04022329,1.9537914,0.08953449,2.3365145,0.015246655,-1.4773383,0.05519709,-0.017990448,-0.051274937,-0.031414043,-0.011840893,-2.9827027,-0.021659212,-0.7608259,0.042332932,0.018085837,0.02118785,1.003185,3.1452782,0.18292336,0.8329831,1.9427716,-0.0127477795,2.6644723,-2.6446073,-2.6087039,1.0842243
45,-0.23980388,0.04826549,-0.21878882,0.21213144,3.1552007,0.13171308,2.2352333,0.29001585,1.5451906,-0.35947955,0.1200966,-0.06857685,0.32113448,-0.05851604,-8.044706,-0.28180256,-2.2169504,0.10193465,-3.8601997,0.5741114,0.43761882,0.69302684,1.2441195,0.88424426,3.1473327,0.29524815,2.4206178,1.364002,1.6894388,-1.5491046
46,-0.049945813,0.01790957,0.03926416,-0.0289702,-1.4234662,0.03941393,0.99580353,-0.005625004,-1.5278578,0.0028241687,0.010141162,-0.0055671628,0.02465935,0.007982463,-2.6019661,0.030188559,-1.9089746,0.011655591,-1.1234093,-0.03039803,-1.1502199,0.13731222,0.33602032,-1.5587889,-1.4351933,2.0396755,0.65532255,-0.6588669,-0.4470123,-0.11107218
47,-0.13599943,0.0723419,-0.051243067,0.010366326,1.1764357,0.08559275,2.601915,0.15210956,2.138324,-0.1308947,0.0389376,-0.01823854,0.1739475,-0.016642174,-4.482341,-0.19539723,-0.8966317,0.011850201,-0.73396647,0.35366702,0.8633526,1.2784513,-0.38360444,0.27191615,1.3352933,-0.49482918,2.3126013,0.03088373,2.1928847,-1.0958577
48,-0.0066444334,0.042677253,0.032388695,-0.07680952,-0.31417882,0.036545344,2.7379627,0.004407066,0.5426204,0.029997777,-0.0219005,0.039330047,-0.01663166,0.03294108,0.7010343,-0.008080964,-0.6245947,0.013407745,-0.113437295,0.04656066,-0.52751327,-0.33753195,-0.6905764,-0.18292354,0.71567035,-0.5571585,1.8176906,-0.5241429,-0.65137076,-0.036311667
49,-0.052268904,0.07269848,0.057741426,-0.19960395,-4.186789,0.07234088,3.2000394,-0.05080522,-2.5285277,0.08989473,-0.12256435,-0.02272333,0.019641183,0.044506244,-1.9221629,-0.11568979,-0.32886863,0.049876124,0.55780315,-0.12893765,-0.4102734,-0.2619235,-0.34632802,-2.7741537,-3.6665149,1.1960491,3.1788795,0.49196452,-2.6324525,0.40068132
50,-0.014940046,0.12555511,0.0057338895,-0.014156818,3.6828523,0.024133038,2.4561,0.039774954,-1.4452164,0.04472453,-0.008944804,0.029388322,-0.038280174,-0.004131628,-1.217742,-0.032846514,-1.0466802,0.035933122,-0.07452905,0.12359764,0.048916996,-0.0057016015,0.81531686,0.39388764,3.1567163,-2.3610432,2.2217448,0.58126545,0.4692992,0.82850003
51,-0.030982506,0.07677289,0.028966662,-0.046771847,1.9188349,0.018853568,2.548452,0.03439538,1.009907,0.029650252,-0.047846153,0.03140721,-0.020264821,0.009348415,-1.269848,-0.0028856555,-0.82020926,-0.027523339,-0.45505655,0.08389939,-0.3037915,-0.38090283,0.21113934,-0.79792863,1.2888069,-0.34352228,1.8084054,0.64079535,0.9905837,0.7317962
52,-0.0863542,-0.0040659965,-0.06276584,0.0006686542,-1.4337912,0.12785318,3.0836163,0.096890464,0.94168067,-0.15163776,0.031033473,0.0007010496,0.1406046,0.02654673,-1.602246,-0.11220572,-0.55584836,0.08172922,-1.5424335,0.2019475,-0.15368369,0.92897886,-0.029481415,1.0381893,-0.7579935,0.55964947,3.0687437,-0.20665644,1.8748074,-1.5546355
53,-0.03149699,0.029514862,0.020133277,-0.028965974,0.4703359,0.008433603,1.4850566,0.023324845,0.9074859,-0.0018596835,-0.022384362,0.018356739,-0.027380273,0.008867575,-0.47354472,-0.004607857,-1.5575061,-0.015509412,-0.9179311,0.03323306,0.689694,1.6719675,-0.28541866,-1.0072709,-0.7826516,-0.052979447,1.7239423,0.83934253,1.1002887,-2.339223
54,-0.07420892,0.07436821,0.0056578126,0.0023547634,1.7355602,0.027675182,1.7925062,0.08662451,2.2704213,-0.03182206,0.015982552,-0.023205275,0.01545712,0.0046023335,-2.7830315,-0.09257112,-1.4058218,-0.03394971,-0.5548589,0.18282558,0.021906458,-0.5018338,-0.8216235,1.0106046,1.8740802,-1.508474,1.5166363,0.012241021,3.4133396,-0.7246595
55,0.0141543085,0.13502517,0.059613135,-0.038522493,2.709046,0.102057874,1.972481,0.02263561,-3.9805455,0.078834504,0.005163707,-0.0019137263,-0.025681684,0.0029567461,-1.5727091,0.02618195,-1.0887835,0.08415381,-0.6768149,0.037899625,0.06599598,-0.48006597,0.8262281,-0.5894395,1.9688611,1.3756251,1.6813781,1.5772235,-3.4989223,0.47932768
56,-0.010104694,0.03027346,0.06081494,-0.0863848,-1.6624494,0.055681363,2.8146286,-0.016884826,-2.21578,0.047686495,0.009419741,0.00687958,0.016249074,0.02907926,-1.2594314,0.005205327,-0.585006,0.030788492,-0.10691273,0.018227639,0.35259286,-0.6677187,0.6810784,0.07374008,-1.1036094,0.16181412,2.2924714,0.83603424,-1.0545684,-0.5429806
57,-0.027530603,0.07140238,0.07366855,-0.08273394,-0.49177924,0.066516146,2.9413967,0.02708167,2.0727072,0.02271571,-0.024702393,0.03259305,-0.014079224,0.04911495,-0.83415335,-0.03200363,-0.21505642,0.002629757,0.43934107,0.07137464,1.1397718,-0.14471737,-1.2860409,0.61217487,0.025347441,-0.982622,2.4638636,-1.6941658,2.5814586,0.21764907
58,-0.09763892,0.0010367255,-0.013490834,0.031310506,-1.8364985,0.072461836,2.3307164,0.09886776,1.8709025,-0.15041767,0.04714878,-0.016262347,0.062665,0.01997749,-2.002019,-0.0988804,-1.3671076,0.031437658,-2.4598231,0.16082798,-1.6953799,0.42651775,-1.2304958,0.34822115,-1.8950632,0.3485582,1.980068,0.16287345,1.9353703,0.28827453
59,0.013011544,0.041241772,0.030735461,-0.041435182,1.1639438,0.028581578,2.2384663,0.009027161,-1.1756942,0.039302126,-0.024130732,0.0037986198,-0.04179031,-0.0046057906,-0.6350875,-0.009736871,-1.0342665,0.024286991,-0.39879847,0.035994224,-1.482511,-1.2171504,1.6163846,0.8191073,0.95054996,1.1200683,2.3604732,-1.1406013,-2.2016578,0.49766457
60,-0.014433295,0.036560953,0.05206354,-0.04044626,-1.4130864,0.02112216,2.3239317,-0.008236125,-1.3320501,0.029818613,0.0065666623,0.0054585226,0.016533881,0.011816742,-2.203327,0.013868336,-1.1522981,0.011040155,-0.3045131,0.004004542,-1.4539831,0.46373346,-1.3502297,0.26347816,-0.8699242,-0.5436268,1.5961673,-0.60132384,-1.7280388,-0.8158274
61,-0.06307957,0.0620419,0.050773125,-0.0738041,-3.3979766,0.062183686,2.3763728,-0.028732857,0.49575126,-0.0022461377,-0.020702288,-0.009775048,0.047946222,0.012826251,-4.420431,-0.012317324,-1.0150005,-0.014226969,-0.18467188,-0.03863383,1.5646951,-0.01643192,1.0783944,0.5063945,-3.3380337,0.3874989,2.2560394,0.295251,0.7440604,-2.3190498
62,-0.1262819,-0.033344857,0.032863893,0.014022933,-2.0746627,0.11244613,2.1291826,0.13400503,1.7676954,-0.18805552,0.0039042328,-0.041558716,0.09965543,0.0032217,-4.995569,-0.11341291,-1.1036278,0.015846213,-3.04151,0.157652,-0.89615077,1.1535623,2.6585252,-0.692082,-2.0237348,-0.57692003,2.856214,1.502743,1.363335,0.93712676
63,-0.002310085,0.033442877,0.021494942,-0.066520326,0.43264803,0.045561995,2.1311326,-0.010614114,-2.87045,0.04144863,-0.0048863403,0.01537003,-0.006812723,0.005747039,-0.38353217,0.010239841,-1.0958476,0.044297773,-0.66479576,0.0052947886,1.3132905,-0.60153824,1.8606579,-0.09275112,0.72340703,-0.4372056,1.51702,-0.3211168,-2.7210128,-0.5374374
64,-0.033113204,0.051140998,0.024557654,-0.0577242,-1.9821563,0.02941674,2.5207443,-0.011764165,0.79560447,-0.0058860797,-0.0067624412,0.027220972,0.029896852,0.010643186,-1.7676764,-0.01109585,-0.9946312,-0.007048195,-0.21537745,0.021504225,1.1695986,-0.39677164,0.85504836,-0.37119472,-1.7037231,-0.7271317,2.6408732,0.5281113,-0.24669003,-0.9286483
65,0.007951223,0.036578692,0.039322335,-0.11638991,0.5074819,0.070841715,2.687364,-0.009964194,-3.7895412,0.060804777,0.0010602567,0.03194452,-0.006268215,0.030684205,0.69618464,-0.007445638,-0.5203309,0.07339992,-0.27223945,0.012515014,-0.27586603,1.302782,0.8321324,-1.3442556,-1.5469835,0.94499487,3.2810361,1.7673349,-4.469036,0.35468033
66,0.036284618,0.09180135,0.013679979,-0.08416545,3.9370494,0.04415609,2.3985167,0.017482463,-6.18685,0.109938815,-0.025769584,0.0027358243,0.0031576185,-0.018100772,-1.1684195,0.0012051007,-0.8718121,0.0527225,-0.35446274,0.08291015,0.16136342,0.26284954,-0.36978543,1.3575082,3.8548188,1.2849131,3.334996,-2.0208657,-4.1496468,1.0580034
67,-0.019861292,0.04964204,0.051744025,0.0032267142,0.26100793,0.03406594,1.2490871,0.037430458,1.3019685,-0.017739935,-0.010423839,-0.02162094,-0.025575448,-0.017140398,-3.2940876,-0.043312088,-1.7137543,0.0056610517,-0.44296384,0.03471055,0.5680236,0.5559128,1.5532817,-0.34693176,0.40371823,-1.3196741,0.35667968,0.8679022,1.5904176,-1.4370123
