,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
106,2.3061965,0.48379803,-1.72387,-0.9636059,2.360506,0.6808201
107,0.57395124,-0.7155107,-2.1261399,-1.4318308,0.5517769,-0.7174996
108,0.1488758,-1.124991,-2.4040813,-1.2527977,0.36626482,-1.6172093
109,2.3914876,-0.14699566,-1.4105364,-0.99277014,3.3524876,-0.70604306
110,1.9841901,-2.7872763,-1.4528825,-1.1310772,2.511559,-2.738127
111,2.4377062,-1.4028484,-1.2758071,-0.37817585,2.2389898,-1.7911332
112,1.8406738,-0.028550386,-1.5991793,-2.269446,1.5484903,-0.1298842
113,0.57366073,0.4803779,-2.3458633,-2.6373458,0.33574718,1.2925386
114,1.9418596,0.8521706,-1.8565062,-3.5520015,1.808799,0.57277405
115,3.5167298,1.1205332,-1.314785,-1.1462467,3.506575,1.2304528
116,2.7757514,0.008993745,-1.0872374,-0.65462893,2.7308285,0.65415573
117,0.97456765,0.67912316,-2.0078356,-2.310933,1.0019119,1.2340791
118,1.663911,0.3514701,-1.8708599,-3.2804089,1.5402813,0.22769493
119,3.2230136,0.117961705,-0.84233165,-0.83926773,2.6225116,0.2969234
120,0.5257243,-0.6277853,-2.4597259,-2.765149,0.63258004,-0.5398834
121,1.1344233,-3.3073559,-2.9878235,-0.8276075,0.71749413,-3.6530018
122,3.3511915,-0.27032626,-1.2764368,0.06919432,3.2971835,0.76126635
123,3.024721,-1.9227415,-1.5012367,-0.30457723,2.146893,-1.5791203
124,1.3825938,-0.49434245,-1.9354098,-2.6579509,1.1886401,-0.31851965
125,2.673895,0.6826781,-1.4383407,-1.3428049,1.8586996,0.3416727
126,3.7531152,0.018813968,-0.9445187,0.80435896,3.135356,0.46338052
127,2.5553663,-1.3657655,-1.1109908,-1.8190769,2.3681085,-1.6351984
128,2.1060345,1.9013889,-1.5248222,0.058871627,1.6754122,4.070221
129,0.707266,0.11421096,-2.1570888,-2.126504,1.0439448,0.30928043
130,4.542266,2.1588445,-0.7195406,1.9712135,5.950246,4.6567626
131,4.466329,1.6299089,-0.72217906,1.0278102,4.479374,4.246008
132,3.114799,2.2802477,-1.4300148,-0.8202793,2.9270215,0.66412747
133,2.5008934,0.15256965,-1.0174633,-1.4682564,2.5292556,0.6557074
134,1.6643299,0.41794187,-1.698693,-0.21356231,1.8328409,-1.2528651
135,1.0703025,-0.37403047,-1.9580445,-2.17835,1.7262741,-0.5539621
136,-0.16747472,0.8313141,-3.5952973,-2.0328093,-0.6001624,1.0818794
137,5.1462274,1.3234159,-0.63597715,1.5922898,4.0964947,0.21728313
138,1.2611123,-1.8940648,-1.508489,-1.6552683,1.6488454,-1.5355176
139,2.8411205,-0.6981579,-1.2003546,-1.0497323,3.39168,-2.0911095
140,2.1163275,-0.43140745,-1.2646947,-2.303009,1.9268935,-0.1908939
141,1.6412473,-0.336841,-1.4901314,-1.8717557,1.4013513,0.034861624
142,2.2470136,1.1830016,-1.4375795,-0.26079166,1.8473989,-1.1028162
143,2.8893735,0.5212811,-1.3961077,-2.3563383,3.0254931,0.53421956
144,2.7440758,-2.3897076,-1.3036866,-0.130763,3.436642,-1.9170895
145,3.1885023,-0.06745851,-0.8698157,-0.57777965,2.7721288,-0.17575204
146,1.685397,-0.26711547,-1.6193867,-2.450385,0.9843734,-0.58442473
147,2.4811559,2.1455474,-1.5706959,-0.81670713,2.2322803,3.4699526
148,5.7980337,0.04308498,-0.40314388,2.673421,6.105966,6.768737
149,2.8645506,1.3743461,-1.6989102,-2.525012,3.2449408,1.6163515
150,3.1446524,-1.0633606,-0.903082,-0.25919914,3.715815,-0.75727344
151,0.5304142,2.4371486,-3.4251783,-2.6421046,0.4251395,3.093767
152,3.8929176,-0.11826992,-0.55093026,-0.021886706,3.3946724,-0.24085799
153,0.9310502,-1.3966056,-1.7381763,-2.0148501,1.0686438,-1.2900748
154,3.058106,2.6612267,-1.7331939,-1.2862966,2.4593246,2.3967865
155,1.7995594,-1.1300277,-1.7622312,-2.0298731,1.802337,-0.9036308
156,3.468063,-1.8121859,-0.6677393,-0.11678195,3.1415296,-2.8076892
157,2.5381336,1.338286,-1.7704294,-1.1378186,3.0586717,1.6533456
158,1.9962438,1.4973886,-1.6753138,-1.4366957,1.8380687,2.1276562
159,2.8827455,0.4838649,-1.519057,-2.8241856,2.891442,0.6076551
160,2.8958855,1.1683123,-1.2762618,-0.73381996,2.7768629,0.38716584
161,-0.19786128,-0.7381952,-2.7133298,-1.7495173,0.24569115,-0.7917161
162,3.0341303,-1.5532278,-1.244751,0.48040414,2.6225765,-4.551981
163,2.7420661,0.7890779,-1.4822507,-2.4823492,3.835186,1.3536632
164,2.205295,1.8867996,-1.4648805,-0.2322039,1.9933147,2.7418582
165,-0.044829577,0.35013336,-2.6481113,-1.4561058,0.2041816,1.1435993
166,0.9185045,-0.5719372,-2.4857304,-0.36309367,0.8077606,-0.5868013
167,4.1135645,-0.88606846,-0.94036245,1.3851706,4.439255,-1.0653127
168,0.40884396,0.34374106,-3.0886316,-1.631054,0.6260466,-0.27801186
169,2.2872672,-1.0964068,-1.378207,-0.34599805,1.8403441,-2.872418
170,1.6135495,-0.21496797,-1.4720333,-1.8596075,1.8850526,-0.086201295
171,0.67040193,1.547055,-2.3558166,-2.571361,0.54631793,1.5274682
172,3.3953533,-2.306754,-0.9340986,-0.7457895,3.5072753,-3.4057045
173,1.2693229,0.6362883,-2.1441488,-3.0438557,1.568099,0.48905674
174,2.2425435,-2.4026709,-1.4743859,-0.27446485,2.5910125,-3.4758434
175,4.1873813,0.23243791,-0.7923697,0.30482054,4.8802176,0.4302727
176,4.4141674,0.7058696,-0.7458054,-1.4700563,4.7598763,0.74986476
177,1.5182148,1.811757,-1.7978406,-2.1951985,1.6830646,1.3946297
178,-0.11161825,-1.9675771,-2.6598558,-1.5632597,-0.04620868,-2.1019804
179,0.47286084,1.0628054,-2.2483256,-2.4795108,0.60306513,0.81196505
180,3.1870472,0.38759518,-1.2688534,-1.7916272,3.5956326,0.4166779
181,-0.06779179,0.50343955,-2.7914636,-2.1959364,0.33286142,0.7451859
182,4.1822124,0.4803295,-0.6111926,0.20822895,2.9291296,1.2579325
183,0.23651281,-1.8730997,-2.7058017,-0.9211482,0.69578373,-1.8867462
184,3.3686795,0.21872532,-1.2925124,-2.950577,3.5766447,0.11728226
185,2.3102543,1.1491097,-1.6275089,-1.7312269,1.7119528,1.5798186
186,1.2647777,0.059383273,-1.8081071,-0.8426086,0.6656302,0.6004912
187,4.25315,1.1921259,-0.92416906,-0.7239657,2.6126108,1.0261381
188,3.9139876,0.52509785,-0.76895916,0.46501195,5.2801404,1.3683234
189,2.4769297,0.5903112,-1.2987955,-0.7329879,2.6495407,0.6642562
190,1.2961253,-3.6248794,-2.3618958,-0.18419313,1.1581904,-3.5425367
191,2.7800221,0.32251835,-1.1151016,-0.16857529,3.4430337,1.2467481
192,2.0320208,0.99910915,-1.7757962,-2.5967774,2.5442433,1.512731
193,2.619054,-1.1648995,-1.5017875,0.09618604,2.6807735,-0.4066965
194,3.7804184,0.39292264,-1.2139112,-0.18993032,4.598074,0.7794492
195,1.726184,-3.5265932,-1.629792,-0.40600812,1.9489763,-3.27218
196,2.3864186,0.869807,-1.4271469,0.27527297,2.800179,0.040510714
197,3.1852536,0.74266756,-1.2870997,-1.9768252,3.085874,-0.0022494793
198,4.437156,0.9974917,-0.86252856,0.15527833,4.9910083,0.9970135
199,2.234662,-0.09510052,-1.0798379,-1.391984,1.4653387,0.30435246
200,2.1752656,0.6424614,-1.56184,-1.7386403,2.2090213,0.64703465
201,4.29222,-0.38741982,0.14977837,-0.59007967,5.0077257,0.26186514
202,3.0158956,0.076548934,-1.1238886,-0.49123347,2.890358,-0.069867134
203,1.1653564,-1.7229456,-1.9929141,-1.6059426,0.37113172,-1.8944126
204,3.777214,-0.052655697,-0.8392154,0.38088226,3.354401,-2.4183636
205,3.5891001,0.4600969,-0.36164212,-0.6932279,4.9524226,0.3146056
206,0.27385774,-1.2837037,-2.6869466,-2.3151393,0.22936659,-1.6915855
207,3.2681773,-4.313051,-1.1694281,1.0497669,3.5587106,-3.7237287
208,3.063229,0.13957763,-1.4366815,-2.5698848,3.547839,0.118898645
209,-0.16153201,0.21084076,-2.696311,-1.5616443,-0.37676096,0.3569091
210,0.29500315,0.97455263,-2.4426296,-1.5113933,0.20360044,-0.48070383
211,2.734005,-0.1948713,-1.3262876,0.13645852,2.7789462,2.108387
212,3.0715985,1.1958007,-1.3578278,-1.9378608,2.7984626,0.46385574
213,3.7770817,0.38271838,-0.505785,-0.57074773,3.7651324,-1.1277797
214,3.0034747,-0.1595701,-1.4139009,-3.4161596,3.2595375,-0.16837144
215,1.1316825,1.94155,-2.0109344,-1.3370581,1.2781259,2.3374374
216,2.6045828,0.6888098,-1.2931232,-0.7535819,3.488766,0.36019644
217,-0.32126895,-0.4683299,-3.0364814,-3.0838728,-0.5054375,0.016734838
218,3.1946163,1.4397689,-1.1969159,-0.08505571,3.5175056,1.9236847
219,0.4345006,-0.56686103,-2.2117145,-2.0045204,0.1729385,-0.28553042
220,1.0368674,-3.058733,-2.3752291,-0.7308501,1.042719,-2.7286408
221,3.5363703,0.48002446,-1.3013697,-0.29269397,2.8247933,0.77457273
222,2.512276,-0.70455015,-1.1376826,-1.760229,3.1410806,-0.5318365
223,2.4367127,1.1191989,-1.5775583,-2.2138362,1.9098122,0.98112977
224,2.312624,0.31476092,-1.1688013,-1.738194,1.8199768,0.4915663
225,4.418331,-0.025825858,-0.5685258,0.64604414,5.106159,-0.7093249
226,1.868508,0.6668788,-2.2804127,-3.7939487,1.9167587,0.7504544
227,0.36858955,-0.48535454,-2.6255093,-2.2834125,0.41300905,-0.6766758
228,-0.046607226,0.32581407,-2.6036355,-1.2734305,-0.35236648,-0.7792478
229,2.0599782,0.5913743,-1.6399431,-2.1340733,1.2326076,0.91471374
230,-0.13630292,-2.1731462,-2.659471,-1.8466272,-0.26015633,-2.5189304
231,0.32997063,-0.9073863,-3.0308285,-0.7560769,0.21781483,-0.91980773
232,3.867685,-0.8573395,-0.33154202,-1.0276529,4.616976,-1.9428717
233,1.6059057,2.0417008,-1.9623283,-0.7116242,1.8567255,2.1098285
234,2.246814,1.9784745,-1.4985683,-0.19151974,1.2127765,2.8030775
235,2.6056159,-0.27299428,-1.5806983,-0.7783053,3.3512006,0.263466
236,1.7526907,-0.57187307,-1.2917601,-1.589361,2.1103356,-1.20362
237,0.92120993,-0.019243121,-2.2627444,-3.0962172,1.0181698,-0.053764295
238,1.4218973,-0.74869,-2.0837193,-1.0659932,1.481664,-1.3813915
239,2.8317738,1.3630304,-1.246012,0.31317067,2.250886,2.844316
240,1.1837187,0.6112065,-1.8971968,-1.9279282,0.98050344,0.51358306
241,2.2109463,-0.6562346,-1.3000565,-2.2839808,2.9709625,-0.7953283
242,0.37911186,0.43840003,-2.322129,-3.2418075,0.45367622,0.52358544
243,0.75158,0.14255291,-2.0193434,-1.9485842,0.7912884,0.12269983
244,3.6728158,-0.083516,-1.1642299,-2.7012634,1.9478703,-0.103165954
245,0.8344518,0.19518834,-2.252635,-3.160581,0.07347357,0.25203168
246,2.0243487,-3.765956,-1.6279039,0.10305035,2.636498,-4.1573343
247,1.8148036,-0.9618081,-1.5317879,-0.7320854,1.5323508,-2.1201851
248,0.31321755,0.75557387,-2.487803,-4.0140057,0.5609489,0.67115104
249,2.6560638,-0.5990418,-1.492069,-0.023044467,2.860683,-2.886228
250,3.4058738,0.42026925,-1.3804485,-2.1148343,3.5893986,0.46398318
251,1.0435249,0.34747016,-1.9160707,-2.1274498,0.5620152,0.80257034
252,3.1582143,-1.6189541,-0.6589825,-1.1195394,2.8012695,-1.7512054
253,0.102983385,0.10593879,-2.8119078,-2.8545713,-0.08532536,0.15676002
254,3.707051,2.1336532,-1.0382603,0.1599201,4.3099737,0.39240324
255,3.0333283,0.3960477,-0.90483403,-1.5610348,2.796093,0.44085336
256,1.382066,-0.80105996,-1.9801342,-2.6894426,1.5459143,-0.7160473
257,3.1035392,1.4499471,-1.2158189,-0.5008484,2.3053243,1.9235882
258,3.8902469,0.75719726,-0.9698341,1.4525002,3.2129824,2.866675
259,5.165047,1.966363,-0.5361595,1.4838566,4.4611855,2.2455206
260,2.6421819,0.6588678,-1.244647,0.16084409,3.702312,-0.4896193
261,2.671112,0.47179264,-1.1899275,-0.42530853,3.00202,0.6850859
262,2.8262024,-0.75147426,-1.3374677,-0.14666939,2.8335857,-1.4876553
263,0.5638044,-0.14102042,-2.4939485,-1.0708663,1.0580713,-0.06554464
264,0.22624442,0.56236875,-2.6675751,-2.7134562,0.6248171,0.69799095
265,1.8612415,0.3096112,-1.3501661,-1.7774839,2.566573,0.4863294
266,3.4440541,0.3012979,-1.240266,-2.0906112,3.001768,0.9586248
267,-0.40042755,0.8318746,-3.0677252,-2.6312044,-0.4094288,0.84002733
268,3.2668345,-1.3480123,-1.1356454,0.41952872,3.086144,-1.494999
269,1.535639,-0.4949888,-1.6469468,-1.9321238,1.1897097,-0.31714964
270,1.4075402,1.6066307,-1.8583326,-1.3930969,1.429693,2.3370285
271,1.3989731,0.80855834,-1.8906841,-2.1334987,1.6419518,1.4647775
272,2.7383256,-0.43283486,-1.0588607,-0.46236652,3.9761503,-0.111962914
273,-0.1854116,-0.8245791,-2.9778562,-2.7214022,-0.007969484,-0.956154
274,5.3418713,-3.789394,0.11662698,0.370337,5.3527164,-4.3234963
275,3.2040083,-0.056349397,-1.4217746,-1.9643761,3.169781,-0.049094856
276,0.49731877,0.5059595,-2.1708622,-1.5918252,0.41979748,1.1941171
277,4.23032,2.0178144,-0.91885686,0.9309536,4.278249,2.1025524
278,3.6802716,0.6102003,-1.0290506,-0.9140493,4.507937,0.60052186
279,-0.06738338,0.68045795,-2.8814173,-4.0172577,-0.30364263,0.62554175
280,2.738734,-0.98894155,-1.4032894,-0.02749765,2.6225877,-2.5763803
281,2.3210187,-2.0091043,-1.6479409,-0.55989945,2.4313939,-2.1389844
282,0.7197343,0.68914807,-2.5274308,-3.604971,0.83029705,0.6577601
283,4.2133126,0.867365,-0.92647934,-1.1249015,4.286382,0.9646071
284,2.949737,-0.58424973,-1.4581218,-3.8702488,4.0993257,-0.7027433
285,3.4106379,0.1793518,-0.851339,-0.35019773,3.2501988,0.50865173
286,0.77539337,0.19180727,-2.3552096,-3.0731425,0.3206717,0.26026595
287,2.1867406,-0.014415026,-1.1763322,-1.6573278,0.3231883,0.28172195
288,0.421226,1.9895757,-2.4442422,-1.9060364,0.60517126,1.4408602
289,2.9609482,0.78255475,-1.2852528,-0.95071447,3.2095048,0.37466565
290,4.7448535,0.5463308,0.0035233498,-0.14085066,3.742519,-0.1677584
291,0.99575996,1.2472891,-2.171678,-1.3309473,0.03113085,1.3391216
292,2.6266482,0.24291801,-1.4950938,-0.8244448,2.793941,-0.6028443
293,1.4747683,-2.2545443,-2.8944597,-2.314828,1.4171537,-1.9354669
294,4.30827,0.5916646,-0.603845,0.5079495,3.597006,2.205501
295,2.8375463,0.69679356,-1.4973638,-1.8735108,2.4342582,0.25866416
296,2.1241374,0.6911541,-1.5914603,-1.8998609,2.0129247,0.26503053
297,2.231656,0.21926796,-1.6910038,-2.7362084,2.2884333,0.45076507
298,2.5602987,-0.69287455,-1.2507942,-1.2024189,2.2161937,-0.55877775
299,0.1863589,-0.4611932,-2.439671,-1.2289779,0.0844799,-0.5058532
300,4.0290694,0.6223563,-0.9028642,-1.5423013,3.448799,0.06514913
301,2.3299825,-2.2374516,-1.5459292,-0.19895208,1.1957138,-3.6920595
302,0.1864247,1.1196969,-2.5609295,-1.4676825,0.20342904,0.87737304
303,0.9818932,0.54992044,-1.9628599,-2.1102753,1.7207952,0.9028754
304,1.1791065,0.22481757,-2.2393138,-2.885805,1.023173,0.17215498
305,1.3298302,-0.4423524,-1.8765633,-2.4027963,1.6127583,-0.10452789
306,2.481277,0.9829192,-1.6944673,-3.027743,2.6575463,1.1405475
307,3.4569426,1.645397,-1.0355344,0.29735672,3.8617475,0.6734891
308,1.9714496,0.45923102,-1.663095,-2.570233,1.4237337,0.5949404
309,2.4960313,0.93225634,-1.3075637,-0.26064247,2.0733912,0.15126914
310,5.455437,1.579373,-0.7565495,1.4573985,4.079414,-3.0274205
311,1.8755176,1.3998445,-1.7440945,-1.6637268,2.1592197,2.0273154
312,0.4036685,-0.8759798,-2.3808568,-2.135827,0.48978463,-0.99987394
313,1.4942051,-0.7146685,-1.8608896,-0.23939729,1.9060526,-1.8586295
314,2.324779,0.025240064,-1.8934121,-3.064015,2.5894823,0.14693387
315,2.8558495,-3.1554174,-1.0174516,-0.74518573,2.5707145,-4.49896
316,4.043165,1.3270793,-0.8413398,0.6197872,3.809987,2.0590127
317,2.513759,-0.61970544,-1.3971252,-0.020367026,2.291358,0.81021786
318,1.0379167,0.49517453,-2.1220818,-2.6965308,0.78821355,0.41915825
319,2.2016628,-1.6133553,-1.601558,-0.1318289,2.1699698,-3.5495439
320,4.188636,1.4094772,-0.80671775,0.907513,4.764488,2.0424728
321,5.0809264,0.9439595,-0.46498835,-0.6386875,5.5378485,0.4625499
322,1.3342273,0.38137168,-2.0561984,-2.9305975,1.5696568,0.50845456
323,5.5985694,0.920157,-0.30270696,1.4721035,5.0572624,-0.10100812
324,0.7243463,1.297818,-2.1351283,-2.1792128,0.4487126,1.535781
325,4.176744,0.5745063,-0.6555977,0.40962946,4.948164,1.4451778
326,5.1637144,1.5541421,-0.8807812,-1.0560682,4.842913,2.5963597
327,0.34192958,0.49859124,-2.42904,-1.5662987,0.072134584,1.6156878
328,3.3702095,1.6845722,-1.1671052,-0.16655052,3.173807,2.0971253
329,1.5388331,0.3617382,-1.6833874,-2.1493664,0.70507926,0.4135417
330,1.2892399,-0.53854334,-1.9750662,-2.4653156,0.59678984,-0.303335
331,0.7113869,-0.44589424,-2.2346528,-2.5864923,1.2310185,-0.6671231
332,1.1210696,1.2247502,-1.9840164,-2.5465598,1.1058656,1.3855134
333,2.7668512,-2.0337005,-1.0742722,-1.3800102,3.5175762,-1.2965978
334,3.2304127,-0.19633329,-0.93529236,-0.63711977,3.7803586,-0.46625713
335,0.5720587,-0.47997415,-2.3511136,-2.416091,0.46114329,-0.3898928
336,0.81598914,-0.1458106,-2.207733,-2.857164,0.79692525,-0.20967637
337,3.9850206,1.4811445,-1.1247373,0.18612385,3.334569,0.6801726
338,2.387714,-2.572877,-1.6074522,0.33791697,2.2237859,-3.2736232
339,4.2081246,0.84212387,-0.8370912,-0.26393485,3.149737,-1.3461653
340,1.2980293,1.051394,-2.299303,-1.6395124,1.4556675,0.8745736
341,2.6266558,0.46972895,-1.3955655,-1.6330082,1.5535069,0.17389998
342,2.436976,1.5385455,-1.6302947,-0.78737473,3.145734,1.1464589
343,0.49182138,0.5712733,-2.6034498,-3.6522684,0.1493265,0.5158985
344,1.8996086,1.5418295,-1.7210428,0.05301225,2.310255,1.5149107
345,5.2242413,0.52312684,0.622452,-0.43879974,5.842129,0.27595463
346,2.9796913,0.7636707,-1.3615842,-2.5956523,3.0141063,0.7550678
