,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
43,1.2214022,0.20497131,0.02126638,0.3551526,-1.481017,-1.1270677,-0.0020807143,-2.3848147,1.4765475,0.89776915,-0.19933447,0.35023725
44,0.45432532,-0.49757183,0.012788791,0.33960873,-1.4554889,-0.6819134,0.008462714,-2.3896508,0.8087001,0.0018423796,0.09679663,-0.5771227
45,1.3819144,0.5368646,0.020749267,0.10061395,-1.6272542,-1.0245326,-0.009787029,-2.5198598,1.7043518,0.08453697,-0.4587912,-0.07518366
46,1.3709264,0.26932892,0.022988217,0.11322534,-1.6073271,-1.0037062,-0.009663345,-2.520328,1.0373971,1.0963509,1.6266016,0.0050150603
47,1.1489898,-0.25526315,0.016044522,0.23126352,-1.5622232,-0.80961984,0.0012325887,-2.4567246,0.51126415,-1.1627545,-0.46970305,-0.17235631
48,-0.22070384,0.14409679,0.024245353,0.40087366,-1.2967684,-0.9864129,-0.0012637619,-2.3395267,0.2571576,0.37865108,0.58078647,0.45632946
49,-0.06731552,1.478796,0.02776001,-0.39835873,-1.8225101,-1.1812154,-0.030063132,-2.9029098,0.087396935,1.1589923,0.25685558,-0.46189588
50,-0.35200024,-0.27070022,0.040465463,-0.2957601,-1.5666986,-1.2038643,-0.030092226,-2.8947718,-0.59749603,-0.44575,0.6911052,-0.5195589
51,0.07235718,0.341728,0.031969007,-0.26454693,-1.6506621,-1.470391,-0.029852966,-2.8834276,0.34784666,0.77119815,-0.74215484,-0.010803789
52,0.42073715,0.30723116,0.01678482,0.29633266,-1.4436004,-0.69224817,0.0022789724,-2.3500257,0.6942369,0.30517644,0.9465279,0.114908844
53,0.8899209,0.4171915,0.026329033,-0.0917303,-1.6508176,-1.0319526,-0.01834683,-2.6612515,1.0112977,0.8354283,-0.38469082,-0.39804238
54,0.61892474,-0.4148811,0.013227791,0.82634795,-1.2253501,-1.0570896,0.014919646,-2.1080225,0.49615344,-0.3841484,-0.8768109,1.171931
55,0.40741342,0.29530144,0.023949437,0.4029914,-1.3605571,-1.105995,-0.0019672047,-2.3437114,0.16816033,0.45601764,0.45735398,0.41805407
56,1.6982816,0.56735224,0.0253845,-0.33284986,-1.9070852,-1.1621037,-0.022892395,-2.8064647,1.9519033,0.35767278,-0.64355546,-0.07796979
57,-0.21428335,-0.064466834,0.037202246,-0.27351427,-1.5967988,-1.3597529,-0.030913157,-2.8876266,0.33920437,0.05736289,-1.4675893,-0.4154138
58,-0.6143774,-0.84129,0.009292545,0.48623717,-1.2943197,-0.52686065,0.017675431,-2.3033662,-1.2761936,-1.5194457,1.22231,0.5103129
59,0.008517683,1.0423872,0.019728823,0.4183916,-1.3246036,-0.91130817,0.0003427621,-2.2511327,-0.087481506,1.456684,-0.019799469,0.4296041
60,0.2820444,-0.018327475,0.0064363647,0.5791004,-1.3447897,-0.36079967,0.026361164,-2.1672401,0.45783448,-0.62851274,0.7133563,0.47465688
61,0.5877286,1.1072302,0.018385684,0.79392135,-1.2405119,-0.44047385,0.038574688,-2.0174325,1.2759006,2.7614799,0.3441545,0.27524728
62,0.9335084,-0.021058679,0.014436171,1.0363222,-1.1609359,-0.80074143,0.039129227,-1.9714817,0.50884867,1.2603596,-0.11405069,1.1757559
63,-0.028360486,2.0818624,0.023281995,0.07012111,-1.8969421,-1.2811792,-0.0120000895,-2.6647856,-0.12220169,1.6911672,0.50634354,0.09132618
64,0.316548,-0.8596842,0.044466116,-0.48919952,-1.6822373,-0.9850897,-0.033236243,-2.9947805,0.52518713,-0.31879497,-0.49309996,-0.2911024
65,0.79489934,-0.68453753,0.019672176,-0.13177842,-1.7048186,-0.70980996,-0.009235213,-2.72229,1.2009883,-1.0683918,-0.84946525,-0.14062394
66,0.33301437,-0.5441588,0.0068781804,1.0571035,-1.1103271,-0.8474275,0.022455988,-1.9362986,0.24605721,-0.5464942,-0.79674923,0.88998294
67,0.2262286,0.9309194,0.019343296,0.3931902,-1.495373,-1.5051849,-0.011641642,-2.4374564,0.09796615,0.3650208,0.40891948,0.47425166
68,0.23699594,1.8111428,0.028014274,-0.24802268,-2.0617633,-1.2494421,-0.023191007,-2.8998642,-0.4985435,2.3915868,-0.84235746,-0.13206011
69,1.4466753,1.5324836,0.031032143,0.11484504,-1.7545836,-0.7431351,0.009209856,-2.552301,1.220181,0.9476816,-3.0603797,0.12905921
70,-0.7619114,1.4164994,0.025427435,0.05224991,-1.4612525,-0.9676117,-0.014624773,-2.516015,-0.5884519,1.7611859,1.966008,-0.008861084
71,-1.45887,0.013771832,0.041854993,-0.12637493,-1.3550689,-1.1709203,-0.024381073,-2.7759387,-1.9226301,-1.0053203,-1.620601,0.014533222
72,-0.08994728,-1.1639336,0.022797849,0.2469858,-1.4140301,-1.0169153,-0.000592418,-2.5606818,-0.008372106,-1.8281164,0.36997867,-0.24672166
73,-0.41859877,0.12578231,0.018144667,0.85347664,-1.0729162,-0.9301431,0.0010068342,-2.0170095,-1.2861171,-0.029399782,0.1809152,1.4261489
74,-0.4311049,-0.81451035,0.00060412474,1.2154636,-0.9802773,-0.59412396,0.023260996,-1.8041322,-0.9070946,0.5302912,-2.1541488,1.4763048
75,-0.82453537,0.07406813,0.03780164,-0.095276624,-1.4223697,-1.073504,-0.022311868,-2.7095518,-0.54123104,-0.45431346,1.379082,-0.16251393
76,-1.3820633,2.6358118,0.016935151,0.18634152,-1.9067404,-1.9207343,-0.055644445,-2.7041388,-0.636151,2.6903288,1.0115284,0.4698506
77,-0.16146839,0.6866788,0.010955935,0.9275094,-1.0849972,-0.68817854,0.010587135,-1.8852744,-0.3211009,0.433864,1.5872263,0.40004385
78,0.1215511,-1.3350493,0.044434816,-0.4063875,-1.6249261,-1.0073086,-0.029109986,-2.982292,1.2806685,-1.46065,0.5922495,-0.8576728
79,1.8442546,1.5323908,0.031058522,0.67938256,-1.3629909,-0.51755476,0.043703876,-2.1370258,2.616525,1.7751356,0.7166611,0.8613359
80,0.37766582,0.12653774,0.01549331,1.8367819,-0.72156346,-0.40812635,0.06776987,-1.4643178,0.58296037,1.1688821,-0.2974261,1.9953941
81,1.2844057,2.2192078,0.03815354,0.99048746,-1.3894539,-0.8668648,0.06032434,-2.1079159,1.2132837,2.4042273,-0.19766027,0.8754927
82,-0.5742736,1.0870363,0.021156894,0.66528165,-1.6637999,-1.6917748,-0.035805784,-2.3919067,0.12612021,0.7030817,0.46373907,0.85362804
83,-0.8494214,-0.31532842,0.035308577,-0.0067857504,-1.3898053,-1.0229883,-0.01664423,-2.670938,-1.6511933,-0.896891,2.4375439,0.255095
84,-0.26049697,-1.4701482,0.011631453,0.48024762,-1.3333468,-0.76261616,0.016026935,-2.3953233,0.31665534,-2.6301374,3.6475348,0.6382961
85,-0.268587,1.2370969,0.018553806,0.54547083,-1.2307377,-0.78730536,0.00041443855,-2.1231763,-0.3889325,0.8796762,0.8327814,0.08033976
86,0.0647915,0.10855052,0.010621544,1.0467784,-1.0585086,-0.86291075,0.012004431,-1.8783252,0.20076683,0.5907694,-0.32400787,1.837023
87,-0.7483525,1.0754788,0.024738118,0.2941953,-1.2909899,-0.9558344,-0.011017764,-2.3439953,-1.3556664,0.26832563,-1.1585304,0.49402484
88,0.18799287,0.9685785,0.019115793,0.46467328,-1.3178148,-0.836602,0.002896171,-2.2058694,0.03246942,1.374023,-0.32737365,0.45107508
89,0.8622246,0.05807668,0.015804317,1.3874402,-0.9939115,-0.46884984,0.06659578,-1.7704519,1.5134331,-1.1117828,-2.9995263,1.6588061
90,-1.6307338,0.6017349,0.039106503,-0.3144216,-1.4671415,-1.5205284,-0.03419795,-2.952248,-1.3827395,0.5538244,0.4506619,-0.3553329
91,1.043193,1.500366,0.026178153,-0.4903533,-2.115667,-1.1095133,-0.030393915,-2.985754,1.7249227,1.3828119,-1.0056206,-0.60829127
92,1.1315157,0.3016988,0.019663833,1.4099078,-0.9966868,-0.50625485,0.07113773,-1.765729,0.48181397,1.8959988,0.3593276,0.63070977
93,0.28446764,0.19295746,0.012539053,1.0367004,-1.0766306,-0.9661269,0.010443147,-1.8929724,-0.54909927,-0.16199785,0.15531749,0.44340432
94,-0.31665915,1.4547753,0.028065177,-0.13924137,-1.7212856,-1.0447395,-0.019844154,-2.7200212,-0.028868169,1.7579085,-0.8109603,-0.23835486
95,1.281163,-0.87379587,0.024457354,-0.18794933,-1.7798005,-0.9881346,-0.01315693,-2.7944932,1.3956988,-0.93595624,0.09223549,0.122211516
96,-0.4604175,-0.7609081,0.020548802,0.005470276,-1.4891877,-0.5195728,-0.001490334,-2.6343992,-0.5145517,0.9103484,0.070779055,-0.195031
97,-0.75897324,-0.70947254,0.031276032,-0.0020285249,-1.4183573,-0.9156121,-0.011723259,-2.6894376,-0.513548,-0.7142183,-0.22213878,0.016593367
98,1.2014611,-0.21008849,0.029857568,-0.11425483,-1.6623766,-1.1221269,-0.01867825,-2.7162457,1.6175973,0.34531975,0.12539579,0.15794998
99,1.1273627,2.8625708,0.047711767,0.5711522,-1.9194295,-1.7020013,0.04155972,-2.660305,0.64478064,3.0905633,1.6023009,0.8892815
100,1.2854221,-0.06660098,0.025632154,0.09956074,-1.5975477,-1.0904748,-0.011232479,-2.568692,0.6926995,-0.18202457,0.37226442,0.18851879
101,-0.2491771,0.12168446,0.04060618,-0.5414772,-1.6797055,-0.85107124,-0.03345938,-2.9939759,0.3068108,0.13890442,-0.05394613,-0.69821584
102,1.5520384,-0.26338685,0.023419678,-0.013038814,-1.6872932,-0.92731637,-0.011284621,-2.6291249,1.9374676,-0.5698348,0.18926732,-0.6401947
103,-1.2080096,0.9362883,0.029848905,0.14843327,-1.2956833,-0.9732318,-0.018121226,-2.4588654,-1.528128,0.22249496,-2.1893778,0.46046117
104,-0.0040729046,0.26279855,0.03750883,-0.5109315,-1.7101943,-0.9078356,-0.033011906,-2.9632862,0.004288922,-0.19342339,0.48608994,-0.65076303
105,-0.20775783,-0.43248725,0.008302424,0.9135492,-1.1170291,-0.73139167,0.016406972,-2.000117,-1.066043,-1.2669196,0.14153685,1.0116873
106,0.24420372,0.43754774,0.0350316,-0.58057666,-1.7954426,-1.0872433,-0.03690836,-3.0299969,-0.122879505,0.83055377,-0.056015164,-0.4500708
107,-0.20822471,-0.7629523,0.0028261598,1.4631644,-0.8885926,-0.4069419,0.046460025,-1.6822438,-0.8710681,-0.051571727,-0.7523397,1.1964462
108,-1.3551887,-0.073424935,0.04037198,0.03261149,-1.2901194,-1.1090509,-0.021288449,-2.643035,-1.7710042,0.028456666,1.1513275,0.0033763815
109,0.030230403,-1.505401,0.02602052,-0.036900252,-1.5586131,-0.9863976,-0.009693565,-2.7756455,0.538935,-1.5667877,0.6787358,-0.1617445
110,-1.0870584,-0.9024507,0.036230125,-0.10740125,-1.4104304,-0.92204666,-0.015276739,-2.7950535,-0.9710088,-2.5645428,-1.0266292,-0.06354882
111,-0.084573865,-0.14059043,0.0048097493,1.0684763,-1.0751787,-0.40759957,0.036696106,-1.8718913,0.9057647,0.9951247,-0.73784894,0.99756134
112,-2.1045709,2.2379704,0.018056076,1.0465384,-1.8280969,-1.8321875,-0.07127216,-2.234763,-2.0212338,2.6243982,-2.1739852,1.047134
113,0.21695536,0.9853505,0.011798354,0.6539811,-1.2582406,-0.5745816,0.017476084,-2.047318,0.6726973,1.2395314,-1.7628736,1.1705866
114,0.34844512,1.6452779,0.017287944,-0.036898613,-1.626921,-1.3029933,-0.017438842,-2.621882,0.48649922,1.7038141,0.0752977,0.10777795
115,-0.38876522,1.2018585,0.022348791,0.19161487,-1.4034399,-1.1874696,-0.011439534,-2.4619374,-0.4567915,1.8538531,1.0880384,0.08105275
116,0.7798077,-0.21737254,0.012113148,0.3952012,-1.4593349,-0.7130294,0.009292999,-2.3314905,0.507761,-0.3080308,0.6950924,-0.05268094
117,-0.7543435,0.86311746,0.027001387,0.2585461,-1.2929308,-0.86002743,-0.009174852,-2.3594475,-1.000981,0.056764066,1.2994983,0.48264167
118,0.66104674,-0.6143261,0.03286167,-0.16352588,-1.6351918,-1.0783163,-0.021043936,-2.783872,0.5593474,-1.4400096,-0.3721716,-0.20957372
119,0.3192892,0.64064324,0.020568019,0.48306406,-1.3258843,-1.0817876,0.0015561879,-2.2652657,0.32994893,-0.18492341,-0.28748208,0.25677013
120,-1.1691368,0.8923644,0.027227653,0.45492983,-1.1495348,-0.8863455,-0.014750918,-2.2230368,-1.5563884,-0.1211077,-1.2688651,0.802104
121,-0.33830833,-1.2153198,0.004141936,0.5661944,-1.3106618,-0.4787867,0.024520501,-2.274541,-0.5560893,-1.6350737,-1.1963156,0.68176126
122,-0.12700355,0.30888548,0.024322012,0.63216186,-1.1909106,-1.2041659,-0.006390596,-2.2022958,-1.2269881,0.6112604,-0.009773096,1.231039
123,0.5461544,0.8274956,0.021274604,0.20790476,-1.481602,-0.9437809,-0.006749561,-2.4139352,0.80547094,0.65927637,1.096072,0.23948307
124,1.1836272,0.3610154,0.020269793,0.319798,-1.506541,-1.2478678,-0.0040769186,-2.4284487,1.3913685,1.0146372,1.8452694,0.37503758
125,-0.4336735,-0.18131733,0.011169418,0.47518194,-1.2995884,-0.53225493,0.014099322,-2.253323,0.47828603,-0.8493271,-1.9265013,0.21713114
126,-0.69470894,-0.43167293,0.009772817,0.7436341,-1.1463678,-0.5940534,0.013685834,-2.096934,-0.8826884,0.99801934,-0.45331335,0.6651717
127,-0.04361391,-0.27425933,0.043444604,-0.6707053,-1.7497481,-1.0774392,-0.03943713,-3.1312375,0.15271083,0.7816347,0.35909858,-0.5107756
128,0.80696064,-0.61753154,0.030467797,-0.40617174,-1.8108691,-0.97078884,-0.02360444,-2.9352057,1.0778649,-0.2907444,-1.8726107,-0.268352
129,0.65464854,-0.24219662,0.012550136,1.248993,-1.0333304,-0.8360764,0.035546042,-1.8382928,0.56354403,-0.3044269,0.46946588,1.0051378
130,1.029079,-0.2884587,0.038054347,-0.62406296,-1.8812649,-1.1060874,-0.03493858,-3.0332494,0.4253767,-0.17563285,1.1571957,-0.75565684
131,-0.63341284,0.6096246,0.023114417,0.608891,-1.1453383,-0.8801842,-0.005237447,-2.1362283,-0.02721256,-0.040335715,-2.1567147,0.3900031
132,-0.65461445,-0.17966044,0.0310867,-0.24293467,-1.6034011,-0.42982456,-0.011533769,-2.7958775,-0.08430439,-1.2488142,0.7640452,-0.2744688
133,0.32128245,0.99356985,0.030859591,-0.41891152,-1.8277438,-0.8491616,-0.027641559,-2.8727396,-0.21979493,0.9136161,-0.74005723,-0.0586479
134,0.6473642,0.07745153,0.0143182445,1.4039272,-0.9653912,-0.44835138,0.062142454,-1.738662,0.6157453,1.383522,-1.9873123,1.371041
135,0.78457695,2.2585502,0.029196715,0.9261105,-1.3520596,-0.86830175,0.04152223,-2.0602922,0.7996573,0.7722547,-0.41109592,0.7360954
136,-0.002641797,-1.2143457,0.04175688,-0.49429503,-1.6762431,-0.8922974,-0.028682644,-3.050544,0.08540834,-1.7133456,0.65897495,-0.116104424
137,-0.035779357,-0.53448474,0.031501215,-0.1789554,-1.5797545,-0.9148019,-0.018778129,-2.782493,0.1179675,-0.99216443,1.4687793,0.016098231
138,-0.24921954,0.30500242,0.009260908,1.4294432,-0.85219324,-0.5325831,0.030958444,-1.6142325,-0.936064,-0.83913064,1.6727009,1.5031211
139,0.7100767,-0.60470295,0.009221382,1.1242731,-1.1276704,-0.63982695,0.04825662,-1.9474602,1.8440936,-1.2561061,0.4773061,0.95000875
140,0.8573382,0.52116036,0.021166796,0.2524547,-1.5066227,-1.2887304,-0.0073691327,-2.476379,0.72317904,0.011636794,-0.5342858,0.5376225
141,1.3797624,-0.2997737,0.016379476,1.0083827,-1.2318355,-0.6619896,0.05576458,-2.0517488,0.7438528,-0.33639014,0.81294453,1.0566485
142,0.91249454,-0.17573696,0.012217888,0.82579315,-1.2724186,-0.7077369,0.03549155,-2.0983136,1.2193924,0.013503671,-1.08573,1.0795468
143,-0.2557578,-0.08508515,0.015109486,0.47235394,-1.3006743,-0.7054676,0.0099566,-2.2715318,-0.8121141,-1.1571611,-0.081893966,0.6061302
144,1.808442,1.2662144,0.030010818,1.2586536,-1.1065071,-0.31172907,0.08820871,-1.8489056,1.3557799,1.2040462,0.8211568,1.628327
145,-0.3525145,-1.967333,0.015026451,0.18648851,-1.4595852,-0.6854162,0.008182172,-2.6307557,-0.4702502,-2.6747124,-0.3028301,0.14390825
146,-1.1371663,0.5716246,0.03431424,-0.03368783,-1.3777477,-1.085048,-0.020157138,-2.6424093,-0.5873116,-0.2364428,-0.9088054,-0.32959223
147,0.4613663,0.33787203,0.02349265,0.37105483,-1.3894279,-1.2001714,-0.0036216509,-2.3847036,0.17492467,0.5926708,-1.3294096,0.16867636
148,0.21881884,0.56683373,0.017543925,0.6435232,-1.2419343,-0.89979553,0.0069089383,-2.1243906,-0.37656623,0.6636081,-0.848933,0.08145946
149,0.028301597,1.3293197,0.018673744,0.2531296,-1.4270146,-1.0976117,-0.0065607782,-2.3923097,-0.12032057,1.8158835,0.4000489,0.26276305
150,0.6518681,0.07127556,0.014199347,1.2164414,-1.0377734,-0.8265475,0.033621266,-1.8335516,0.31340587,1.0928328,1.0502303,0.9166304
151,1.1549492,0.5210732,0.021701612,1.4992572,-0.94774145,-0.46534085,0.07551195,-1.7026548,2.2080564,0.18490773,-0.7267256,2.1024594
152,0.31773114,0.86304694,0.023077928,0.096168995,-1.514404,-1.0755019,-0.012318021,-2.5192862,-0.20526767,0.35384685,0.42969722,-0.114282355
153,1.1416447,0.3904192,0.028273938,-0.4045679,-1.81175,-1.1067623,-0.028134434,-2.8798208,0.35625267,-0.31929028,-0.6141927,-0.8419889
154,0.20397276,0.5762919,0.030251713,-0.24978524,-1.6414835,-0.95574474,-0.02501923,-2.746,0.7888576,1.3556662,0.83505505,-0.22678418
155,0.6135365,-0.5510359,0.022743493,0.29175347,-1.4537158,-1.0808573,-0.0018934365,-2.4840806,1.4938135,-0.8492298,-2.8907788,0.1967303
156,-0.97846496,1.0235517,0.01956335,1.0297731,-0.9149232,-1.036541,-0.012986915,-1.8433716,-1.0205959,1.0147811,0.23841208,1.142143
157,-0.20475662,-0.4421035,0.018945595,0.09911978,-1.4800272,-0.6177649,-0.0016119275,-2.5397654,-0.15503661,-1.2386856,-0.20840125,0.06368144
158,-0.078626215,0.15224168,0.016118856,0.83217263,-1.1277806,-0.92302203,0.0059023146,-2.0309048,0.64255613,0.50778645,-0.60170174,1.3930426
159,0.12690267,0.8498896,0.025313068,0.03773755,-1.5020442,-0.8159687,-0.013092766,-2.5020373,0.50753623,0.40514478,0.5211914,-0.78526866
160,0.84082764,0.5327592,0.02374689,0.042773247,-1.5960752,-1.1815784,-0.01436892,-2.5963044,0.55051565,0.7687602,0.3988614,-0.07202252
161,0.39073116,1.2042519,0.01598689,0.47598803,-1.3478721,-0.83755034,0.0042073242,-2.1857424,-0.18453294,0.71612513,-0.63926744,0.8994777
162,-0.26279265,0.22271731,0.014398174,0.77690434,-1.1433098,-0.783939,0.007843776,-2.0434964,-0.10009804,1.0249671,0.2744148,0.9050238
163,0.0041335225,-0.37795478,0.02073431,0.5704148,-1.2577579,-1.0621516,0.003929699,-2.2794733,-0.9705163,-0.6746434,0.36641955,1.172304
164,-1.2153544,0.15337202,0.037741043,0.014482796,-1.3290243,-1.1230153,-0.020493401,-2.6408286,-1.571141,-1.1895088,-1.8381675,0.07537101
165,-0.0993197,0.4394098,0.025793144,-0.09352216,-1.5929983,-0.5274655,-0.011003429,-2.612365,-0.7749128,1.0112579,0.20303062,-0.26132584
166,-0.6744834,-0.96406686,0.012366171,0.07558,-1.4640884,-0.17257583,0.010303929,-2.567782,-1.0012887,-1.2602603,0.08330112,-0.102232754
167,0.5020808,-0.8258573,0.013347285,0.4262141,-1.4201196,-0.8260101,0.01058938,-2.3814974,1.5757324,-0.6227973,1.6774673,0.17890127
168,-0.5177214,0.29858992,0.016024318,0.5012195,-1.2488313,-0.64749706,0.0072517786,-2.209042,0.43686473,0.16899215,2.5483475,0.4352014
169,-0.8043529,-0.052311838,0.008059981,0.9308764,-1.0410603,-0.53969884,0.012582744,-1.9247332,-0.7081722,-0.84129244,-0.15796085,1.5012281
170,0.8389157,0.13315314,0.017117117,0.3244998,-1.4734802,-0.8210484,0.0022671502,-2.363671,0.3242461,-0.45483863,0.6654792,-0.3225339
