,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
60,0.8296169,1.3442591,0.017012008,1.2588898,-1.2534748,-1.0491798,0.018275036,-1.8238621,0.9137373,2.0020108,0.03321079,0.90536964
61,-2.5417962,-0.7051265,-0.0025818245,1.9460641,-0.40783513,-0.31423116,0.00548766,-1.2261536,-1.745682,-1.7285933,1.7328864,1.9865547
62,0.018263817,-1.3139507,-0.0032268055,0.72172225,-1.3026772,-0.37531567,0.034509186,-2.1629376,-0.56923443,-0.568682,-0.93703604,1.167419
63,0.10750049,0.6169518,0.020623066,2.540122,-0.35806215,-0.15799665,0.0915006,-1.020206,-1.3439248,0.15976578,-0.7853495,2.736292
64,2.0751734,0.03389436,0.02940424,1.7989894,-0.88587344,-0.58060175,0.10385027,-1.6413319,2.1066985,0.56603444,-0.71099174,0.89421105
65,-1.3768578,-1.9544514,0.00032034796,1.4572501,-0.77625954,-0.63921285,0.018254643,-1.7371129,-0.1099211,-1.9226559,-1.8200886,2.0908623
66,0.8976491,-0.50255144,0.016296886,1.8506616,-0.77803487,-0.5846969,0.07485136,-1.549122,-0.44151026,0.20215511,-2.4962149,2.334653
67,-2.3767238,-0.051315367,-0.00085412525,3.03305,-0.25741506,-0.16876161,0.02833784,-0.6459501,-2.7317505,-0.44551113,0.20455179,2.9023058
68,3.2297907,-0.3433249,0.036350936,1.6602112,-1.0971873,0.043375194,0.15421824,-1.8589039,3.651754,-0.2870985,-0.165277,0.8119675
69,-2.4464788,-1.3778237,-0.008391846,2.2184072,-0.30981123,-0.33888137,0.014259513,-1.1083217,-3.280817,-2.419541,-2.0440705,2.292538
70,-1.9967772,0.09180674,0.0025420338,2.9223337,-0.24993694,-0.14882624,0.03893488,-0.70944476,-2.664982,0.34285825,0.59433395,2.0103045
71,-2.0485067,-1.1823014,-0.0063523334,2.7585998,-0.107777834,0.052196264,0.057905078,-0.8070314,-2.1074696,0.043982863,-0.14018893,3.808895
72,2.8456287,0.57295716,0.03758253,1.828746,-0.95298153,-0.109751344,0.14917234,-1.6813614,2.2486424,-1.2520391,-0.043000154,1.3087425
73,3.8805985,1.6818482,0.051740415,1.1246253,-1.3208487,-0.56643903,0.09826179,-2.069512,3.7751591,2.8660889,-1.2757287,0.8275262
74,-0.4939258,1.57334,0.026648814,-0.02298966,-1.6616786,-1.0698755,-0.016363205,-2.6369054,-0.6202291,1.251217,0.39371863,-0.0034045484
75,0.6475333,-0.81655777,0.036032327,-0.16263267,-1.6085144,-1.0967829,-0.021768028,-2.787404,0.7160831,-1.4739324,-0.52012235,0.112196
76,3.1759715,3.1584144,0.06001912,1.4278649,-1.5318006,-1.1981695,0.119253665,-2.1648881,3.0555973,4.32413,-0.5368497,1.4176072
77,2.709931,-1.1046509,0.024917621,1.0050527,-1.3847053,-0.4386942,0.08821214,-2.2325675,3.0999343,-0.9442682,0.19302447,0.94495875
78,-0.035402715,0.25571012,0.016226303,2.3749657,-0.41848916,-0.18738115,0.083003834,-1.115612,-0.41052377,0.01063247,-1.1721779,2.619988
79,2.178523,1.5090115,0.035172887,1.2727388,-1.1099484,-0.59184027,0.08127007,-1.8526692,2.6432185,2.6057189,0.5870453,1.3573636
80,-0.49787533,-0.012089908,0.014553411,2.9926662,-0.30323553,-0.057720304,0.09118445,-0.80939484,0.43788856,-1.2800288,-2.0171828,3.7070148
81,-2.608262,-0.76811373,-3.1628646e-05,1.522345,-0.6068156,-0.20706964,0.0063775424,-1.5111539,-3.2015145,-1.1157985,1.8570274,2.5534363
82,1.1908886,0.6671306,0.029343627,2.4514737,-0.5065512,-0.21575916,0.11521318,-1.1680269,1.0776212,1.4842452,0.45612156,1.556366
83,-2.2265239,-0.40515,-0.00070185214,3.282053,-0.20041955,-0.056358457,0.047632776,-0.5651045,-1.685528,-0.60929656,0.47530404,4.1040463
84,1.9682087,-0.75424933,0.019630022,1.0902061,-1.2655802,-0.5012723,0.07779922,-2.0942214,2.1427817,-1.311491,-1.8517258,1.5901947
85,-2.1002722,-0.1473273,-0.0009812582,2.840178,-0.79476905,-0.6457162,-0.0033349898,-0.9375644,-2.070747,-0.25695214,-1.5845497,3.082066
86,-0.680714,-2.086245,0.0026848568,1.0536878,-1.0453737,-0.7199873,0.023710726,-2.0450723,-1.3495934,-1.6033912,0.34212205,0.1800285
87,-3.0432572,-0.7163116,0.002540093,2.6010294,-0.83042264,-0.8939887,-0.033991203,-1.1281635,-5.5188293,-0.8883402,-0.9186872,2.0642438
88,0.56043124,2.5260067,0.037289433,0.38654882,-1.9265826,-1.4686701,0.020135466,-2.651287,1.0773519,3.0122306,-0.31286064,0.5715846
89,-2.2386808,-0.378834,-0.0005890457,3.2977786,-0.20778728,-0.06230378,0.04703278,-0.55792713,-3.992457,0.39880323,-0.4147897,2.1158059
90,2.4932075,0.80724025,0.03516163,1.7250141,-0.9561045,-0.38991076,0.12233102,-1.6913819,2.5434551,1.2690122,-0.74754673,1.3907046
91,-2.1511273,-0.35529345,0.00017745048,3.2849116,-0.2096895,-0.058302164,0.049687445,-0.5696809,-2.136608,0.32492948,-1.6850044,3.4001873
92,0.27262518,0.3488777,0.020791497,2.644339,-0.76470155,-0.4654268,0.0722843,-1.1257045,1.3869299,1.5093164,0.4033061,2.6942291
93,-1.4664742,-1.394844,-0.005981976,2.3321948,-0.38045192,0.025743246,0.0637757,-1.1253114,-1.8788813,-2.2951226,-1.5191116,2.472523
94,4.7426224,1.3552084,0.06496089,2.2421703,-0.846774,-0.11985886,0.20052156,-1.5079201,4.1574807,1.5597575,-2.480733,2.363622
95,1.8052815,-0.26053214,0.021152508,0.43653524,-1.4942131,-1.2121103,0.0015184563,-2.365783,0.8903209,0.6842717,-0.13021208,-0.19231355
96,1.3525951,0.3270859,0.030607803,2.6394668,-0.4288298,-0.07746673,0.13415281,-1.0815368,0.7626201,0.8376564,-1.2696936,2.4648
97,-0.57745445,-1.0772464,0.01562002,1.2249163,-1.0711106,-1.183367,-0.00327616,-1.9550331,-0.43911496,-0.13696265,1.3997655,0.77847
98,3.494102,0.47714788,0.04409243,1.1864735,-1.3657109,-0.3684628,0.12389118,-2.1476235,4.7317996,-1.7258794,0.8408015,0.8375546
99,2.0036628,1.9411492,0.03694833,1.5108494,-0.97081566,-0.41763777,0.095482156,-1.678467,2.6120112,1.7382214,-1.3612955,1.2786258
100,0.9355422,0.25099307,0.026964556,2.7194057,-0.4003119,-0.071777105,0.12446434,-1.0200355,1.3026922,-1.2372203,2.5277638,2.908479
101,-0.6404644,-2.8416014,-0.01948371,0.8017026,-1.2876118,0.13212311,0.055862457,-2.174284,-0.44018006,-1.7369617,1.2094574,0.5431734
102,1.2282809,-2.1106958,0.004318158,1.1083838,-1.2782731,0.29024208,0.10747416,-2.1279693,1.4519043,-3.7577958,0.45430157,1.1663499
103,-1.6676556,1.5809267,0.04443317,2.994389,-0.35348547,-0.6955589,0.036706623,-0.84188986,-1.3037958,1.8262832,0.268006,4.0814347
104,0.71913385,0.080547035,0.019038707,2.1479292,-0.6178537,-0.08573604,0.106159166,-1.3369915,1.082143,1.4887848,0.08665106,1.5896382
105,-1.7715267,-0.24758857,0.003601309,3.2271895,-0.21931612,-0.04488969,0.06113571,-0.6223922,-1.3780147,-0.4322363,1.0525512,2.9919052
106,0.02561748,0.42561817,0.019452356,2.6868925,-0.3437872,-0.12423229,0.094894774,-0.9628091,0.8639353,0.24631663,-0.844214,3.38006
107,2.017033,-0.3000654,0.026151113,1.9909312,-0.83262205,0.0021859407,0.14550883,-1.5696713,2.2342293,-0.6507088,0.16013706,1.1604102
108,2.477738,0.62698543,0.04083126,2.4592476,-0.5805843,-0.098700166,0.15847518,-1.2521648,3.9904861,1.8920925,-0.6674382,2.63309
109,2.9501977,3.2185693,0.085923545,2.0049934,-1.4845741,-1.5923431,0.14024626,-2.0922892,3.1992483,3.602714,0.04028843,2.3932886
110,-1.2469887,1.049376,0.018758934,1.377772,-1.0658375,-1.13248,-0.026404278,-1.7215695,-1.8555186,1.5068403,-1.0107443,0.9275744
111,2.4703217,1.7920119,0.042748943,1.9675819,-0.7955239,-0.30297005,0.12949008,-1.4849663,3.3421252,1.6500858,-1.6200066,2.2896137
112,0.68034184,0.20478779,0.024813825,2.7677255,-0.38296217,-0.069586515,0.11854392,-0.98277855,0.9847654,1.3707194,2.3441775,3.1395059
113,-2.091373,0.59492767,0.004992185,2.786519,-1.4762454,-1.2716068,-0.056565948,-1.1585226,-2.5862455,0.52104867,1.8118186,3.1609497
114,-2.237441,-0.37817055,-0.00056678616,3.298586,-0.20764673,-0.061321974,0.047069717,-0.55823493,-1.1966046,0.44172037,0.47972998,2.4645991
115,0.49232626,-2.1727204,0.018026212,0.38544798,-1.4370291,-1.1716968,0.008209923,-2.576371,1.1645422,-3.0425098,-1.1671731,0.06446782
116,-1.8591238,1.7927591,0.021328995,1.0521239,-0.95711744,-0.9242401,-0.022181595,-1.8074522,-2.8325024,1.4438391,0.7907588,0.8740469
117,-2.5599928,2.6688375,0.02354654,1.5879804,-1.1132466,-1.6347271,-0.03809888,-1.7139673,-2.522367,2.6419737,-1.0814747,1.0145121
118,-0.6181849,-2.1093454,0.025719108,0.6925758,-1.1325366,-1.4012817,-0.003880715,-2.3902874,-0.39770073,-2.4040465,-0.65412,1.2809087
119,-2.2651033,1.2183652,0.034095474,3.122829,-0.30320668,-0.60621655,0.025236966,-0.72907495,-2.343368,1.2985903,-0.54473597,3.5644102
120,5.4673767,1.6267904,0.074331224,2.2409997,-0.8904408,-0.1137318,0.21079212,-1.5415477,4.915568,1.8544154,-0.9205784,2.6385286
121,0.11604822,-0.30528736,0.012502268,2.1420856,-0.8292774,-0.64348614,0.050937302,-1.3853614,1.0791342,0.5639572,0.35569376,2.0058103
122,1.9872109,0.3819815,0.035025,2.4628658,-0.5479578,-0.074497044,0.14763364,-1.2285821,2.3860407,1.842045,1.8674849,2.1213806
123,-0.6397811,-1.4790365,0.015896415,1.0425137,-0.9887204,-1.1084815,0.0039796326,-2.0505958,-1.7036171,-1.1889657,-0.4158173,0.8809715
124,0.9718504,-1.1080006,0.00928486,1.287581,-1.0904346,-0.62250155,0.06371944,-1.9198399,0.958714,-1.1913393,-1.1567142,0.78120404
125,-3.3167706,1.6329807,0.019242898,2.27917,-0.99900913,-1.134204,-0.07074318,-1.2080528,-2.218717,1.1803396,0.1347563,2.7965276
126,2.508265,-0.17156398,0.029560229,1.5223669,-1.0811205,-0.47234702,0.11170643,-1.8624239,2.6821964,-0.13633247,-0.12997344,2.4912043
127,-1.9958705,-1.0265812,-0.004208142,2.8667002,-0.05124426,0.026484132,0.05933824,-0.73638153,-1.1624383,-1.1378924,0.78204936,4.0638847
128,-0.6292585,-1.7278823,-0.0066389833,1.5082873,-0.87431633,-0.21636009,0.05292455,-1.6920996,-0.3088353,-0.8733541,0.1261769,1.0102003
129,2.4862766,1.109229,0.04161267,2.2711358,-0.6656471,-0.18102485,0.14743347,-1.3457601,2.9516795,2.400413,-0.42769682,1.5733863
130,-2.2929015,-1.2838074,-0.006022593,2.0695057,-0.38841987,-0.3788166,0.013423172,-1.2097919,-1.6179283,-1.0732028,1.5685195,1.3982092
131,-1.3513951,2.9853454,0.03592454,0.6380749,-1.9459985,-2.6473594,-0.027465688,-2.697247,-1.1205599,2.878987,-0.3357414,0.50460196
132,-3.024909,1.8686117,0.019515079,1.6936578,-0.84190965,-1.053131,-0.058635585,-1.424068,-2.6936693,1.1947656,0.7360707,1.9368128
133,-2.556272,2.1018808,0.031459443,2.1847925,-0.6169441,-1.200878,-0.01748632,-1.2455773,-3.3079286,1.6952317,2.420027,2.6999524
134,2.7359295,-0.35440117,0.029590523,1.087231,-1.3061595,-0.7293049,0.0774999,-2.13109,3.0252128,1.0943449,1.9672745,1.1310406
135,1.0820016,2.4852028,0.03756216,1.5421449,-1.0485641,-0.80990005,0.06732601,-1.7175992,0.28882718,2.529117,-1.360362,1.5843399
136,-2.9940786,0.9254957,0.018260827,2.3879318,-1.1224922,-1.205679,-0.06473939,-1.2610049,-2.2479286,0.87459946,-0.17248257,3.180911
137,-2.305863,-2.1096516,0.0031657591,1.6930989,-0.54970694,-0.65744734,0.0068228003,-1.5837097,-1.6057413,-2.1962075,-1.0705516,2.3289335
138,-0.5601033,0.41656983,0.014750153,2.6829839,-0.32150292,-0.14399266,0.076355614,-0.9167776,0.1641835,2.4035697,-0.48316768,2.1281402
139,-3.5530443,0.8526274,0.008935826,2.871674,-0.9980924,-1.0105156,-0.065253146,-0.9399662,-4.509705,1.467555,-0.7436767,2.7451394
140,1.7957083,0.43058848,0.03459933,2.563171,-0.47633564,-0.08304942,0.14400156,-1.1479983,1.5319568,0.75148296,0.41164085,3.27802
141,2.3082857,1.2090967,0.030217394,0.6376103,-1.442699,-0.7850542,0.03862869,-2.2273583,1.9449761,1.2657001,-0.025950242,0.8793373
142,-0.6012099,-0.74524915,0.0023278221,1.1394275,-0.99253464,-0.57232106,0.0206655,-1.8468844,-1.0314766,-0.6441759,2.7801666,0.35286742
143,0.913322,-2.0439405,0.0012932476,0.7180196,-1.3996674,-0.47455513,0.045126162,-2.2931612,0.5325182,-2.0542321,1.0748471,0.41234076
144,-2.3562627,-2.1308012,0.0031241104,1.5342766,-0.6263652,-0.56951714,0.00829839,-1.6835093,-2.101473,-1.4755723,0.7587314,1.2958236
145,-0.5197307,-0.015922308,0.014286894,2.9971228,-0.30157602,-0.057021737,0.0906917,-0.8057983,-2.3710423,-0.051070828,0.13460816,3.1035013
146,0.7806035,-1.3030502,0.016904205,0.67811656,-1.3144542,-1.2817662,0.013905356,-2.3212342,0.19196355,-1.6023626,-0.49969342,0.3193561
147,0.08598447,-1.3332217,0.0027582357,1.7721263,-0.8025123,-0.086321354,0.08594632,-1.5899673,0.9982019,-0.37393773,0.79861915,1.9398481
148,-1.9163891,0.32867175,0.0034026112,2.7882261,-0.6225314,-0.48478842,0.011491932,-0.8850856,-2.1786735,-0.1840384,-1.4961767,2.2467937
149,-2.6579552,1.2025024,0.018807596,2.7276058,-2.2398245,-2.0602846,-0.11151425,-1.5515293,-2.9775858,1.5204165,1.9711666,3.4110003
150,-0.54198694,1.0021232,0.031549335,0.09063476,-1.5467994,-0.6613431,-0.00901253,-2.5128174,-1.5074761,0.8968754,-0.5005417,0.4991029
151,0.29842073,1.0892324,0.017898211,0.43806648,-1.3476593,-0.8132622,0.0025572143,-2.2125335,0.6178483,1.4434226,0.5108206,0.22450735
152,-2.455419,2.0398831,0.02721731,2.0842118,-0.6083981,-1.0950049,-0.018959446,-1.2432592,-2.7190435,1.5308638,0.5547894,2.1428533
153,0.9475343,-0.26256198,0.020831438,2.387879,-0.52960527,-0.013723671,0.12422497,-1.2375816,0.91624075,-0.4993862,1.9120004,1.5784352
154,1.0762347,1.8257997,0.038802236,-0.03585866,-2.013426,-1.0101825,0.003881609,-2.8026013,1.7227699,1.5233428,1.5787967,0.32773453
155,-0.6396593,0.5461268,0.012809159,2.574317,-1.2751911,-1.0062691,0.00047087483,-1.2564387,-0.46054083,-0.0496642,0.45901552,1.2518628
156,-0.24651098,1.3158149,0.01333856,1.3178196,-1.9796518,-1.7571062,-0.04485327,-2.109649,-0.3452676,0.9303536,0.03547807,1.4281644
157,2.9415412,1.092207,0.039386883,1.4518346,-1.3148389,-1.0370533,0.074624196,-1.9204102,2.871936,0.5699316,-1.4769745,1.1183989
158,1.3670675,-1.4034728,0.010290464,0.6487262,-1.4181554,-1.1021018,0.018405378,-2.3208504,1.7175837,-0.9289152,-0.80258524,0.36415792
159,-0.21909833,1.106029,0.011947095,1.5250889,-1.375906,-1.2155154,-0.019529613,-1.7113955,0.1494576,0.3516537,-0.19217727,0.87200016
160,0.4884799,-0.9149858,0.010046259,2.087201,-0.6751857,0.05786723,0.11206387,-1.4243894,0.53665227,-1.3464096,0.7032835,2.3370745
161,0.27804935,1.0776713,0.02333605,2.27107,-0.46395653,-0.24076223,0.0826609,-1.1463354,0.64480734,-0.045889378,0.7194894,1.2702928
162,-1.318864,-0.9389794,0.027003331,1.1671649,-1.1511008,-1.4186767,-0.028199146,-2.0680811,-1.8209047,-1.2132933,2.1932113,0.7452341
163,0.34877217,-0.9975797,0.008411264,2.0725837,-0.6727562,0.06744963,0.10879157,-1.425458,0.51052123,0.011684775,1.5114465,2.3390062
164,2.6365514,0.69631064,0.03811749,1.8239366,-1.2176452,-0.8279486,0.09554812,-1.7294168,1.4469763,-0.2461881,-0.8067593,1.4211373
165,2.2397528,1.2085836,0.034258828,1.4098859,-1.0598391,-0.63758147,0.089308985,-1.8063114,2.217324,-0.33646286,-0.580104,2.0487442
166,-1.2189575,-0.18139839,0.0019918513,1.8938385,-0.58637464,-0.562212,0.0152520975,-1.3037356,-1.1789123,0.08781153,0.6491375,1.827182
167,0.18226051,0.098119855,0.015007002,2.1563516,-1.1336884,-0.9018743,0.029339138,-1.4590333,-0.8005494,-0.13698572,-0.29868585,2.2971644
168,2.4954543,0.6314397,0.041056167,2.4564605,-0.5830886,-0.0988211,0.15882978,-1.2550339,3.957204,2.3185163,-0.19020182,3.0706365
169,-1.8662959,-2.9052691,-0.024560647,1.4054656,-0.87694013,0.26779675,0.053765435,-1.7380201,-1.7602443,-3.3089406,-1.8314393,2.0807128
170,-0.96901536,-0.3639909,0.016880615,0.18509412,-1.3562465,-0.36176276,0.006583184,-2.4612088,-0.46802664,-1.1216903,0.342453,0.59817135
171,-2.0657916,1.5410641,0.015862746,1.7117182,-0.5907607,-0.719537,-0.025009701,-1.2828925,-0.22021508,1.704285,0.5349114,2.6223102
172,4.7201815,1.3483074,0.064677104,2.2422009,-0.8457613,-0.12024516,0.200209,-1.5071838,5.0777636,0.51397747,-0.9582472,1.9201341
173,4.0561185,1.9841479,0.051889807,1.5755931,-1.130704,-0.7029652,0.12335529,-1.833216,3.8754308,2.3056223,-0.0050529838,1.6857761
