,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
35,0.09668335,0.38655472,-1.0601012,0.0037363116,0.0461155,-2.549419,-1.6045082,-0.67418814,-0.0015611579,-1.0385213,0.3732892,0.45368978,-0.11567706,1.4981505,-1.1482649
36,-0.541987,0.5048307,-0.34832746,0.010055971,-0.2497011,-2.9308605,-1.8982387,-0.77191055,-0.0072390484,-1.1597549,-0.3974685,0.07196489,-0.21061216,0.77279866,-0.5709014
37,-0.079875216,-0.43064028,-0.1261969,0.0053741056,0.6186991,-2.7494886,-1.5875401,-0.90212464,0.004858748,-0.8844244,-0.4723751,-0.61120856,-0.64552814,0.11757587,-0.08689451
38,0.17676127,-1.512682,-0.44406885,0.0010358756,0.96539766,-2.562706,-1.1445893,-0.94900745,0.0153022865,-0.47883004,0.051209047,-1.6438102,0.45603645,-0.33318183,0.18405813
39,0.29817456,1.3911552,0.28545445,0.018639443,-0.80602366,-2.4636092,-1.4331317,-0.48574954,-0.011543354,-1.2224324,0.45345995,0.2755896,0.9957211,-1.5118836,-0.4875782
40,-0.33325177,1.6797124,-0.32833216,0.031941913,-2.4686222,-3.1029046,-1.987562,-0.6221595,-0.024987683,-2.193952,-0.40287966,1.8495901,-0.28147784,-0.36034605,-2.3693242
41,1.0097355,0.6195141,-0.28264555,0.022751264,-0.68833447,-1.9687409,-1.020179,-0.37923402,-0.006206669,-0.7122274,0.27411908,0.7399991,-0.52639514,-1.4921341,0.6027459
42,-0.015550602,0.6461804,-0.47634414,0.005481351,1.5176345,-2.734882,-1.7166629,-0.5300009,-0.006837217,-0.9758419,0.03650686,0.8198826,0.8612267,-0.793954,2.3300526
43,0.009064,0.09599597,-1.1078515,0.007350658,-1.516328,-2.6774762,-1.4510202,-0.89609146,-0.00136015,-1.0395024,0.16692862,0.30483738,-2.3805313,-0.6056356,-1.7080271
44,0.020188883,-1.1112157,-0.05201499,0.0056525767,-0.36447564,-2.6269689,-1.280377,-1.0662786,0.012619604,-0.74928373,0.09950493,-1.3376919,-0.41317207,0.92976964,0.08785957
45,0.34206617,1.016485,0.5340909,0.01634242,-0.8299672,-2.4368591,-1.4402509,-0.58977234,-0.007184838,-1.1616435,0.26267847,0.74891067,2.0468025,-0.050698537,-0.18941957
46,0.2847899,-0.92173773,-0.14377016,0.0057109315,-0.6898755,-2.4413195,-1.1781927,-1.022666,0.013463554,-0.7369883,0.5961851,-0.5894866,-0.5590632,-0.6656162,-0.88071066
47,0.12868696,1.816674,-0.008446088,0.013017779,-0.11225708,-2.5160887,-1.4745147,-0.43695432,-0.014603693,-1.1917214,0.33178493,1.5633546,0.8306961,-1.3903128,-0.14595541
48,-0.7539637,0.9157021,0.09490323,0.003882628,0.55141264,-3.1101456,-2.03256,-0.91192836,-0.007906315,-1.2367864,-0.4234635,0.40540874,0.69033504,-0.38274434,0.4210083
49,-0.3883634,0.2982443,0.099249184,0.009527636,-0.42016113,-2.8414989,-1.8057342,-0.84506583,-0.0027203122,-1.1971273,-0.50199986,-0.0164285,-0.40924126,0.0071079647,-1.0513237
50,0.32565686,-0.22241497,0.9847094,0.0158285,-1.374558,-2.6301625,-1.3443372,-1.0420305,0.0064198626,-0.99239624,0.68033946,-0.6542531,0.88715065,-0.31162822,-0.7890665
51,1.1671271,0.27483827,0.64714766,0.013775847,0.74708396,-1.8997562,-1.0392754,-0.32764852,0.0047956984,-0.5071512,0.8336638,0.55582273,1.759569,-0.39790857,0.7311133
52,-0.8348826,0.57628894,-0.111925215,-0.00011982396,1.7446306,-3.381294,-2.171627,-0.95127374,-0.007887116,-1.1694114,-1.0803169,0.098612815,-1.3008713,1.2200407,2.1553502
53,0.5122797,-0.43041223,1.8014773,0.029406667,0.36110237,-2.7114382,-1.2015969,-0.9234595,0.016300824,-0.818301,0.11769813,-0.57296085,1.7273539,0.028194483,1.2114196
54,-0.2859323,-1.9132435,-2.0764606,0.017150197,-0.23481877,-3.4621801,-1.4176464,-1.3462677,0.006132547,-0.7789835,-0.7316834,-2.0004032,-1.7969904,-0.005532194,-0.7164235
55,-0.34494656,-0.42804155,-1.5244397,0.010268529,1.062732,-3.1300373,-1.7125411,-0.84411585,-0.0067454022,-0.9238304,-0.53416526,-1.092203,-0.7025161,-1.0159544,0.679077
56,-0.7940961,-0.76494205,-2.7447512,0.008000454,1.351922,-4.0260024,-2.1124468,-1.1500273,-0.009840661,-1.1914248,-0.88360244,-0.7592286,-3.0901375,-0.36733896,0.7509046
57,0.12136491,1.1854857,-0.5963528,0.015403978,-0.866502,-2.4203708,-1.486654,-0.58616734,-0.013097616,-1.166903,0.37534428,1.2302516,-0.6794689,0.026764832,-1.0862229
58,0.4969658,-0.035276487,0.009142112,0.0125392275,-0.5020225,-2.253936,-1.2357676,-0.79890525,0.0031330464,-0.82586807,-0.010474831,0.10266787,-1.5956023,0.20923522,-0.17316163
59,-0.79615784,-1.5456823,0.12614691,0.008125927,-0.3214002,-3.568925,-1.8317654,-0.77866113,0.0061786147,-1.0545359,-0.977407,-1.6630331,-0.7616164,-2.863831,-0.59886706
60,0.8516444,-0.09583102,0.51145613,0.019832036,-0.8805813,-2.176461,-1.0404975,-0.661997,0.0041459156,-0.62815493,1.3267063,-0.87482667,1.5531235,1.700437,-1.276694
61,-0.11901434,-1.880673,-0.12989789,0.01190575,-0.37107053,-2.9006732,-1.3419688,-1.1614,0.015312181,-0.5587075,-0.036623023,-1.7302876,0.31011027,0.62785596,0.32063243
62,-0.7530409,-0.9734285,-0.6531153,0.014151249,-0.091342404,-3.3215141,-1.8255537,-0.66162,-0.0032547275,-0.9564267,-0.96241915,-0.973119,-1.1360898,0.21628901,0.6290732
63,-0.60857207,-1.0811765,0.0006144792,0.015174781,-0.9398544,-3.1840959,-1.7221746,-0.8519807,0.0025243293,-1.1345327,-0.6551711,-1.1736103,1.1046151,-0.18261443,-0.4373898
64,-1.2668664,-0.26177695,-1.7911718,-0.0048430488,1.9406766,-4.1215663,-2.5983417,-0.7594097,-0.009023343,-1.3882419,-1.4736412,-0.24560916,-1.711374,0.67541575,2.5777948
65,0.23587692,1.0835971,1.2258801,0.011473796,-0.16289538,-2.7121396,-1.5994301,-0.661543,-0.0024749036,-1.2201287,0.18590936,1.126543,1.6237925,-0.19217078,-0.8124944
66,0.30196914,-0.7988612,0.9542954,0.014431345,-0.6358734,-2.5513833,-1.1784056,-1.1495123,0.011530294,-0.7935201,-0.20880339,-1.12158,1.1353307,-0.19321848,0.17492968
67,0.99039084,0.41754124,0.43648127,0.012725476,0.6726052,-1.9578354,-1.1204004,-0.3450191,0.0022069393,-0.61803126,1.1585715,1.9791721,1.3714285,0.46174523,0.6541309
68,-0.7150431,-0.44671655,2.5729368,0.016598955,-0.036796343,-3.6706705,-2.2297487,-2.4259148,0.016851652,-1.4753855,-0.5642144,-0.4360429,2.8368824,0.6911532,-0.2968061
69,-0.7722425,0.88154805,-2.0854154,0.03259854,-1.868094,-3.3704233,-1.9189923,-1.1152856,-0.030050673,-1.9902493,-0.8103359,1.3250095,-0.6421757,-0.86540145,-1.7952558
70,-0.6396113,-0.16576369,-1.6619396,0.0064401515,-1.5742166,-3.4546933,-1.877747,-0.9577703,-0.004528726,-1.5580639,-0.8487816,0.019639924,-1.1859891,0.7394464,-1.5339241
71,-0.8699539,1.2658256,0.4309147,-0.0023135599,-3.6190288,-3.5400934,-2.256877,-0.7646162,-0.0032773302,-3.070469,-0.6162002,1.5439141,-0.058828503,-1.252363,-3.3148503
72,-0.6870478,1.3080637,1.792792,0.013799807,-0.20259674,-3.3007786,-2.263882,-1.5907283,-0.0033440036,-1.4264402,-0.6295233,0.3590644,1.9271779,-0.481407,-0.26135832
73,-0.8683135,0.82763267,-0.48003426,0.013548438,-2.545859,-3.082217,-2.0198593,-0.77315694,-0.014204444,-1.8880856,-0.85724443,0.8698852,-1.3456353,-0.6734502,-3.0172672
74,-0.038298484,-0.96336246,-2.0041082,0.0066620354,1.57042,-3.0613427,-1.5089314,-1.0198708,-0.0005341433,-0.85051554,0.07491563,-2.1004915,-2.0493677,-0.73184276,1.4624947
75,0.33067876,1.8010167,-0.33934954,-0.014296377,1.1264634,-2.5309527,-1.5173547,-0.23785222,-0.002645325,-1.1302626,0.41574955,2.3916295,-0.27116218,-0.94417566,0.9386723
76,-0.018202413,0.612957,-0.95363355,0.010264771,-1.5558707,-2.6430247,-1.5287106,-0.8210872,-0.007525603,-1.2041125,0.023330107,1.0466075,-0.31725687,1.218543,-2.0237174
77,-0.306215,-0.79282945,2.7218256,0.03315018,-0.47522375,-3.7413433,-2.230571,-2.515833,0.025084283,-1.6996697,-0.23365995,-1.3340739,2.7847788,0.18208306,-1.034313
78,0.09850711,0.19112684,-0.73532736,0.008428752,-1.0311602,-2.5268857,-1.4365633,-0.8683782,-0.0011659134,-1.0060204,-0.26922044,-0.39129078,-0.40552306,1.6393871,-1.416
79,0.34254557,0.0010962058,0.822176,0.010876028,0.11812991,-2.4282978,-1.3565271,-0.81975484,0.0044675777,-0.8444755,0.5070598,-0.84613234,0.1425274,0.9356108,-0.5046029
80,0.8556114,0.14433905,-0.07921668,0.022542136,-1.2405947,-2.169233,-1.0600369,-0.6032473,-0.0014524553,-0.6880274,0.8825318,-0.713686,0.3624096,0.6277763,-1.0107942
81,-0.34775007,1.0907806,-0.88260055,-0.011109533,1.2279406,-3.1253576,-1.8672161,-0.6287902,-0.0032784138,-1.2179248,-0.5700043,1.1827269,-0.5551657,0.1488633,1.8165475
82,1.770936,0.103326514,0.6491113,0.020783028,0.22449185,-1.5299029,-0.6589878,-0.1290208,0.00539299,-0.22158627,2.2427018,-0.91424483,-0.5269165,-2.3612173,0.031685412
83,1.8683605,-0.7334995,-0.5130128,0.030878939,-0.09361552,-1.6135843,-0.5725779,-0.25602105,0.006220538,-0.12993808,2.0167034,-1.9501805,-0.18144497,-0.38307935,0.7006822
84,0.75560176,0.76217514,0.91924906,0.014301124,-0.19234158,-2.226715,-1.2457949,-0.4357735,-0.00043042284,-0.8673073,0.9713672,0.6601367,0.4292493,-2.63314,-0.0031228065
85,0.5944527,1.4264652,0.520192,0.016583208,0.69193476,-2.227457,-1.3745956,-0.2470801,-0.009804296,-0.9739514,0.68162656,3.0271049,-0.13979071,1.033008,1.8396404
86,1.0252514,0.5415262,-0.6467595,0.023026729,-0.88868564,-1.9865489,-1.010407,-0.40114665,-0.006151058,-0.7120033,0.62517345,0.77525175,0.29051566,0.57516617,-2.403967
87,-0.5625604,0.88533527,-0.7031696,0.048682228,-3.5057862,-3.307582,-2.2464712,-0.58469117,-0.034352705,-2.7859395,-0.660349,0.1385876,-0.95377886,-1.9646966,-4.070832
88,0.8317882,-0.63158184,0.56572104,0.019265417,-1.0252986,-2.2588308,-1.0148529,-0.82183534,0.010357338,-0.5692303,0.89158803,-0.31660438,0.7042141,2.7113051,-1.2279873
89,-0.24862601,0.17166565,1.0598916,0.0076670917,-0.20065536,-2.931004,-1.7204387,-1.0857501,0.0022599148,-1.2074617,0.08333035,0.9134609,1.1691241,-1.2487477,0.0020567775
90,0.766673,-0.9954672,-0.96223724,0.008712955,0.31471986,-2.1254354,-1.0020752,-0.7448039,0.01090641,-0.48804528,0.57323265,-1.3178233,-0.7704772,0.22504348,-1.3605125
91,1.0013453,-1.104809,-1.4154819,0.017441997,0.7441104,-2.061698,-0.8890612,-0.6289175,0.005359091,-0.3652147,1.3799615,-0.17537582,-1.5653366,1.1551712,1.669552
92,0.25519484,-1.3128487,-1.6673695,0.007951154,-0.43074808,-2.615002,-1.1938863,-1.0671988,0.010478065,-0.64557344,0.37982568,0.38912678,-1.0825818,0.958426,-0.17800829
93,-0.28971484,-2.1714878,-1.573237,0.01935643,-0.08843048,-3.363952,-1.3779812,-1.2917482,0.009217127,-0.60038334,-0.3155085,-1.9275366,-1.5700355,-1.1684701,-1.0202229
94,-0.4909163,-0.8491589,0.055853188,0.010849853,-0.5363476,-3.0363207,-1.6522977,-0.89436644,0.0031729182,-1.0461103,-0.51565707,-0.9623183,0.017446108,1.290686,-0.99531627
95,1.1094527,0.021692673,-0.10959551,0.01744157,0.22857077,-1.9046199,-1.0020356,-0.4044521,0.0027072597,-0.5237008,1.2189342,0.6273879,0.5705415,-0.0015532337,-0.1169406
96,0.47669375,0.39055276,-0.71850574,0.013641823,-0.589983,-2.2538936,-1.296474,-0.61613905,-0.0043226313,-0.87338704,-0.13947469,0.755474,-1.1687266,1.0465379,-0.7995281
97,0.9456582,-0.36276412,1.294115,0.023729123,-0.37176174,-2.1473746,-0.9271486,-0.59196985,0.011608333,-0.48631883,1.1385695,-0.024013102,2.460696,-0.8423676,-1.8869488
98,-0.009893533,-1.5986335,-2.2978399,0.015385239,0.19535479,-3.038238,-1.2444986,-1.3179276,0.0044043427,-0.72352505,0.32507488,-1.8823501,-2.3075318,-1.0096383,0.158211
99,-0.5447226,0.42601088,-1.8145719,-0.00033181533,0.54188627,-3.0644064,-1.9325864,-0.8628859,-0.0070285127,-1.0394225,-0.8103454,0.17789747,-2.278195,0.3173059,0.16228348
100,0.5249776,2.358076,-0.33484352,0.019387811,-0.31685132,-2.1229181,-1.1556498,-0.1303631,-0.02284684,-1.1118209,1.0787497,3.2816088,-1.0365633,0.15460116,0.04043132
101,0.4875552,0.29063997,-1.4333057,0.026300915,-1.7890849,-2.393966,-1.2921233,-0.63458025,-0.011463786,-0.9043305,0.9348783,0.16854353,-0.1965723,0.7323094,-2.2208822
102,-0.09503852,-1.0646346,-0.40775427,0.013130843,-1.6890599,-2.837823,-1.4054835,-1.0276433,0.008706418,-0.9622122,-0.6028251,-1.1177522,-0.77857697,-1.4942981,-1.5436107
103,-0.366809,0.21141121,-0.24802028,0.009641564,-0.2429495,-2.855711,-1.769932,-0.8156826,-0.0032448196,-1.113961,-0.29556578,0.17206253,-0.69371086,1.0280254,-0.29684943
104,0.39551073,-1.8964425,-1.5807085,0.018279709,0.30432218,-2.568295,-1.0266392,-1.1175535,0.01213619,-0.4292388,0.200096,-1.7348388,-1.33499,-0.22011447,0.58943164
105,0.72845775,1.8412346,0.018757854,0.023833439,0.19721298,-1.982569,-1.1705849,-0.104768984,-0.019056996,-0.9249447,0.39598346,1.25803,-0.3970555,-0.5162753,-0.1261553
106,-0.79995596,-1.9794974,-2.6312106,0.02983854,-0.6757616,-3.9816308,-2.1310232,-1.0089072,-0.008719895,-1.5951929,-0.8617654,-1.5095274,-2.1112576,-0.9892967,-1.0099106
107,-0.25915474,-2.5635316,-2.7731383,0.049860604,1.3315825,-3.5070248,-1.2158407,-1.4268205,-0.0023561814,-0.5757399,-0.2577231,-1.3923293,-3.0170054,-1.7780511,0.91550684
108,0.926446,-0.29399642,-1.3650569,0.025287312,-0.75893044,-2.0783226,-1.046942,-0.48204112,-0.0034125303,-0.54838,0.6129884,0.58485734,-0.91721696,-0.18770972,-0.19056863
109,-0.1461922,0.266501,1.1351222,0.01658049,-1.6251345,-3.0772455,-1.7979186,-1.231252,0.00063393265,-1.4477638,-0.26420534,-0.05715227,0.70460796,-0.46449816,-2.394255
110,0.859142,-0.5828932,0.77429426,0.0220185,-1.1376349,-2.293273,-1.0159521,-0.8022235,0.010012346,-0.58736414,0.031778872,-0.7710112,0.50290906,1.6253349,-2.839047
111,0.06785867,-0.21400088,-1.0837162,0.0041123927,1.1210212,-2.6683798,-1.5296247,-0.71955436,-0.00029045064,-0.8697983,0.16032612,-1.1933644,-0.4919737,-0.9430995,0.9389447
112,1.2900348,0.83343124,-0.2440287,0.021668164,-1.2704762,-1.9532974,-0.8329613,-0.31457806,-0.00621223,-0.67824864,1.6063505,1.4322724,-1.5215914,0.0088759,-1.1239471
113,0.3877584,0.41998488,1.761829,0.019675309,-0.38313338,-2.6233072,-1.377916,-0.86009496,0.004686157,-1.0627689,0.67779005,0.7661854,1.7525387,-0.30381846,-0.59068906
114,0.45433673,-0.58737,-0.49596256,0.005069768,-0.49231973,-2.3092906,-1.1687887,-0.9081206,0.0105623035,-0.7352031,0.62713724,-0.95165515,-0.8126403,2.2048988,-0.7095552
115,0.566717,0.9646072,0.58569384,0.014866548,0.024726318,-2.2674835,-1.3249612,-0.414272,-0.0044925744,-0.9587496,0.69922215,0.32122296,1.7433192,-0.13934219,0.35457155
116,-0.077806264,0.58565265,-1.9214951,0.02441053,-1.528069,-2.8750682,-1.6845295,-0.9362242,-0.01720963,-1.3780065,-0.2949456,-0.080468535,-2.0965629,-0.591079,-2.218099
117,0.68313205,0.25704947,0.15119532,0.023241328,-1.427571,-2.2431295,-1.1314554,-0.6537659,-0.003306609,-0.81533164,0.8832907,-0.2536244,0.35036242,0.59224164,-1.7189622
118,0.438224,2.3667357,0.16788162,-0.0013231914,1.2065171,-2.4123232,-1.488843,-0.084468365,-0.014804281,-1.176319,0.0039143264,1.2713237,2.2957044,-0.22774564,0.25325608
119,1.6142954,0.70151913,-0.15553781,0.017739873,0.6256188,-1.63099,-0.8088708,-0.098602876,-0.002663257,-0.3862608,2.5282214,0.5977303,-2.4363956,-0.6538255,0.42143035
120,-1.3418729,0.16745962,0.16303301,0.0069283014,-3.2947345,-2.9613657,-2.030287,-0.63243604,-0.010695836,-2.074154,-1.4786587,0.9862322,0.43464568,-0.56035876,-3.2489803
121,-0.3244703,-0.029541463,0.7724906,0.01933282,-2.2736442,-3.1924376,-1.8891957,-1.1824806,0.0008515669,-1.7839007,-0.07671951,-0.046350952,1.5493555,0.66221374,-2.3740761
122,-0.38101512,-0.33842713,-1.2388307,0.009576332,0.5436338,-3.088528,-1.7395236,-0.8355756,-0.0042524617,-0.9743787,-0.04256001,-0.17647457,-0.9826164,-0.08513625,-0.17960232
123,0.1876182,-1.8445584,1.1044747,0.018651938,0.42015734,-2.7260392,-1.0743306,-1.2738211,0.024712149,-0.521496,-0.568153,-1.13567,1.3631699,-2.6336184,0.21519934
124,0.74215204,-0.8100634,-0.6059638,0.004369309,0.90609,-2.1256244,-1.0378449,-0.68583125,0.011213067,-0.5096636,1.0183812,-0.82854444,-1.1450737,-0.027097369,1.0338254
125,0.4736144,0.7763783,-0.2374483,0.014805414,-0.27248815,-2.229647,-1.3469176,-0.48814714,-0.0064793564,-0.9583293,0.38581738,0.63420314,0.8442174,0.4213456,-0.59476376
126,-0.3381375,2.1636977,-0.42609584,0.007724936,-1.0190359,-2.6802177,-1.6253979,-0.5643082,-0.01863869,-1.3688574,-0.7393609,2.23305,-1.3080397,0.4228639,-1.1891582
127,0.50964034,-0.3592673,0.537516,0.019555634,-1.2914656,-2.418376,-1.2004331,-0.9157146,0.00536594,-0.80237067,0.8821313,0.27528888,0.43669683,-1.1672848,-0.95088965
128,-0.9335502,0.6472877,0.3433187,0.0077351127,-1.4093965,-3.033155,-2.197142,-0.77714145,-0.007186385,-1.2910047,-0.93062246,0.9089966,0.6352912,-0.71322083,-0.8596412
129,0.80169755,0.9223854,-0.5000142,0.020325415,-1.4623603,-2.1106362,-1.0557847,-0.47775567,-0.008640818,-0.92407244,0.75995654,0.36513662,-0.8432965,0.96619475,-0.69726825
130,1.2793832,0.2939473,-0.5198994,0.017569613,1.0459058,-1.847106,-1.028682,-0.2771107,-0.0014543058,-0.52204937,0.94929373,-0.012289852,-0.58052385,1.1927848,0.81586254
131,1.4111011,-0.11824855,-0.015518406,0.024280723,-0.27783835,-1.8172214,-0.78450966,-0.32621711,0.0025291508,-0.33890986,1.2011445,-0.14493227,0.13534544,0.85619074,-0.43174908
132,2.3597887,0.25027213,-0.18581654,0.023220336,0.15939547,-1.369812,-0.43982214,-0.07515904,0.005885016,-0.111491844,2.5529923,0.50486207,0.21748035,0.005754927,0.87903637
133,-0.0063196383,-0.17049183,-0.22557986,0.0096501615,-1.6674236,-2.6488044,-1.4579964,-0.9781911,0.0028416961,-1.0951521,-0.31072885,-0.7689247,0.061497092,-0.8517103,-1.7522062
134,-0.3486769,0.5515577,-0.100397825,0.009371329,-0.35865453,-2.788455,-1.8034608,-0.81948674,-0.0047508744,-1.1682097,-0.381438,0.33726984,-1.0247298,-0.46235248,0.03834966
