,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
107,0.3418062,-0.26078123,0.28839877,0.006617709,0.94199175,-2.371554,-1.3768167,-0.7725112,0.0063770832,-0.7234323,-0.1479877,-1.1885996,0.29416347,-0.8414336,0.8743348
108,0.7983655,0.84740233,-0.78373706,0.020029215,0.012890463,-2.0022624,-1.2135098,-0.28498322,-0.009994851,-0.824655,0.6410277,2.2005877,-2.6077325,-1.4201307,1.1134686
109,0.406287,0.76941836,0.60255766,0.01166763,0.09564054,-2.390525,-1.4207532,-0.52779174,-0.0023754654,-0.99337524,0.44604963,0.99807507,-0.45392334,-1.0483196,0.8267226
110,0.2644123,0.6157407,-1.5653124,0.019615801,-1.4137833,-2.4515839,-1.4018013,-0.7202631,-0.013195813,-0.9977875,0.24192895,0.035789907,-0.7086744,-0.13151155,-1.6601671
111,0.30801502,1.2505858,1.2323248,0.01784056,0.76069885,-2.7719362,-1.6407247,-0.6352881,-0.006480464,-1.1847047,-0.10840994,1.1332192,1.5192518,0.9164643,0.04620695
112,1.3290284,0.79875255,-0.43275237,0.018312566,0.43074936,-1.7681069,-0.97944975,-0.148753,-0.0061668325,-0.56187314,1.2582055,1.0059111,0.5506501,0.06814061,1.7102942
113,0.023779456,-0.379434,-0.47705734,0.0035991985,-0.080433056,-2.6020277,-1.4615788,-0.895183,0.0059973933,-0.9292038,0.46181256,-0.44067472,0.46181643,-0.93946433,-0.8877839
114,0.31635597,0.7855103,0.9598434,0.00957986,-0.052304063,-2.5588455,-1.5010989,-0.63507754,-0.00016696099,-1.0984446,0.3838538,0.4986014,0.22484362,0.7496412,0.006320756
115,0.5006572,-0.52209127,-0.8218076,0.002243394,0.39190528,-2.2586012,-1.2068787,-0.7582177,0.008815576,-0.6891573,0.38735014,-0.034561127,-0.9585889,-0.33226776,1.2239937
116,-0.5271661,0.023382844,-1.5208299,0.011255672,-0.5179522,-3.1629822,-1.8668303,-0.82513064,-0.0076461425,-1.1965953,-0.7948695,0.019063542,-0.8306159,0.82279956,-0.7592725
117,0.8794978,0.026104132,-1.0216241,0.019606384,-0.23894496,-2.0459144,-1.1081641,-0.4754917,-0.0030675684,-0.6300359,0.9798161,-0.044427343,0.074010015,0.49335802,-0.56911117
118,0.30735934,1.2454356,1.0985868,0.010014711,0.011539275,-2.6675427,-1.567864,-0.5624813,-0.0032382216,-1.1910301,0.94360685,1.4909056,0.30630976,1.1562252,-0.53073066
119,0.016641285,-0.37258878,-0.33255228,0.0035998877,-0.025192156,-2.601719,-1.4706304,-0.90186507,0.006258729,-0.9298097,0.3707595,-0.50395,-1.321677,-0.6821648,-0.87713623
120,0.85198265,-0.46986482,-1.2487552,0.020935703,-0.35121718,-2.089112,-1.0703135,-0.57930505,-0.00010010321,-0.5419553,0.6950735,-0.8739136,-0.28046644,0.9441876,0.98389065
121,1.940941,0.18832958,0.49339417,0.017332474,-0.3533756,-1.543442,-0.5263967,-0.11947932,0.007324514,-0.23610653,1.6986333,1.0781722,-0.43660775,-0.654405,-0.18754813
122,0.051117,1.1583554,-0.23485819,0.010943239,0.25410834,-2.5517898,-1.5888712,-0.54346514,-0.010099622,-1.0703686,0.4081984,1.877258,0.21664944,-1.3242652,-0.3216518
123,-0.34666497,-0.5063256,-0.48600477,0.002780512,-1.9810582,-2.989075,-1.6234434,-0.87130576,0.006085623,-1.2975901,-0.5932636,-0.9201686,-0.018419564,-1.4441279,-1.4038875
124,0.12971804,0.7303425,-0.89345384,0.01443113,-1.637187,-2.4864373,-1.4251771,-0.7383456,-0.010473946,-1.1500472,0.3476517,0.29193932,-0.24310577,-1.3814656,-2.07087
125,-0.24306522,1.2559246,-0.08098571,0.026188023,-1.7960346,-2.699588,-1.7627583,-0.71056986,-0.018366113,-1.5615754,-0.015203476,1.0589687,0.42173052,0.20469606,-1.1089973
126,0.85585886,0.40435067,0.3599339,0.012170168,0.9716797,-2.0242083,-1.1929705,-0.38865906,0.001163044,-0.6601218,0.724635,-0.42835972,0.29593152,1.2721798,2.2293217
127,1.0197979,1.3743672,-0.47898942,0.016166987,-1.1087915,-1.9450347,-0.9474968,-0.3056761,-0.011619601,-0.89192194,0.80668604,1.8627156,0.019007713,-0.42538723,-1.1589369
128,0.35014352,-0.18681684,1.0082448,0.010058405,0.42675403,-2.504883,-1.3334548,-0.8617045,0.007527421,-0.7983944,0.5898474,-0.49800375,-0.33755863,0.4358974,0.49584043
129,0.23544528,1.231974,-0.20041925,0.018186213,-0.7988159,-2.3773901,-1.4237349,-0.5148636,-0.012620205,-1.1614826,0.46665853,1.2868992,-0.08641702,-0.8331064,-0.39366466
130,1.586071,0.8309287,-0.30670583,0.021060243,-0.38626054,-1.6950192,-0.77324784,-0.17917989,-0.0044709537,-0.47583407,1.5727019,1.5355384,-0.1943532,1.0211738,1.0245358
131,-0.5031734,-1.5817608,0.09429994,0.014785367,-0.32381693,-3.2682948,-1.60917,-1.010161,0.007276063,-0.8137217,-0.44061977,-1.7063491,-0.26921085,1.2668138,0.40921316
132,-0.16677888,0.83633494,-0.5959462,-0.0026413016,1.4993192,-2.9667675,-1.8359046,-0.5759122,-0.00502187,-1.1033156,-0.19291368,0.6543232,-0.52043647,0.39566493,2.1265478
133,-0.22962968,-0.39181638,-1.7895994,0.02528961,-2.6013267,-3.235733,-1.8091764,-0.9509535,-0.009691147,-1.7588694,-0.036647215,-0.5289602,-2.1215255,0.24801494,-1.8357726
134,-0.15281236,-0.4750437,-1.15211,0.006658746,-2.3295307,-2.9518948,-1.559663,-0.8141765,0.00392772,-1.2790108,0.31352153,0.046602786,-0.554055,-1.0012213,-2.7914953
135,-0.30681047,0.6066738,0.6199223,0.009289684,-0.52334094,-2.7726672,-1.7858729,-0.91015166,-0.0029982822,-1.2661016,-0.43362048,0.6029817,1.0167632,0.40893334,0.14938253
