,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_mean_5,latent_mean_6,latent_mean_7,latent_mean_8,latent_mean_9,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,latent_logvar_5,latent_logvar_6,latent_logvar_7,latent_logvar_8,latent_logvar_9,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
28,-0.0327281,-4.2735,0.114317745,0.13118294,-0.026798837,-2.8559682,1.4222245,0.0064749885,-2.5783424,-0.07045689,0.02415266,0.13364124,-0.0581119,0.04081184,-0.08205032,-1.1829572,-0.7435988,-0.03533159,1.0480559,-0.13898057,-1.2944068,-4.4809785,-0.9169514,0.6821189,-0.3236721,-2.856993,1.5757883,2.0606987,-0.3249123,1.0608582
29,0.008911667,0.9858006,0.123595685,0.060700797,-0.040102866,-3.3627055,0.95091796,0.030792078,-2.2893174,-0.03277237,0.00993995,0.39550483,-0.050576963,-0.03402841,-0.06953787,-0.6135783,0.25674504,0.008855563,0.060563236,-0.018855685,-1.3112826,0.5587306,0.5310128,-0.14712575,-0.03977535,-3.4483216,2.9482918,-0.7751959,-3.071699,-0.974088
30,0.037530717,-3.5102093,0.12423971,0.10968498,-0.10321993,-3.514809,-2.349716,-0.047643576,1.6884087,-0.0485763,0.044624243,0.071950436,-0.1020825,0.015336587,-0.08995536,-0.86486673,0.16674358,0.011697359,0.7888575,-0.066273466,0.9963276,-3.8167863,0.16668186,0.2762833,-1.690676,-3.5560155,-3.1404798,-1.0198132,2.227376,1.4052238
31,-0.010435525,2.6435087,0.04152189,0.06735878,-0.015102612,-1.2771089,2.653055,0.050158236,-0.09193845,-0.025031678,0.020955373,-0.39869344,-0.007126958,-0.02130006,-0.053761385,-1.7046187,-0.3198064,-0.006537495,-0.9700138,-0.0030252151,2.255777,4.291382,-0.1482865,0.7315557,1.4720157,-2.160152,4.15668,-2.1749523,-0.21978882,1.1321844
32,0.0015053535,-0.6384024,-0.0062857694,0.023731153,-0.042089984,-0.01784277,-1.7907455,0.017672671,0.355288,0.012766556,-0.007971074,-1.6488929,-0.035355628,-0.04192309,-0.054346368,-2.6831608,-0.82030994,-0.018621415,-0.9641878,-0.03005465,-0.14904727,-0.21383283,-2.4017284,-0.32239684,-0.66408247,-0.40073916,-1.1729801,1.269427,-0.12127435,0.57355136
33,-0.03588356,-4.6151767,0.050504673,0.11755958,-0.010075895,-1.084373,0.5337167,0.008267507,-1.5081931,-0.029529806,0.007963456,-0.75304365,-0.037374534,0.023100773,-0.055431254,-2.2391348,-1.1694609,-0.076713815,0.3857357,-0.156174,-0.14983603,-4.0730834,0.22975494,0.7150279,-1.7352526,-0.9591541,0.7936698,-0.063584335,-0.15494478,1.0690331
34,0.19730414,-2.582015,0.18998396,0.28616276,-0.061309602,-5.0826974,2.0506246,-0.26518977,2.6424208,-0.038306993,0.08954586,1.0116435,-0.09022034,0.05601208,-0.11918361,0.50398827,0.34539145,0.11373646,0.7276367,0.018097825,-0.7148478,-2.2517338,1.1411201,0.7403905,-1.5804921,-3.6983867,1.5224973,1.7640492,5.135454,-1.2150015
35,0.015957626,-4.4132185,0.10763304,0.12095155,-0.054440383,-3.2003727,0.97872233,-0.041672245,1.968397,-0.08586585,0.03716313,0.04567778,-0.083951645,0.060824662,-0.07872351,-0.9975903,-0.25950307,0.01308541,0.97723716,-0.081763074,-0.7401853,-3.5801198,-0.53317964,-0.41087317,-0.27842,-2.9190068,1.6920805,2.2995346,1.034739,-0.6004897
36,0.011902161,3.4410625,0.031165384,0.054260854,-0.038582865,-0.2806846,-0.41121322,0.044817913,0.14431402,0.01174889,0.022633426,-0.830046,-0.009250583,-0.06409793,-0.049097516,-2.501819,-0.30395526,-0.018835383,-1.354651,-0.017550264,1.6754521,3.3277323,0.31748825,-0.8400831,-0.00949825,-0.4839662,-1.2217569,-0.3616333,-0.21123335,1.3034487
37,-0.022036456,-4.258252,0.13462837,0.12600562,0.0004084073,-2.0425978,-1.9253404,0.004735954,-7.354754,-0.004500993,-0.056204423,-0.28447294,-0.020014325,-0.061656922,-0.06391954,-1.6519716,-1.1851428,-0.1345581,0.5477981,-0.24127463,-0.6204494,-5.127421,1.0658216,0.41586885,-0.44441637,-1.901618,-2.1351094,0.6229023,-9.213991,1.523741
38,0.0065441444,0.15979317,0.019706987,0.04442637,0.005806108,-0.12770689,0.35816526,0.017121809,-2.6325908,-0.0063182246,-0.004214857,-1.2714479,0.0032144822,-0.039287746,-0.053720713,-2.5030322,-1.0364926,-0.03610518,-0.7700918,-0.074348025,-1.3276451,1.0110699,0.08279938,-1.7919223,-1.1954622,0.047161996,-0.15973485,0.6890193,-2.52108,-1.2660218
39,0.0083087925,1.5538983,0.07191521,0.04805545,-0.025364693,-2.2252502,0.97644424,0.035055697,-1.4699044,-0.021897066,0.005884405,-0.20387173,-0.025010189,-0.039244883,-0.05904512,-1.1948771,-0.045859516,-0.0021130508,-0.48291266,-0.012064816,-0.9046954,0.6123199,-0.19591773,-0.7976712,-0.27280682,-1.5021755,0.03699869,-1.197844,-0.3950541,1.1303121
40,-0.005207904,-0.5888458,0.017385334,0.045859613,-0.016117016,-1.1110463,0.9520585,0.026764907,0.6428721,-0.026796274,0.008455966,-1.0083189,-0.023748152,-0.008822629,-0.050986707,-1.8828181,-0.6241818,-0.017842542,-0.51743233,-0.039284922,-1.2608503,-0.30712524,1.1337839,-0.63389456,-0.51435876,-0.9975556,0.5402916,0.5731962,0.35762054,-0.9360937
41,0.0033261308,3.4406931,0.03829228,0.063607045,-0.030140035,-1.0712435,0.8130223,0.04807943,-0.54218996,-0.010108433,0.015745072,-0.39024556,-0.0008333754,-0.051306926,-0.053095214,-1.947033,-0.15996426,-0.025616713,-1.0656648,-0.01185162,0.0700589,3.7328172,0.8412943,-2.3593757,-1.2609656,-1.0677419,2.0260084,-0.52277046,-0.43842947,0.11536654
42,0.028629364,0.21178928,0.12152742,0.033197686,-0.11048819,-3.1769762,-4.1906633,0.02969007,-0.20027071,0.020289317,0.040955618,-0.15573895,-0.09515845,-0.07224899,-0.083553076,-0.8421316,0.5819016,0.012922246,-0.25150943,-0.014671137,-1.3355167,1.0809206,0.77401537,1.1623077,-0.5599657,-3.2526624,-2.8077226,0.24456654,0.11568326,-0.26395983
43,0.019591175,3.6622608,0.06097452,0.055276588,-0.05036177,-1.7029767,-0.16337818,0.04780188,-0.5872978,-0.0002870327,0.028096005,-0.15226662,-0.016647253,-0.060203105,-0.06176252,-1.6083922,0.1737333,-0.0112192985,-1.0145845,0.003362786,-1.2648015,2.4587898,-0.58433926,1.0865247,0.07955293,-1.4439312,1.1045301,0.6863963,-0.7716481,1.9461068
44,-0.014119558,-5.1327205,0.21548142,0.12274832,-0.10810283,-5.0841846,-1.9371364,-0.008674304,-1.1843905,-0.08207427,0.0380582,1.1291631,-0.15082143,0.01936645,-0.09622232,-0.09306574,0.55898947,0.00832656,2.2218435,-0.11954806,0.108665764,-7.5422354,0.36668247,-1.5899835,0.48359862,-4.342586,-0.57709,1.333219,-0.7389505,-0.6414905
45,0.027779648,-0.79067004,0.11289631,0.04322736,-0.09030087,-2.5826793,-4.9950905,0.023080815,-1.7982647,0.0332847,0.012098558,-0.53931093,-0.07383436,-0.0898863,-0.08129249,-1.2295959,0.13571298,-0.02838502,-0.3316118,-0.07007223,0.6165936,-0.7745247,-0.4200173,0.2851568,-1.2759256,-2.8607335,-7.3508186,0.21280862,-0.99333197,-0.46788475
46,0.0035867458,0.43836948,-0.0019445345,0.03065398,-0.020704944,0.4454596,-0.848275,0.014433473,-0.19508657,-7.363502e-06,0.0062713176,-1.6272134,-0.02339993,-0.040693566,-0.054192834,-2.9456158,-0.8129708,-0.013278076,-0.8937422,-0.032097053,0.8880629,0.64837736,0.58269805,0.5619006,0.7138298,0.5744761,-0.15955245,1.240772,-1.1896682,-0.0016337348
47,0.012432671,2.5608268,0.07092434,0.05127644,-0.033976708,-2.3249664,1.3420956,0.04107427,-0.9257082,-0.02482254,0.01947558,0.01091373,-0.025438476,-0.034647197,-0.062046885,-1.1503034,0.13156909,0.008406892,-0.59291446,0.010044485,-0.808876,2.5602646,0.32231247,-0.6454123,-1.0386257,-2.3226147,0.3484428,1.0587226,-0.6184555,-0.6135507
48,-0.008554578,0.7723173,0.01664686,0.046109166,-0.012321249,-0.6602532,1.3517025,0.031940594,0.28376472,-0.01825422,0.013274144,-1.0322102,-0.015329429,-0.016627813,-0.045107596,-2.0936966,-0.63428485,8.13622e-05,-0.9095686,-0.020606058,-0.64421046,0.821636,-1.5986248,0.14989023,-0.029005982,-0.6368525,0.32423544,1.2025263,1.0132141,-0.3928484
49,0.03846982,2.6527572,0.21873944,0.048765387,-0.106581934,-5.360623,-0.74721736,0.036807947,-2.2532332,-0.024811976,0.04636421,1.4518257,-0.10381797,-0.05673825,-0.09510871,0.51046324,1.4639935,0.056003444,0.32615376,0.031997845,0.72422874,0.4462695,0.69933563,0.71600366,-0.16270891,-6.629388,2.178265,1.4220825,-1.6799076,-0.75146544
50,-0.014578383,-1.7262281,0.09528491,0.084121995,-0.031319875,-2.6628485,0.7412469,0.018976914,-1.7408022,-0.04090981,0.015360478,-0.04343915,-0.055126883,-0.0036676843,-0.06615707,-1.1375635,-0.32316947,-0.016306305,0.44564873,-0.07304063,1.1473796,-2.2181666,1.0037948,1.4110316,1.211267,-3.6543288,-0.94710237,-0.103888154,-1.4022455,-0.13625349
51,0.00058553414,1.5688225,0.05803405,0.03843537,-0.03296964,-1.7734721,1.5033994,0.039384417,1.1476809,-0.030229267,0.018535042,-0.48524714,-0.029060872,-0.018898482,-0.051584423,-1.4609156,-0.067881644,0.009862283,-0.8421058,0.00096938014,0.78696096,1.7192334,0.35349107,0.59954107,0.9975613,-1.5734973,2.9607575,-1.0593628,1.2312891,-1.8874061
52,0.3657802,2.508953,0.21339798,0.33855817,-0.09289158,-5.2055564,-0.27055103,-0.41657132,4.3277087,0.09187079,0.13082118,0.7696153,-0.074741684,-0.03508377,-0.13390724,1.0345998,1.024188,0.17697562,-1.2616994,0.1518535,-0.40555742,0.44602585,1.1061304,0.28119212,-0.23064432,-5.162028,0.107816845,0.9321559,4.0718875,0.8199715
53,-0.0074170292,-3.1060104,0.07812506,0.07538446,-0.04608618,-2.6397138,1.334381,0.007662936,1.7425005,-0.08084516,0.033095907,-0.20703459,-0.06545087,0.050169833,-0.069104314,-1.2721498,-0.33932793,0.0042835996,0.5149875,-0.0674609,0.0043871407,-2.7615936,1.0287273,-1.0064876,0.5669635,-1.9861693,0.6606252,-0.8205073,3.2058625,0.24194191
54,0.16770954,-3.5629394,0.07556082,0.25285834,-0.049682,-2.6135128,0.6976869,-0.24320945,4.581191,-0.0277321,0.050956324,-0.45170653,-0.0361309,0.057731777,-0.09605614,-1.0586066,-0.63536084,0.040431898,-0.31391937,-0.029500766,-0.70213234,-3.2720172,-0.5896453,1.6334305,0.4792299,-2.4551077,0.27293512,-1.3217475,4.2146616,0.4313864
55,0.021001933,3.1184087,0.046349704,0.05195756,-0.04950543,-1.3086367,-1.1011317,0.043758128,-0.5154153,0.010438734,0.028019244,-0.43759942,-0.014234256,-0.06608268,-0.05941315,-1.8437908,0.049458683,-0.018826757,-1.1158941,-0.010603647,1.0733999,2.6871686,-0.9266169,-0.5794725,0.46885064,-1.6980578,-0.370337,0.704064,0.33972114,-0.4304562
56,0.01912846,-1.0894275,0.10795796,0.040336806,-0.10607849,-3.232507,-2.5717614,0.01810994,1.575858,-0.030258685,0.044994738,-0.07181108,-0.094966926,-0.017644884,-0.07915265,-0.9224539,0.4448895,0.019168235,0.18432969,-0.023248091,0.11772479,0.75365996,-0.2853588,-0.39333758,1.65886,-3.5039978,-4.0124307,-0.28685483,0.7862196,-0.17933676
57,0.19722936,0.6051408,0.16215102,0.21059382,-0.07446478,-4.3307595,0.646896,-0.21617915,3.0844564,0.011024821,0.087840304,0.53370845,-0.075385384,-0.0014298316,-0.10233727,0.17631412,0.65243846,0.10798692,-0.38180697,0.06983567,-1.8806589,-1.5821751,0.25472298,-0.019382268,1.1183032,-5.925829,1.3583043,0.8907256,3.3814454,0.46926767
58,0.24880117,3.0549402,0.2369907,0.27809963,-0.05953963,-6.2123556,4.698834,-0.26556227,1.9841576,-0.013091871,0.105764896,1.811359,-0.071180806,0.020771092,-0.13224107,1.5586591,1.1481943,0.17905189,-0.34831575,0.15036234,-1.1915247,-0.30500937,0.50396764,0.43662304,0.391347,-7.19233,5.9564857,2.9877355,2.139946,0.26600343
59,0.017076738,1.7028797,0.042619787,0.040397845,-0.04729481,-1.2287331,-1.9668479,0.034968186,-0.5533062,0.016390119,0.021955715,-0.73840946,-0.023008563,-0.06759582,-0.05518189,-1.871015,-0.07163876,-0.02097008,-0.9769717,-0.027283492,-0.5569981,1.4090402,-0.98955184,0.3779531,0.0034122877,-0.85069823,-1.6415592,-0.5862208,0.025666833,-0.4668067
60,0.44438085,-0.9081987,0.19743873,0.47994244,-0.054778315,-5.013648,1.6364765,-0.5842787,5.7852435,0.06770523,0.13363257,0.5762249,-0.050989404,0.03267671,-0.1499333,0.97007513,0.13071668,0.1893774,-0.8935699,0.112641506,-0.35800347,-0.5996058,1.5089186,1.6397429,-0.2755081,-2.0136223,0.8880139,-0.12576374,5.9108253,-3.3094416
61,0.0020824159,0.70235187,0.23255211,0.11347762,-0.068173625,-5.657345,3.226251,0.03293457,-3.6382332,-0.08283996,0.051822875,1.9452742,-0.09028746,0.01987366,-0.10752047,0.6707797,0.7841447,0.050507933,0.8640124,-0.015806738,-0.51444554,3.7374277,0.18479045,-0.50286365,0.47522447,-3.422511,3.018549,0.031317893,-2.1907234,0.45752162
62,-0.007050077,-1.3730799,0.047148075,0.0561647,-0.031659864,-1.3323891,-1.8853495,0.021450112,-1.489571,0.010630042,-0.007063657,-0.9621494,-0.03905067,-0.05494272,-0.050329976,-1.9077532,-0.4978536,-0.054903,-0.21045488,-0.08180453,0.95015854,-0.873474,-0.10574593,-2.0066717,-1.0272131,-0.99950665,-2.7822948,0.643038,-0.56031924,0.33540636
63,0.22307748,-3.3263974,0.26545864,0.3532608,-0.07136703,-6.610853,2.7437913,-0.31611973,1.4764233,-0.05373954,0.10232352,1.939814,-0.118347414,0.07119124,-0.14209834,1.3907785,0.6746474,0.14137812,1.4805939,0.012761794,1.3412521,-0.5554333,1.5890584,-1.3131241,0.29409415,-6.6479926,1.5650882,0.36434418,-1.8552775,-0.1641101
64,0.200415,0.63535887,0.17778955,0.20080549,-0.11112765,-4.766189,-1.6830311,-0.20486781,2.723122,0.028098334,0.10205484,0.67023885,-0.099381156,-0.023232909,-0.11573698,0.3737259,0.9870582,0.113799706,-0.22735953,0.07599552,1.4217526,1.8634963,-0.2559724,-0.7862884,0.6996599,-4.6427464,-1.2571089,-1.0462193,1.8607049,-0.123198256
65,-0.016503384,-4.251499,0.06746343,0.08589223,-0.046907973,-2.2324657,0.63604397,0.0021911834,2.0697901,-0.07659735,0.023819618,-0.4267224,-0.066045836,0.052339405,-0.0631756,-1.607506,-0.4849471,-0.020858007,0.60537374,-0.09663906,1.5980011,-6.0322003,0.47336134,0.7309661,-0.9984087,-2.514669,-0.31871146,0.714265,4.2209373,0.45669317
66,0.0001118239,0.06717355,0.09676243,0.0653733,-0.036272354,-2.9521823,1.8664274,0.029044418,-0.80646884,-0.047208436,0.029772528,0.16356099,-0.049021013,0.0030184705,-0.069397114,-0.87635994,-0.020670712,0.012824956,0.033052072,-0.02130536,0.99758625,0.8844289,1.4541694,0.13616905,-0.01164246,-3.1093724,1.7117264,-1.2571733,-2.7205434,1.4504505
