Asset1,Asset2,Asset3,Asset4
0.007209467,0.0042632036,0.006053036,0.006404316
0.0122214975,0.009582628,0.008872542,0.012398209
0.015839733,0.016742215,0.011181779,0.013329625
0.019658739,0.026302282,0.019789876,0.021748597
0.0037415598,0.0125137465,0.0065251603,0.010921029
0.009363968,0.0038966786,0.010276378,0.007111082
0.010476256,0.016709113,0.01028434,0.016531937
0.009928161,0.0034226014,0.003336655,0.005700529
0.005316379,0.0034914014,0.006579435,0.005051031
0.023254925,0.012356788,0.009647807,0.0066919983
0.0061159367,0.013665349,0.003627856,0.0030188435
0.006122401,0.010612909,0.0072973114,0.009334453
0.01051028,0.008194755,0.011873457,0.0062502744
0.013911082,0.010789758,0.013893746,0.017722057
0.0074816826,0.0063831415,0.006437008,0.009849526
0.022115713,0.013518641,0.008906959,0.011563915
0.01447318,0.016923543,0.01614494,0.017801797
0.0052927113,0.00954352,0.006700771,0.007924787
0.003626686,0.00287807,0.0017756798,0.0036826916
0.016789071,0.015609154,0.01918351,0.012119073
0.01147692,0.0028011813,0.007247615,0.0037895613
0.005197481,0.008415798,0.009199625,0.009960451
0.003746239,0.003151264,0.0035937682,0.0066468087
0.010543329,0.010648637,0.00979997,0.009226494
0.009890902,0.010008174,0.009525135,0.015111931
0.0062707346,0.0124848075,0.008439308,0.0123773245
0.016475955,0.00934175,0.011520942,0.016430244
0.0028858285,0.002402533,0.002157503,0.0055775843
0.012329252,0.01789799,0.01264168,0.013499095
0.012402524,0.0028487146,0.0037068003,0.00992052
0.0030353162,0.009406887,0.008831797,0.012902132
0.029502159,0.027305577,0.015815252,0.025728896
0.011306231,0.010953872,0.010676957,0.01613244
0.0066774464,0.0036218972,0.004259335,0.005367742
0.015871333,0.0050694463,0.011437349,0.0053405296
0.020123912,0.024903845,0.02065205,0.02495224
0.006129128,0.002819092,0.004302122,0.007322553
0.009564028,0.0073706945,0.008107991,0.0056645204
0.012579564,0.0064349133,0.0059655774,0.015618014
0.004374093,0.0064944536,0.0042546475,0.01211218
0.0094256215,0.012584374,0.009137697,0.013690798
0.013822645,0.020737225,0.0111014005,0.021443374
0.033374924,0.015794031,0.024504667,0.020685358
0.007092267,0.0053544235,0.0053443993,0.0055892305
0.0071477653,0.0073110373,0.023037726,0.0121962065
0.016336864,0.01922047,0.017346175,0.019753603
0.008787624,0.015499806,0.017404761,0.013877586
0.004447786,0.009371168,0.009279873,0.0140567925
0.0059115426,0.006911152,0.004859303,0.0073206266
0.01384359,0.011063924,0.007743397,0.0033718338
0.005063101,0.010150231,0.0060631405,0.006393126
0.0077605024,0.011998987,0.0067472034,0.0075301877
0.017094426,0.0063956403,0.03410664,0.02357008
0.014240782,0.030684112,0.02146232,0.023578493
0.006826654,0.013364934,0.006714083,0.005639512
0.0028189498,0.0056101107,0.0042851795,0.004399547
0.003144955,0.0025728312,0.0036514492,0.004564716
0.0055943956,0.012538879,0.012182382,0.009337505
0.00803459,0.00973189,0.013509913,0.012398653
0.010631505,0.0061336723,0.0069837403,0.0064514116
0.01899644,0.012231702,0.014870221,0.011623216
0.0065183695,0.0101935025,0.0068162447,0.0045909886
0.011175739,0.02239452,0.018517394,0.019338343
0.0026392771,0.0023935419,0.00281132,0.003657512
0.010925171,0.019583784,0.007836709,0.012287024
0.033491995,0.01968111,0.031723123,0.03782276
0.0022599073,0.0023176486,0.0020641487,0.004200343
0.0067739366,0.010827489,0.004791641,0.0027948178
0.0072986037,0.0057894997,0.00445288,0.0056778304
0.003912794,0.0039187805,0.004876704,0.005882398
0.0037715344,0.0026968303,0.0038919214,0.0048632477
0.011293445,0.009291989,0.011447489,0.008078397
0.014726891,0.017356973,0.010734018,0.019037649
0.017132675,0.009747904,0.008647427,0.010279565
0.014899784,0.0039464734,0.0065794196,0.0052933516
0.0138215665,0.009886715,0.007689914,0.012810198
0.008267903,0.0040851627,0.0064270613,0.005067813
0.00625377,0.0058096773,0.0054691113,0.0062966114
0.010197487,0.026958007,0.016636832,0.023801075
0.0110557405,0.013056762,0.017213156,0.025493795
0.009082947,0.00783678,0.006824465,0.010858498
