,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
35,0.9609554,0.0045485795,-1.4858782,-2.7092657,1.2724425,0.006168513
36,-0.04040426,1.163076,-1.2684549,-2.040295,-0.7766547,0.62541074
37,0.46208286,-0.8884909,-2.1500273,-3.3120794,0.011222482,-0.7206865
38,-0.16941261,0.86603403,-1.2249544,-2.2216825,-0.76287144,0.8867119
39,0.03750527,0.55877566,-1.4191011,-2.269799,0.10774142,0.4561141
40,-0.54707265,0.07544139,-1.5997252,-2.737781,-0.49476993,-0.025576308
41,-0.3972596,0.48649564,-1.1873107,-2.3704212,0.8785876,0.054260522
42,1.560912,-0.024758518,-1.7200207,-2.8096962,1.5599377,-0.1592457
43,-0.5162961,0.36811575,-1.3358673,-2.4157815,-0.18841112,0.46786726
44,0.16675514,0.67059994,-1.1929075,-2.4495568,0.5717449,-0.06624222
45,0.47856247,-0.280688,-1.6272097,-2.756081,0.56053364,-0.23880413
46,-0.5944226,0.5296489,-1.3888534,-2.3223157,-0.83880454,1.0183022
47,-0.33675227,0.56056345,-1.1592447,-2.3731346,-1.058748,1.0156523
48,-0.06931776,0.21453622,-1.4232807,-2.5286465,0.6045591,0.4724367
49,-0.026709676,0.87344503,-1.1619709,-2.2944565,-0.42295247,0.61151046
50,-0.39090598,0.27755508,-1.5224558,-2.5431502,-0.55274653,0.43094593
51,0.12842059,-0.58421284,-1.896439,-3.0928645,-0.03224796,-0.44319624
52,-0.62488997,0.091400534,-1.2964966,-2.6063905,-0.60558707,0.31189883
53,1.3992033,-0.1518876,-1.5851564,-2.9381783,2.0689578,-0.08159036
54,1.0933539,0.27795222,-1.5641742,-2.4476545,1.6630441,-0.31428
55,-0.9109447,-0.4880858,-1.6112779,-3.0164738,-1.2752852,-0.5900876
56,0.86789834,0.7521595,-1.3500357,-2.2307317,0.033271194,0.6331249
57,-0.30657437,0.825202,-1.1371436,-2.1605327,-0.073210895,1.130162
58,-0.16542551,1.0047189,-1.1872101,-2.0950503,0.9242871,1.5637028
59,-0.84439164,0.98084867,-1.340702,-2.0017333,-0.18010497,1.182371
60,-0.81780887,0.7510549,-1.2721999,-2.133153,-0.09595889,0.9388376
61,-0.83405304,-0.06069255,-1.6894144,-2.9095597,-1.4385824,0.1407114
62,-0.5645462,0.05775976,-1.4270723,-2.6684852,-0.85872877,0.078911565
63,0.73154855,1.3178334,-1.1505308,-1.8628088,0.68889064,2.0693297
64,1.6073984,-0.12356074,-1.6101589,-2.966327,0.8106812,0.22722496
65,0.5311767,0.36990103,-1.5519161,-2.4328423,0.695441,0.46386683
66,-0.16012686,-0.6722683,-1.8587263,-3.1641853,0.058135852,-0.45158383
67,-0.13480726,-0.13233817,-1.5491111,-2.7397215,0.65498805,-0.049177803
68,0.3781904,1.4770489,-1.0626497,-1.8046584,0.9178797,2.1151304
69,0.40999818,0.22517937,-1.4754289,-2.5896327,1.0794557,0.43248385
70,1.2905637,0.38972607,-1.6093606,-2.7312257,1.3635031,0.13465619
71,0.22314405,0.6567358,-1.2816911,-2.1728463,-0.44836515,0.19638413
72,1.0597239,0.0016859174,-1.5675454,-2.5523748,0.89712024,0.1737313
73,1.6456407,-0.15498531,-1.8351169,-2.702471,1.1451278,0.26243672
74,-0.50094515,0.1767681,-1.4968169,-2.6139176,-0.49592093,0.08914462
75,1.8741583,0.6022961,-1.5140502,-2.2347658,1.7829406,0.26333043
76,1.5500957,-0.058292165,-1.697181,-2.989059,1.0846083,-0.056200333
77,0.15984452,1.2428623,-1.2180934,-2.02061,1.0689671,1.8941002
78,1.8807346,0.6097213,-1.5766404,-2.2913055,3.0244207,0.4439667
79,-0.22459245,0.4492149,-1.2956932,-2.3836913,0.44398028,0.23858242
80,1.5580317,0.009010643,-1.6190276,-2.8480568,1.0642307,-0.1949327
81,1.579842,1.5540569,-1.0646266,-1.7453606,1.6187335,1.1674563
82,-2.8343868,1.3064646,-1.9957196,-1.4593506,-2.8575406,1.715481
83,-1.5741689,-0.44378984,-1.7169229,-3.1108568,-2.168832,-0.5360483
84,0.20487261,-0.38078287,-1.4327351,-2.7690928,0.26952124,-0.9095895
85,0.881798,1.5143772,-1.0930767,-1.8796421,1.3390229,1.5988376
86,0.053663135,0.023053318,-1.308997,-2.5738492,-0.5055427,-0.073212914
87,-0.13906294,-0.19448343,-1.4058683,-2.718599,0.5701987,-0.12226015
88,0.1743331,0.7345315,-1.2570325,-2.2945511,-0.93292654,0.16645181
89,-0.9427353,-0.829968,-1.8412715,-3.268328,-1.0745717,-0.91717327
90,-0.79561424,0.14275262,-1.5776135,-2.741952,-0.1803304,0.2414194
91,-0.2068237,0.76177955,-1.3914499,-2.1641374,0.60004866,0.21208441
92,0.49245226,0.15567997,-1.4543166,-2.4823718,0.063657016,0.24329162
93,0.27320385,0.3173301,-1.4146197,-2.586761,-0.47872436,0.4526826
94,-1.0775591,-0.28793976,-1.5775516,-2.9867847,-0.7027767,-0.25289005
95,-0.88405216,0.070480466,-1.4454,-2.8033218,-0.5258192,-0.08489552
96,-0.77236843,0.28293654,-1.6020198,-2.645707,-1.312649,0.08955608
97,0.60716975,0.20768365,-1.444585,-2.6437192,0.8869339,0.15738946
98,0.45540118,0.2695833,-1.463772,-2.5668569,0.6881859,0.27585602
99,-1.2810608,-0.22555347,-1.6293752,-3.0438104,-1.5327306,-0.31429684
100,0.20915073,2.254632,-1.0023491,-1.282485,-0.26926035,2.5306811
101,-1.4396669,0.46039286,-1.2079664,-2.3157337,-1.6474279,0.28243843
102,0.5246171,-0.52548313,-1.8763969,-2.9688075,0.5327953,-0.45792764
103,0.2575072,0.4695367,-1.3731852,-2.3697133,-0.5698768,0.36038333
104,0.48582518,-0.25892988,-1.4456116,-2.7224712,1.5209714,-0.5030956
105,0.06534892,0.7653382,-1.3484869,-2.3518147,0.44070357,1.121362
106,0.5752852,0.17921197,-1.6790267,-2.57895,0.4400496,-0.18694466
107,-1.0582473,0.30893192,-1.3197881,-2.5246782,-0.90118957,0.28352016
108,0.9598638,0.957199,-1.2674167,-2.0272725,1.1441246,0.9482431
109,-0.46445024,-0.058512628,-1.5398436,-2.7659335,-0.92013,-0.22117823
110,0.8182272,0.5462359,-1.3980765,-2.3471196,0.7678908,0.59138227
111,0.0139865875,0.8179227,-1.3563071,-2.1297264,-0.38770604,0.8457109
112,0.38221365,0.8899938,-1.3890104,-2.1884716,0.9491765,1.159782
113,0.6732403,-0.3840294,-2.0781968,-2.988464,0.39798355,-0.3429914
114,-0.62342083,-0.07271129,-1.4016417,-2.75099,-0.8056555,-0.031792365
115,1.0644017,-0.3607654,-2.008565,-2.9152555,0.7004866,-0.4929238
116,-0.20188683,-0.3501608,-1.6224163,-2.9234533,0.3776921,0.16462454
117,-0.93492866,1.0363032,-1.2296633,-1.926457,-0.39019114,1.0705051
118,0.14487374,-0.8602654,-1.7321925,-3.1398664,-0.21956739,-1.0309333
119,0.3764763,0.27448997,-1.5218993,-2.4816883,-0.39384443,0.69521135
120,0.9807185,-0.19069552,-1.8032779,-2.74295,1.1558294,0.17648071
121,0.074233115,0.38965103,-1.4822404,-2.4141002,0.4078068,0.32689452
122,-0.8218282,0.347096,-1.1457797,-2.3619285,-0.11713278,0.04620856
123,0.32513756,0.06765038,-1.444005,-2.5794394,-0.12836227,0.14301562
124,1.2516629,1.0753407,-1.2181568,-1.9875245,1.3972296,0.9588247
125,0.5483657,-0.59738785,-1.9809344,-3.0616205,0.7928969,-0.48771375
126,-0.5335328,-0.44206518,-1.6297876,-2.9850245,-0.7850926,-0.61462003
127,1.5914944,0.019892275,-1.6707377,-2.928381,2.7048748,0.14812459
128,-0.8193354,0.7484044,-1.3195505,-2.1526127,-0.70772773,0.5267091
129,0.60029674,1.5859402,-1.0654126,-1.792954,0.77633417,1.3674631
130,1.7557327,-0.02358666,-1.6511519,-3.1782444,1.3832897,0.3666789
131,-0.4026968,0.76079,-1.1799065,-2.1286743,0.18608779,0.94973916
132,-1.0481882,0.9129735,-1.0582758,-1.9736719,-1.0991646,1.0507231
133,-1.6409026,0.25371984,-1.3373488,-2.5882108,-1.0519365,0.54302335
134,-0.3347025,0.16216365,-1.6225733,-2.6461277,-0.47949544,0.83270097
135,0.45712662,0.26774195,-1.6380701,-2.5085976,-0.46589446,0.33432713
136,-1.6246368,-0.043997824,-1.4517604,-2.7162638,-1.028995,0.052543133
137,1.047813,1.5974692,-1.0701852,-1.7826532,0.40029776,1.4777832
138,-0.4396971,-0.0521176,-1.5259397,-2.7489512,-1.1017053,0.13911529
139,-1.105322,0.7936815,-1.2493899,-2.1140165,-0.69958645,0.93364084
140,1.5776445,-0.46627265,-1.7519262,-3.0018282,2.8325005,-0.57587165
141,0.1665383,-0.020704627,-1.6531314,-2.7304752,0.09610054,0.42780724
142,0.5060921,0.5367056,-1.4623772,-2.6237438,0.49863666,0.023998737
143,0.18732387,0.8554716,-1.2754083,-2.2997565,0.14386573,0.7943441
144,0.95743334,1.4166261,-1.0372899,-1.7825894,2.0281758,0.738285
145,-0.046981454,2.1612751,-1.0750746,-1.3398172,-0.7697661,1.6403136
146,0.1452924,1.0384105,-1.2792363,-2.1669161,-0.014583692,1.7532281
147,0.6962317,1.9218873,-0.936104,-1.6080515,0.42250174,1.6185251
148,0.16545302,0.06492895,-1.5678631,-2.5983205,0.03878154,-0.26308948
149,0.73253775,0.8886306,-1.383415,-2.2402008,0.04871267,0.8578901
150,-1.1230625,0.6268213,-1.550834,-2.1489139,-1.408699,0.514591
151,-1.1005652,1.1620113,-1.5027274,-1.7619789,0.11455619,1.2315966
152,-1.5626369,1.6196798,-1.551955,-1.4765611,-1.456162,1.851514
153,1.1960078,-0.22652759,-1.9779491,-2.7964947,1.2387068,-0.4401099
154,0.16215855,-0.8090944,-1.8638549,-3.1587272,0.20359573,-0.536584
155,-0.62344784,0.30188498,-1.2962581,-2.5289671,-0.94269943,0.5968866
156,-0.030498624,-0.266859,-1.4339637,-2.7614532,-0.23482135,-0.25880218
157,-0.7684262,1.3807757,-1.1479784,-1.7617538,-0.36341894,1.2475199
158,0.6208472,0.15573701,-1.3845024,-2.68273,0.97299546,-0.3851258
159,1.3780419,0.7823627,-1.3123667,-2.1916513,0.91262084,0.40280694
160,-0.378705,-0.15148509,-1.4693576,-2.766932,-0.47069198,-0.013198048
161,0.104559004,-0.55865246,-1.9174944,-3.0949569,-0.632443,-0.42080086
162,-0.96902186,0.38292614,-1.258054,-2.4069567,-1.4858496,0.38574454
163,0.32882178,0.38442388,-1.4114769,-2.3905392,-0.24518585,0.44256535
164,-0.8321732,0.16751775,-1.3018917,-2.5951116,-1.2290204,0.085612476
165,0.28797346,2.2394226,-1.0527651,-1.2725657,0.5531426,2.024935
166,-0.48912254,0.2157557,-1.4679235,-2.574372,0.11355445,-0.14982429
167,-0.50575525,-0.05991234,-1.5240948,-2.7688103,-0.7518554,0.19949944
168,-0.21122953,0.7595731,-1.2253215,-2.1147819,-0.0131920725,0.6383317
169,-1.1137192,0.47238645,-1.5336065,-2.5219696,-0.45192367,0.14952004
170,0.09746522,1.2597653,-1.1383672,-1.9685748,-0.016786657,1.1449988
171,0.2854268,-0.70158166,-1.8593746,-3.1343598,0.059383586,-0.85509604
172,-1.2638294,0.21745661,-1.2701179,-2.5127401,-1.4090538,0.48421538
173,-0.74918413,0.27008507,-1.2989386,-2.4893684,-0.64235556,0.13656206
174,0.8416858,-0.35322735,-2.1230714,-2.9645844,1.3033217,-0.46536142
175,0.64487875,1.9011337,-0.93002087,-1.5667922,-0.53719413,1.8255805
176,0.8331158,0.4248201,-1.6011525,-2.416208,-0.31923974,-0.12549606
177,1.3287815,0.60164106,-1.44065,-2.3121197,1.5555611,0.45722723
178,-0.45799136,0.64497495,-1.306154,-2.1984327,-0.2385291,1.2076573
179,-0.1757802,-0.14989094,-1.8012033,-2.8714182,-0.58116865,0.29361832
180,0.50817263,0.34723076,-1.4021384,-2.5305166,-0.3865925,0.3337614
181,0.03351003,0.04009989,-1.5041237,-2.6153436,-0.84300464,0.033975355
182,-1.0325072,-0.094502985,-1.7059587,-2.997365,-1.7505713,-0.125702
183,0.60452545,1.0132347,-1.2461674,-2.1155019,0.16916281,0.91476566
184,1.5023655,0.5263809,-1.5558538,-2.3237536,2.240539,0.289873
185,-0.48543286,1.1488093,-1.2032353,-1.9892646,-0.47203964,1.0741656
186,0.32173288,-0.33258075,-1.7590113,-2.8511462,0.5556227,-0.2479285
187,-0.11068931,0.8795514,-1.2812502,-2.1414251,-0.23330453,0.93957615
188,0.3023944,0.45651707,-1.4489636,-2.489192,0.8617555,0.9321158
189,0.023376226,0.2635487,-1.5076891,-2.6547074,0.52309334,0.5412798
190,0.3655836,0.12262672,-1.5393991,-2.571374,0.20744513,0.05655718
191,-1.9183165,1.1103636,-1.5959854,-1.722281,-1.7816107,1.5199686
192,-0.4587812,0.86948216,-1.3700142,-2.0642095,-1.2070572,0.6889651
193,-1.3923353,0.60074914,-1.2726185,-2.1288953,-1.6838405,0.51823646
194,-0.60656595,1.4282547,-1.2942863,-1.6976719,-0.25884223,1.4877279
195,-0.15123153,0.23652688,-1.3420444,-2.643899,0.04503776,-0.10629687
196,1.1550703,0.38475117,-1.5688946,-2.6371453,1.9251463,0.49157315
197,0.96654415,0.060149193,-1.6922965,-2.5997767,0.60176414,0.36701337
198,-0.09301126,0.036867827,-1.6491805,-2.6749678,-0.19927862,0.04731841
199,0.41452968,0.71133816,-1.2990837,-2.207092,0.07985985,1.491221
200,1.4769613,-0.07288489,-1.7010796,-2.9570007,1.5675883,0.27260646
201,-0.4322263,0.38355038,-1.1985241,-2.3473306,0.6482557,0.56359094
202,-1.5741796,1.5471224,-1.6638108,-1.4932885,-1.834764,1.9100899
203,-1.5320855,-0.28483695,-1.749552,-3.1893613,-1.545967,-0.7179388
204,0.89812875,-0.33099586,-1.555393,-3.0150795,0.7533507,-0.46111184
205,0.21912682,-0.38004902,-1.6969261,-2.891373,0.6878065,-0.7586041
206,0.7177402,0.74306524,-1.470607,-2.5423765,0.84518504,0.9668164
207,-0.9629469,-0.83845484,-1.8594329,-3.2443066,-0.8719599,-0.6434334
208,-1.0330019,1.0858924,-1.2071311,-1.8725462,-1.1168982,0.9370545
209,-0.029047668,-0.0748349,-1.390683,-2.6725662,0.24952653,-0.31833845
210,1.0213096,0.57953596,-1.4724721,-2.733759,0.82939786,0.7401098
211,-1.2574646,-0.6470082,-1.7912484,-3.2211251,-0.6932688,-0.77207875
212,0.04023862,1.3010818,-1.1518664,-1.9032178,0.3486959,1.5733143
213,0.13954586,1.3578266,-1.0937814,-1.9305937,0.37159324,1.2730991
214,0.4468075,1.0552186,-1.2794669,-2.0162847,0.015028924,1.2321756
215,0.9328294,0.022847295,-1.6132028,-2.5766726,1.2952079,0.04614044
216,-0.95059973,0.48590598,-1.0980816,-2.2571595,-0.3926006,0.34524283
217,-0.5131289,-0.13790119,-1.6655712,-2.8658419,-0.756573,0.16255367
218,-0.17699534,-0.7852024,-1.8367485,-3.4204721,-0.15071145,-0.46656862
219,0.41659367,0.9880918,-1.36377,-2.2137039,-0.20344317,1.0413827
220,0.3651297,-0.013863862,-1.6372845,-2.6730301,-0.3242265,0.3158725
221,1.1892167,0.24173567,-1.6455458,-2.4704695,1.3892769,0.12909335
222,0.53264105,0.2685953,-1.5712714,-2.5865443,1.1253961,0.049405545
223,0.16518456,-0.46465367,-1.6070769,-3.016331,0.9572886,-0.8961683
224,0.08062971,-0.16757044,-1.5676657,-2.7708032,-0.39008734,-0.18821838
225,-0.023566127,1.2219236,-1.1448636,-1.9412168,-0.48953873,1.7021351
226,0.76488435,0.05317372,-1.6070347,-2.6529498,0.8374613,-0.23032254
227,0.58993006,0.879045,-1.4002253,-2.4094133,1.0439042,1.2755498
228,-0.62996495,0.050756663,-1.3149724,-2.626989,-0.42490163,0.063210204
229,-0.49219483,0.59898615,-1.258122,-2.2772212,-0.35795105,0.7380192
230,1.2757503,0.06579122,-1.4973673,-2.8585234,2.212802,-0.24134985
231,0.6101017,0.061033726,-1.647194,-2.578974,0.8007461,-0.02294539
232,-0.43605632,0.023473233,-1.3809927,-2.6755333,-0.82834256,-0.32685024
233,0.59047234,0.732633,-1.3834507,-2.535043,0.3338776,0.70663786
234,-0.868577,-0.07174918,-1.3127495,-2.6885831,-0.51598597,0.09639493
235,0.11497897,-0.16971804,-1.3766255,-2.7583578,-0.23225686,-0.52944875
236,0.3847581,0.72069263,-1.3808372,-2.3361292,0.49487206,0.32335907
237,-0.26298806,-0.03313853,-1.4662241,-2.6742582,-0.10990967,0.38814938
238,1.9509734,0.4309984,-1.7266831,-2.397245,1.7052952,0.4865027
239,0.49817443,1.3608634,-1.0966353,-1.849057,0.2891279,1.5024629
240,-0.28975958,0.37110123,-1.4240174,-2.4309945,-0.17568141,0.23419306
241,-0.37891027,0.20030871,-1.6150006,-2.628929,0.34448966,0.10752735
242,1.7369808,-0.03440839,-1.7996857,-2.7643552,1.9840338,-0.016242549
243,1.5234312,-0.05500427,-1.680591,-2.7067902,1.7103844,0.057411745
244,-1.1062531,0.5084907,-1.1108127,-2.2677696,-0.10367286,0.90118444
245,1.0470282,-0.028946832,-1.500387,-2.786884,1.4010621,0.2732368
246,1.6584078,-0.1255912,-1.6278307,-3.0497727,1.6602468,-0.16156399
247,0.81896627,0.7671224,-1.4463735,-2.3333347,0.28110075,0.28075632
248,-0.070108294,0.8476689,-1.2234619,-2.2609303,-0.5605476,0.80534256
249,0.14695519,0.8452375,-1.2447935,-2.307147,0.89180917,0.66649395
250,-0.20316556,0.58290994,-1.3821125,-2.3526626,-0.35814124,1.1496274
251,-1.1658094,-0.46389228,-1.7812918,-3.199472,-1.6022735,-0.25866336
252,0.88189316,-0.17188452,-1.8215377,-2.7295287,0.41106758,-0.5678
253,2.0384388,-0.18457386,-1.9131918,-2.9599361,2.0273917,-0.21982141
254,0.98155427,0.16842002,-1.5422525,-2.8609915,1.4600374,0.022973076
255,1.0207171,0.08740708,-1.776082,-2.5866199,1.5065205,-0.16505039
256,0.09162128,0.3863949,-1.3459182,-2.7568913,-0.2829187,0.5028792
257,1.8531548,0.2092444,-1.7165744,-2.8984764,1.5149462,0.14785999
258,-0.8380742,-0.84658015,-1.8328893,-3.2254565,-1.0144508,-0.725302
259,-0.40670988,-0.3649047,-1.476842,-2.8640938,-0.22412646,-0.46778303
260,1.1894407,-0.27285615,-1.9410706,-2.8292575,1.5369146,-0.52209175
261,-0.81971055,-0.3794768,-1.5140201,-2.9049404,-1.6436675,0.05270198
262,0.2342965,0.45457676,-1.3054445,-2.5515122,-0.12136015,0.38603422
263,-0.022995234,0.85396624,-1.2206606,-2.033618,1.139989,0.7575697
264,-0.84874475,0.050815046,-1.3414686,-2.6728551,-1.3902572,0.27439946
265,0.40530694,1.028964,-1.3189257,-2.131669,0.32882595,0.834758
266,0.23457736,1.148796,-1.1956978,-2.0811644,0.7201647,1.2945049
267,0.27103347,0.46843532,-1.286257,-2.676491,0.48604083,0.29528672
268,-0.63223666,-0.2040439,-1.612711,-2.9234464,-0.49795836,-0.032550603
269,-0.073803544,-0.81127536,-1.8473887,-3.1816132,0.7175147,-0.8529569
270,-0.08456814,0.7514473,-1.2644036,-2.1062157,0.101205826,1.1954173
271,-0.5623698,0.076945156,-1.2662902,-2.5936143,-0.27707937,0.06305251
272,-0.51938623,0.8336693,-1.237535,-2.0826156,-0.3003664,1.1534485
273,-0.6520051,1.0921563,-1.4406958,-1.916391,-1.3817482,0.7251603
274,0.27280563,-0.22542737,-1.5881038,-2.762938,0.005763203,-0.29899246
275,0.026778638,-0.3716932,-1.5377494,-2.8690176,-0.10858071,-0.43762404
276,-0.11521819,0.2643108,-1.2272032,-2.4234831,-0.42656577,-0.35933855
277,0.045175135,0.9203676,-1.2884624,-2.2377112,0.88249594,0.87511694
278,0.17505836,0.63003695,-1.3543965,-2.3571491,-0.44452083,0.89753467
279,1.1779598,0.9106282,-1.2660332,-2.116343,2.2966146,0.9890504
280,-0.9725324,-0.16878158,-1.4583778,-2.815671,-1.0686946,-0.48134905
281,0.08487177,-0.04759839,-1.6961704,-2.7063153,0.37403187,-0.03605707
282,0.49278843,-0.28905436,-1.4900404,-2.7739003,0.13166058,-0.1404124
283,-0.17644322,1.2845247,-1.1596165,-1.9346707,0.67517704,1.2329133
284,1.3184988,-0.41413164,-1.591136,-2.8835638,2.6218572,-0.7125298
285,0.8803997,-0.34126845,-1.7348543,-2.7912993,0.5808793,-0.3711894
286,0.22378302,0.4382377,-1.4500473,-2.4846992,0.5617944,0.020471632
287,1.5573007,1.0229572,-1.2942463,-2.0583506,1.6789678,1.235959
288,0.077981114,-0.5176492,-1.7693675,-3.016678,0.8337722,-0.3898028
289,-0.6440526,-0.04946676,-1.333952,-2.70153,-1.1394492,-0.045276657
290,0.40740728,0.44019106,-1.2809863,-2.5960832,1.388741,0.5753694
291,0.17937219,0.5271752,-1.4896889,-2.434901,-0.42670453,0.92915857
292,0.9089025,0.28490314,-1.6792107,-2.4833126,0.78030497,0.3870009
293,-0.34248006,-0.24034297,-1.5422595,-2.855445,-0.48889536,-0.5099278
294,0.69220483,-0.039859176,-1.4992129,-2.7968328,1.0198451,0.05675423
295,-2.0373557,0.24090889,-1.956006,-2.3019485,-2.119821,0.31460798
296,-0.2133646,0.56556666,-1.4328632,-2.3307476,-0.446622,0.9584805
297,0.07203895,0.7495897,-1.3092766,-2.136712,-0.19182298,1.186892
298,0.96397173,-0.13090122,-1.8222586,-2.7807355,0.6026474,-0.16580912
299,0.023979664,0.9230405,-1.3552364,-2.1391113,0.031853117,1.3426602
300,0.052567005,-0.2747488,-1.4932595,-2.7791076,-0.28585315,0.09628123
301,-0.96706724,0.32667002,-1.4142046,-2.55868,-0.5788272,0.28676614
302,-0.9078475,0.4619209,-1.2528658,-2.4832065,-1.4936106,0.79351425
303,0.12476486,1.4560765,-1.102967,-1.860358,0.7269704,2.103477
304,0.4110918,0.20071974,-1.5582024,-2.5347052,1.4530699,0.6460037
305,-0.4257557,-0.01248613,-1.4149165,-2.6943493,-0.89794075,-0.012620441
306,-0.12325612,0.5412996,-1.192617,-2.3674061,-0.39899656,0.648913
307,-0.5523735,-0.2697168,-1.7449414,-2.9867938,-1.114407,-0.16565794
308,0.23079056,0.044563204,-1.6448056,-2.6521099,0.24788138,-0.096327245
309,1.047327,0.8342143,-1.2884895,-2.1202955,1.3673565,1.2173429
310,0.76366794,0.60981,-1.4607723,-2.3173661,1.3778732,0.5831111
311,0.28584242,0.68373287,-1.4161745,-2.2441092,0.1410811,0.75950485
312,0.99833643,0.12594289,-1.7739648,-2.5707083,0.5460122,0.15730911
313,0.6054405,0.04286036,-1.4380515,-2.6913528,-0.15613717,0.18016928
314,1.7677494,-0.06789303,-1.7436858,-2.744276,2.053486,0.1414971
315,0.29753137,0.35711482,-1.4988465,-2.4516597,-0.035025567,0.79277134
316,0.58396184,0.57882035,-1.5201986,-2.404777,0.3589418,0.70189744
317,0.5789753,0.4801074,-1.5314634,-2.4532075,0.28539777,0.7261348
318,0.4079163,1.8949295,-1.03361,-1.5431495,0.06240359,2.0934618
319,0.006474972,-0.30353093,-1.8594017,-2.9427896,-0.27948403,-0.36862195
320,1.9540333,0.1615316,-1.7303344,-2.5419416,1.051636,0.0071792454
321,1.3242288,0.28760186,-1.5802102,-2.4139926,1.3765336,0.22141382
322,-0.4215466,0.22807595,-1.3620565,-2.6703675,-0.274961,0.13709709
323,0.6318269,0.04524696,-1.7652273,-2.6309726,1.4011636,-0.4120274
324,0.6366272,1.0021336,-1.2522798,-2.087246,0.9222204,0.22032619
325,1.1623943,0.8679954,-1.4103668,-2.3804421,1.571394,1.0331337
326,-0.32096282,1.4066068,-1.0917209,-1.740354,-0.24277382,1.3014208
327,-0.6912985,-0.10033463,-1.3590728,-2.7257276,-0.7274914,0.15832888
328,-0.0022115111,0.2206282,-1.36973,-2.768727,-0.7926251,0.78947085
329,-1.069988,-0.12154524,-1.4835479,-2.878169,-1.1607988,0.09511617
330,0.19712168,1.5629656,-1.0087078,-1.7013365,0.65133464,1.631922
331,-0.027454674,0.2374703,-1.4988708,-2.529878,-1.1247361,0.067528725
332,0.6556096,0.9795631,-1.3355834,-2.110119,0.5793591,1.010465
333,0.08197945,-0.057029992,-1.3272915,-2.7009714,-0.9966479,-0.107008174
334,1.7475795,-0.43672246,-1.6874629,-2.9941902,1.518652,-0.6293717
335,-0.41961896,0.94073284,-1.1303029,-2.1461902,-0.73153937,1.3173773
336,0.1255787,-0.057018697,-1.7815118,-2.7372248,-0.24827176,-0.48191112
337,-0.42596126,-0.036886662,-1.7550187,-2.8336086,-0.2660342,0.04692
