,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
106,1.1942703,3.6512845,-0.266935,-0.21933699,1.4753189,2.9368534
107,-4.760665,5.3744526,-2.0521586,1.7485349,-4.808051,9.197819
108,0.27402943,2.889619,-0.53441405,-0.6465622,0.4362869,3.2378645
109,0.8883637,0.45000616,-1.4837422,-2.632759,0.399086,0.66849333
110,-8.058089,7.6288214,-3.9536257,3.3425338,-7.870702,12.866297
111,0.9343456,5.6817813,-1.2632322,0.9954679,1.5845544,-0.26258945
112,0.5119338,3.936865,-1.022599,-0.41193128,0.6043478,4.8293147
113,-1.2356272,2.5436208,-1.187276,-0.6976421,-1.2847297,3.2189178
114,2.160334,4.355611,-0.8639374,0.02330947,1.9951785,4.4866095
115,2.214581,3.3255856,-0.47339976,-0.67183805,3.4231706,4.143173
116,1.9361907,2.7314215,-0.7328928,-1.2236336,1.7447984,2.7302501
117,2.9001846,2.24593,-0.9518909,-1.5838536,2.968955,2.0620208
118,-0.7432462,3.450922,-2.036624,0.0039770603,-1.0071254,3.1430519
119,-0.74052393,1.161325,-1.1317601,-1.9234884,-1.0785722,1.3691355
120,-2.4033365,2.998717,-1.1022657,-0.3273461,-2.7011302,1.8920536
121,-1.0445458,1.7322918,-1.9268599,-1.5071998,-1.0214075,1.8544259
122,0.0038330555,1.1011542,-1.2525897,-2.1745737,-0.12886259,1.5672227
123,-3.1108308,6.3484974,-2.5131433,2.3059318,-2.8462174,4.8484178
124,1.41456,1.2562069,-1.2224717,-2.070165,1.6148865,1.1077287
125,0.7908143,1.7312497,-1.1490554,-1.9906883,1.9457374,1.6285939
126,-2.3984675,3.0296755,-0.5914095,-0.46376824,-3.4906878,3.6611416
127,-2.605959,5.1945047,-2.3284125,1.0267847,-2.5747216,3.7008526
128,-2.4133484,5.725249,-2.3278418,1.7326887,-2.634046,3.4008224
129,-3.2001524,3.7972739,-2.23633,-0.22722936,-3.4203086,4.109936
130,-1.8787044,3.2069545,-0.6899358,-0.9236367,-2.0562148,3.294404
131,2.1514688,2.9200485,-0.99835765,-0.97810614,2.3968852,2.1875772
132,-6.257665,6.4343147,-2.7988844,2.6824415,-6.310361,3.1103468
133,2.1202087,2.5311148,-0.99395806,-1.0152814,2.0488186,2.9314313
134,1.1315007,0.8818625,-1.3560045,-2.2632506,1.5552373,0.9989977
135,-6.7340026,5.7901764,-3.4975414,2.1737716,-6.6219316,6.503069
136,0.88102853,3.008989,-0.7418156,-0.7232691,0.56277907,3.9244335
137,3.9438224,3.5118115,-0.62833506,-0.951862,4.908316,2.5318837
138,0.028584003,3.8926194,-1.2097468,-0.31609178,-0.94632417,5.051461
139,-1.0226558,1.1329559,-1.6430587,-2.1224895,-1.138073,1.7413672
140,-4.369546,6.378978,-3.473693,2.3875048,-4.347571,1.6403441
141,-7.736658,6.986241,-3.7719493,3.7143018,-7.7223687,11.933296
142,2.414837,0.57971966,-1.5743892,-2.804302,2.563979,0.6325778
143,-0.33766142,1.3455485,-1.1890445,-1.6714871,-0.82209986,2.3569903
144,-9.6519575,6.4602594,-4.0600953,3.3064468,-9.764805,3.4247627
145,-2.1218915,1.1308491,-2.0081315,-1.741566,-2.5485432,0.7561915
146,-0.016536355,1.6019756,-1.8337419,-2.000056,-0.13534859,2.7281837
147,0.99963796,2.4358974,-1.115838,-1.2190448,1.22317,2.3674624
148,1.473111,4.1142483,-0.639553,-0.6442063,0.5088578,2.9368882
149,-0.42104787,3.2255018,-1.8470215,-0.6512587,-0.6751332,3.043019
150,-0.14767173,1.7049372,-1.154353,-2.0513532,-0.5951849,2.3617835
151,-6.5756497,5.030878,-4.2323046,1.868962,-6.4160643,5.239289
152,-3.1691475,5.5870943,-1.8079127,1.5137608,-3.1627114,8.41894
153,0.6834265,6.5906906,-0.87363017,2.522104,0.9129438,4.7582645
154,-0.22249189,0.50638485,-1.3617048,-2.304732,0.2013917,0.49334097
155,-0.9492564,5.859219,-1.4869109,1.7492988,-1.0458642,9.046131
156,0.54242575,5.2896433,-1.7673411,0.71606755,0.68262446,6.5166373
157,-0.6529176,3.4115317,-1.4455099,-0.80446875,-0.53525436,1.806028
158,-0.7216381,0.8870245,-1.1500285,-2.0933442,-0.7628888,0.9445208
159,2.3177528,3.7329829,-0.51248825,-0.6589322,1.2594502,3.4231553
160,-2.3883352,4.626774,-2.5250916,0.4405825,-2.3922625,3.685206
161,-2.1372015,5.6888266,-4.007524,1.9411552,-2.3830228,3.5820045
162,-1.8331728,4.5526657,-2.098949,0.20823312,-2.0928273,6.1318655
163,3.0401945,3.667641,-1.9745578,-0.8587191,2.2794597,3.674624
164,0.85114205,2.961838,-1.433617,-0.68258,1.420793,2.5597422
165,1.2476238,0.022961885,-1.5940348,-2.9381893,1.36095,0.19008595
166,-0.29638934,0.41028854,-1.2781475,-2.5322978,0.01457119,0.14247948
167,4.014224,5.261304,-0.8742007,0.8463359,3.6329162,3.6460743
168,-0.15240303,3.0666275,-1.9113147,-0.5801256,0.07269862,2.4977417
169,-7.145288,7.041455,-3.5500407,3.0075347,-7.505156,-1.3324552
170,-4.5230613,4.306282,-1.8959094,1.0821037,-4.7225046,5.8666096
171,-3.2228932,2.3592532,-2.0218656,-0.57905364,-3.416849,2.9241107
172,-1.7817134,3.5875533,-1.0715702,0.069238186,-1.7813059,3.6643593
173,-0.24416405,3.0818744,-1.8431151,-0.8269197,0.28423667,3.239433
174,-1.2047019,1.3708609,-1.0467367,-1.6841183,-1.1355311,0.99762446
175,1.2518057,2.5774987,-0.76858705,-1.0203886,1.2130008,1.7295176
176,1.1478418,1.0503473,-1.333487,-2.5546424,1.2370901,1.0183271
177,-0.8252814,1.399463,-2.1324308,-1.2542105,-1.131505,1.4059942
178,-2.1320777,1.0467981,-1.4232578,-2.124784,-2.1750665,1.1427909
179,-0.27891117,6.173108,-1.5022987,1.790734,-0.19517887,3.640418
180,-3.5645533,2.8470144,-1.9829221,-0.19814897,-3.71287,3.5058067
181,1.8076786,2.8990471,-0.5854954,-0.7949035,1.2966845,3.6494093
182,-3.2032804,0.51703846,-1.563983,-2.5368733,-2.081049,0.69206
183,1.1791166,1.7188275,-1.1427777,-1.9357543,1.8238728,1.8075566
184,-1.9658248,1.4408003,-1.151721,-1.7526288,-3.0697484,0.82767165
185,-2.6778526,2.8231792,-0.7807925,-0.5171201,-3.196461,3.3573005
186,-0.19620687,0.9339248,-1.3970575,-2.1184232,0.07940391,0.9500419
187,1.8419186,3.9453762,-0.36272442,-0.14883041,2.7499568,5.07069
188,-2.0930562,5.1360955,-3.3000774,1.1691229,-1.9931643,4.0192294
189,1.5173522,1.3290675,-1.240603,-2.0950687,1.8038893,1.2024673
190,1.4164375,4.1144147,-0.7070912,0.04592967,2.038348,3.7360408
191,5.0601225,7.661825,-0.69693613,2.6078622,4.229956,6.785335
192,-0.50734407,2.7839077,-0.8875886,-1.4160223,0.06401694,1.9033154
193,-2.2679553,5.916166,-2.1937451,1.9749205,-2.4126399,5.8841524
194,-3.87399,8.035276,-3.6556563,3.7801125,-3.9081137,10.29064
195,-0.71460575,5.6009297,-2.2478223,1.3839078,-1.0435721,6.254984
196,0.06430876,1.3905686,-1.2072148,-1.7627299,0.74356127,0.94343424
197,2.2821894,1.0412476,-1.3580279,-2.082683,1.7243328,1.1178746
198,2.118441,0.3353803,-1.5323575,-2.6455708,2.8228436,0.017358422
199,-0.0121593475,2.1843793,-1.2589343,-1.3668151,0.25094515,2.3446512
200,1.452896,5.0263824,-1.2696912,1.1690402,1.8131009,4.476742
201,-4.2331243,5.46364,-1.0538207,1.5511849,-4.671564,4.85015
202,-5.043371,5.218305,-1.9400731,1.9465349,-4.760099,5.034185
203,-1.1919111,2.1657856,-1.6214334,-0.99238706,-1.0183064,2.344387
204,-4.4891796,4.2755933,-2.0211732,1.0209901,-4.535983,4.921588
205,3.4645944,2.3697855,-1.2069895,-2.0706637,3.5760891,2.7058585
206,2.124597,0.21827403,-1.7838159,-2.7050798,1.9440408,0.12829325
207,-1.8007894,2.719249,-1.5621356,-0.52741265,-1.4354589,2.0949347
208,3.7469163,1.2251548,-1.3484716,-2.181026,4.2840405,0.6551721
209,1.6216713,2.6676083,-1.0151961,-1.101949,1.2692327,3.0726876
210,-0.45773026,2.0263648,-1.1888711,-1.6297046,-0.6068554,1.9092906
211,1.6669809,4.2293434,-1.2663982,-0.33380675,2.2401829,3.6207683
212,4.004994,3.4543176,-0.55996895,-0.5051682,4.9182134,3.6125443
213,3.2457314,2.4434886,-0.7880979,-1.2737157,3.9760537,2.371683
214,-1.1104965,0.2011281,-1.3779635,-2.6155803,-1.4433782,0.48819813
215,-0.996843,1.5609603,-1.1072807,-1.9353726,-1.1192082,1.8513635
216,1.5928289,3.174577,-0.89286613,-0.8812301,2.219575,3.285314
217,0.6838198,4.51381,-0.6244085,0.69556594,0.34297144,3.8871822
218,-0.2665191,-0.029286206,-1.6041898,-2.738628,-0.25290972,-0.07992078
219,-6.4707813,7.13686,-3.2014608,3.391009,-6.5123105,13.951836
220,1.7366794,3.1400332,-0.5828539,-0.7269156,1.2499542,2.118394
221,-1.0895592,2.2679455,-1.0257589,-1.1906557,-1.018918,3.0466971
222,-2.6593738,3.1477,-2.3448153,-0.27709937,-2.9556322,5.1819444
223,-1.7935619,1.0224785,-1.5820949,-2.151348,-2.1255493,1.5636675
224,0.18497342,2.8873482,-0.7426864,-0.8023071,-0.7405285,2.9352555
225,-1.7805271,4.436057,-2.212362,0.59735656,-0.94169587,2.3265457
226,-0.28434908,1.7156767,-1.0863318,-1.5260093,-1.3139509,1.245657
227,3.4672546,3.0839212,-0.9746541,-1.149394,4.166497,2.7635024
228,3.477386,2.3768792,-0.7895805,-1.2870171,4.402491,2.7029588
229,-3.1222458,5.9866867,-2.2845166,2.323529,-3.081449,-0.9378762
230,-0.73176724,0.9595399,-2.093975,-2.3099248,-1.2456796,0.81163365
231,-0.9205573,0.4573457,-1.2840146,-2.3738108,-1.3126127,0.64667636
232,2.9708042,1.1567478,-1.4140353,-2.402755,2.8631911,1.04324
233,1.7699755,2.9113176,-0.88279134,-0.704808,1.9083799,2.355637
234,0.14644694,1.9131912,-0.90211016,-1.4427335,0.1566072,2.1507645
235,-1.1090314,0.1934137,-1.4272113,-2.7294464,-0.6285801,-0.0528965
236,-2.515789,2.4565017,-0.84149617,-0.8565569,-2.06669,2.8466594
237,-0.33020085,5.103619,-2.6381733,1.2760153,-0.83101517,7.9315796
238,-3.4042501,4.6770887,-2.338398,1.2428815,-3.466408,5.726631
239,-0.5238276,1.9188052,-0.92229325,-1.4494766,-0.12820637,1.7169727
240,-2.0763245,1.2324115,-1.1977336,-2.1816614,-2.3176079,0.9527081
241,0.7224102,4.1134853,-0.33430576,-0.04598856,1.8531595,3.21097
242,-1.200247,2.212734,-1.3327787,-1.32499,-0.9304973,1.8837154
243,3.733592,2.1837032,-1.0261567,-1.8420403,3.55191,1.663194
244,0.9728962,3.1883419,-1.7279373,-1.0540289,0.71405345,3.9081726
245,0.70253074,2.0646472,-0.9599324,-1.4615219,-0.61677873,1.5630035
246,-4.328824,3.6732125,-2.1951933,-0.15955663,-4.247626,5.087356
247,-0.4584111,0.94823897,-1.5882808,-2.1558201,-0.2152423,0.99516755
248,-2.5004945,3.896385,-2.1727426,-0.022356033,-2.6598303,3.3563612
249,-3.1089187,5.2316036,-1.9247829,1.5156801,-2.9454632,7.7565737
250,-3.9922233,6.20379,-2.1606612,2.448943,-3.3154838,0.28954077
251,-1.2025273,0.79110503,-1.2203286,-2.1107485,-1.1816566,1.1186273
252,-3.4029527,3.7398796,-2.3950958,0.40366507,-2.8983138,2.7329545
253,0.05700314,1.8925542,-1.6601562,-1.5356476,0.10086107,1.7868987
254,-2.6075234,5.0046787,-2.4511418,0.8895967,-3.524562,8.438422
255,-2.1476228,2.7815034,-1.1835755,-0.76766586,-1.8376191,3.444165
256,-0.53710866,3.207785,-1.7062161,-0.2883284,-1.1476064,5.0918818
257,-2.0930643,4.4439483,-2.120306,0.75013614,-2.5339022,3.63164
258,0.85695684,3.178406,-0.8563447,-0.7731209,1.386363,3.947557
259,1.021509,1.0291947,-1.3219092,-2.0711102,0.52883005,1.5698929
260,1.1777258,0.57402587,-1.6378131,-2.3440948,1.3914404,0.043800056
261,3.1829963,1.986987,-0.94768894,-1.5663254,3.7760005,2.1331356
262,-1.2452381,1.260479,-1.4736536,-1.6546177,-0.5012629,0.4946571
263,-3.8381796,3.8067644,-1.7082721,0.011989117,-3.930671,5.364684
264,-1.8030784,5.2999573,-2.0101385,1.1262796,-2.1986878,4.5572686
265,-1.5521526,5.091441,-0.9653387,1.0854516,-1.6379068,7.087412
266,-7.1497827,5.285172,-4.561842,1.8350017,-7.213088,6.7812295
267,-3.7291803,4.662144,-2.2169924,1.4222505,-2.8845618,2.8936357
268,1.5128564,3.853976,-0.4587527,-0.20198655,1.6277105,3.925766
269,-1.1147386,2.0688756,-1.8290555,-1.2086049,-1.3195792,2.813475
270,-0.6864472,1.9811906,-2.5284357,-1.249754,-0.62456644,2.0870144
271,2.5365381,2.235687,-0.9504745,-1.7363534,2.22009,2.6937444
272,0.07845825,3.0322163,-0.73459476,-0.89808714,-1.1346979,2.4967823
273,-1.8487366,5.412593,-2.2709591,1.5383136,-2.311142,6.4186707
274,2.8516455,2.0577126,-0.98005414,-1.5997957,2.2083218,2.2192364
275,-6.010837,5.95512,-3.569942,2.285289,-6.2197876,4.6924767
276,-2.2908757,3.4665234,-1.9022267,-0.34413648,-2.054992,3.0982428
277,1.6099659,0.61474514,-1.2816783,-2.1525974,1.955644,0.714767
278,0.31540436,4.0475492,-1.0142621,-0.26633453,1.6731706,5.072872
279,-1.179359,6.0537558,-2.142476,1.7212474,-1.185817,6.8731623
280,-1.8551584,1.860171,-1.0775378,-1.5332389,-0.7429199,1.4032613
281,0.6168009,3.0042398,-1.6036195,-0.52304006,0.5641802,3.6529064
282,-0.48229,4.4645157,-1.164019,0.39328957,-1.2211858,5.1659236
283,-5.2859297,3.988506,-3.0521452,0.82251763,-5.17003,4.5703545
284,-0.37212417,0.17609969,-1.533341,-2.6072686,-0.7165537,-0.11316118
285,1.7490522,2.0222905,-1.0967559,-1.4352,1.5436084,2.9724064
286,-1.0578439,4.352014,-2.6557775,0.81581354,-0.8850562,1.2921064
287,-0.45523953,4.5284586,-1.8542674,0.41662788,0.29583132,5.247279
288,-0.6589673,2.989566,-2.015305,-0.83956313,-0.60920686,2.7784605
289,1.4002322,4.5886335,-0.16357577,0.16046262,1.8946035,4.143705
290,0.9821265,4.8512397,-2.4180818,1.1872907,0.90315676,7.1826615
291,-1.7023474,3.1833036,-1.5019324,-0.28928566,-1.9022591,3.197252
292,-0.23572546,0.9539838,-1.2329915,-2.092267,1.570241,0.79488385
293,2.3924007,1.7982634,-1.0924976,-1.680418,1.5069892,1.7201585
294,1.208184,3.30397,-0.6199422,-0.5993931,0.15910304,4.306921
295,-1.1491222,2.479522,-1.0788472,-1.301072,-0.4737339,1.8155847
296,-1.212389,4.865037,-2.0322747,0.8549683,-1.3927758,3.6409588
297,3.2855482,1.6978985,-1.1932615,-2.3207393,3.4770274,1.6488535
298,-1.8105952,3.485782,-1.6285799,-0.13952017,-2.4997354,4.1559772
299,1.2633812,1.5832418,-0.96510255,-1.7412345,1.2582997,1.2801133
300,-1.2841034,4.632146,-1.0613327,0.38963532,-0.93532324,4.834043
301,-1.4197258,2.9069688,-2.039156,-0.3947668,-1.8544042,3.8776414
302,3.0298157,4.820895,-1.3302507,0.11459899,2.740195,5.5390835
303,-3.2907286,3.2222826,-2.17214,-0.31110263,-3.6698608,3.8744361
304,2.874948,1.6909081,-1.1243703,-1.9157507,2.80301,1.8192025
305,-0.16076872,0.016374022,-1.6174967,-2.6919699,0.22151262,-0.014272284
306,-0.82417667,3.4529393,-1.7767444,-0.49330688,-0.23077768,4.4536963
307,-1.5390857,7.6235905,-3.3224204,2.7992647,-1.2157907,11.566731
308,-2.1712885,2.0665672,-1.1379515,-1.2916822,-2.1290197,2.8323846
309,-0.4675402,3.517642,-1.989345,-0.29174447,-1.2105774,2.673203
310,-1.1371436,0.9551704,-1.0512135,-2.0814977,-0.98085254,1.3590692
311,0.43594205,1.6199032,-1.117604,-1.4642886,0.8014151,2.1996548
312,-1.9796466,5.157116,-1.2426964,1.1783116,-1.6322583,3.08024
313,-0.13341722,0.21916595,-1.2498375,-2.5806718,0.23764789,0.13164712
314,-1.9937664,5.7690296,-2.5489302,1.4757259,-1.5532166,3.6092265
315,4.344433,4.9507065,-0.5876007,0.3177073,3.0562778,5.200033
316,-5.537831,3.4895265,-2.8834095,0.40721798,-5.4452043,3.5520637
317,0.76574385,2.0527468,-1.0254669,-1.6964979,-0.46976614,2.2831135
318,-0.14030802,1.4547919,-1.2421479,-1.766943,-0.0159804,1.8016298
319,0.48403323,4.283231,-0.90545464,0.21848917,0.41889414,4.428121
320,0.6160313,6.13336,-1.7336023,1.6931145,0.88794506,2.2699845
321,-2.2188892,6.2330294,-1.9932717,2.1028988,-1.726891,2.1408348
322,1.4541875,4.0091,-1.5331106,-0.18950844,1.6057552,2.6343741
323,3.5832233,3.0631096,-0.52617854,-0.8015964,2.9544494,1.949606
324,-5.2654767,4.6549053,-2.412765,1.428191,-5.1721992,5.239689
325,2.1356845,3.4609597,-1.2922088,-0.45173883,2.439213,2.969865
326,2.954166,2.5231345,-0.78858453,-1.2702087,3.0016532,3.5878582
327,-2.1316123,3.6428967,-1.362631,0.07596469,-2.037432,1.9151602
328,1.5143908,0.12214443,-1.6517624,-2.7278404,1.3337147,-0.17306268
329,2.0714617,1.6122824,-1.1363585,-1.9350779,2.060996,1.6945635
330,-0.95875853,2.821666,-1.5853816,-0.35881257,-0.7712577,4.4204445
331,-0.87190616,0.81789434,-1.285399,-2.2422628,-1.3884015,1.6058109
332,1.0582261,0.5879438,-1.3824091,-2.4069693,1.5292339,0.50081134
333,3.6047707,1.9318124,-1.174181,-1.6316768,2.7040315,1.5556397
334,0.34252572,1.5756067,-1.3138568,-2.0589137,0.2554499,1.7318573
335,-2.3140178,1.054859,-1.0590876,-1.9371989,-2.5335739,0.60041106
336,1.366418,3.8430622,-0.33167934,-0.29976916,0.7190297,3.5679674
337,2.3254108,3.0986469,-0.8004355,-0.7453561,2.8691444,3.4481204
338,0.47126806,1.3529102,-1.3787404,-2.3113427,0.63904506,1.325807
339,-0.4879425,1.1992096,-1.0413442,-1.8871881,-1.1270276,1.5510048
340,-4.9849916,5.2180963,-2.2118125,1.9480536,-5.1306043,2.1415462
341,-3.6686697,4.3255396,-2.8926864,0.53798366,-3.821949,3.7273872
342,-2.4313793,5.248857,-1.4147499,1.260634,-2.8619835,7.7453327
343,-0.089254975,3.926957,-1.4341785,-0.0009007454,0.56086826,2.201692
344,2.7611094,1.3246934,-1.3156359,-2.515417,3.0826972,1.7810261
345,2.9231296,2.1599114,-0.91028214,-1.3407897,2.2957463,2.4156835
346,-2.7945647,3.0519092,-1.5072783,-0.3873608,-1.7032074,1.501441
347,-2.190392,3.1288192,-2.052903,-0.53866386,-2.4114716,3.7597222
