,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
15,0.6773984,-0.005846547,0.009372463,-1.4770699,0.4498421,-1.1888707,0.025519932,-0.023726655,-1.1172264,-2.363988,0.48349887,-1.8326019,0.8514118,-1.2838416,0.497595
16,-0.5113133,0.017136645,-0.013703879,-0.40358865,-0.5571823,-1.5726199,0.026626082,0.0012807539,-1.8546414,-3.0242145,-0.5388474,-0.65139306,0.31514558,-0.9812515,-0.52967244
17,-1.3325844,0.015453646,-0.0049773236,-0.75483066,-0.44646013,-1.3702165,0.023858326,0.0009078728,-1.8572588,-2.9108498,-2.12697,-1.6901273,0.39186293,-0.4077951,-0.580603
18,-1.3605784,0.026628371,-0.04270967,0.8304626,-0.28128266,-1.9870027,0.08105126,-0.016467625,-1.686697,-2.7075126,-0.78359675,0.24003683,1.4481398,0.764706,-0.43260765
19,-0.2891301,0.01236096,-0.0217705,0.6421301,0.1530846,-0.82512105,0.039310753,-0.028489036,-1.5259843,-2.3612673,-0.1687311,1.4784247,-0.94811696,0.24469954,-0.2917243
20,0.5177899,-0.0006388392,0.00037794956,-0.6637924,0.68550897,-0.9423886,0.021460703,-0.032171905,-1.2209002,-2.0538902,1.1411492,1.3706313,-1.7171074,0.3037557,0.5878578
21,-0.5642099,0.012142114,-0.004560998,-1.0066818,-0.002515167,-1.3555845,0.025760802,-0.012342818,-1.6174526,-2.7384381,0.43127477,1.0311892,0.12698224,-1.2101411,0.4705391
22,-1.3874738,0.01706307,-0.0066666543,-0.4111857,-0.15600766,-1.2757163,0.031206837,-0.01153736,-1.754621,-2.7156012,-0.59939474,1.6895053,-1.5513641,-0.87939346,-0.16887149
23,-0.110028535,0.00986067,-0.016403431,-0.3852893,0.612026,-1.183086,0.045142144,-0.03274291,-1.2596209,-2.1898046,0.73296607,0.81399685,0.9772251,0.044045597,0.60064924
24,0.21494767,0.003309801,-0.0051530646,-0.5504138,0.4823575,-1.0231005,0.022395661,-0.028382344,-1.3913997,-2.238014,0.15725777,-0.16715157,-0.2324193,-0.6744839,0.31870452
25,-0.32907587,0.0045748125,-0.0009171013,-1.491897,-0.04080209,-1.4935083,0.028525772,-0.010547936,-1.5438564,-2.8265479,-0.20967308,0.7284063,1.1389656,-1.2451513,0.16679604
26,-0.8216211,0.009623446,-0.015856462,0.1941781,-0.4978529,-0.81880563,0.031947568,-0.009360371,-1.77406,-2.835022,-0.40694854,0.38361204,-0.27177715,0.015596494,-0.52797514
27,-1.055032,0.017859228,-0.015418651,-0.19396318,0.07190001,-1.0907478,0.039015397,-0.01956858,-1.6067047,-2.5644107,-1.4128633,-0.8562049,1.4508703,0.042568654,0.19172247
28,1.2880945,-0.0011957688,-0.0035395897,-0.16179094,0.21002397,-1.1497968,0.016747138,-0.026323361,-1.3920097,-2.4555855,1.6034269,-1.0847028,-0.74329275,-0.15625304,-0.037826613
29,-0.9112637,0.019490734,-0.026943594,0.100801796,0.62305933,-0.9796679,0.056459256,-0.03520993,-1.3018713,-2.1230268,-1.0316867,-1.1749337,-0.20182744,0.16690323,0.6324816
30,0.4850483,0.008853275,-0.029000731,-0.42286205,-0.666003,-1.5930109,0.035487615,0.0024541002,-1.7120357,-3.0499094,1.0149767,0.2704567,0.3520005,-0.2042468,-0.809396
31,-0.7587601,0.0072975527,-0.023539193,-1.1150811,1.0519366,-1.0495559,0.079561315,-0.043115966,-0.8726808,-1.9642152,-0.72766393,-0.6786969,-1.165914,-1.401705,0.34888017
32,0.07613902,0.012977065,-0.04008606,1.3631636,-0.42886585,-0.9689889,0.0399933,-0.01998817,-1.971124,-2.8393512,0.9016252,-0.61868006,1.5995072,1.1635008,-0.62783706
33,-0.50295043,0.011869789,-0.015663145,-0.64811015,0.5457551,-1.1954848,0.04898508,-0.029041575,-1.2775416,-2.2885618,0.36987603,-0.20070319,1.1853487,-0.610275,1.1437976
34,-0.2818625,0.029090352,-0.05593663,1.123652,0.1247544,-1.5375022,0.069382854,-0.035011172,-1.3895265,-2.5668461,-0.53172946,-1.3252476,0.22036138,0.53672695,-0.15143228
35,0.99945587,0.011378494,-0.050170567,0.7386273,-0.54572606,-1.4476175,0.041439787,-0.015062345,-1.7683029,-3.0132215,1.4315758,1.2973183,0.7033473,0.3732121,-0.4260312
36,-0.11519396,0.0041677267,-0.00013251416,-0.4621086,0.30731905,-0.6491649,0.018824464,-0.023831492,-1.4103217,-2.292041,-0.06268889,-0.22780448,0.39132053,0.039812565,0.13156322
37,-0.025632665,-0.0329581,0.04773495,0.0114402175,1.6456503,-0.031434894,0.009207562,-0.060185924,-0.8039602,-1.3734989,0.6838692,-0.44680324,-0.15299626,-0.28578523,1.2286325
38,-0.6586965,0.0054167104,-0.020821542,-1.2029176,0.98644054,-1.058028,0.07727494,-0.03789953,-0.86898625,-2.021274,-0.2951181,0.29529092,-0.8039222,-1.7100161,1.1435832
39,-1.1485516,0.01340737,-0.008580051,-0.67546666,-0.36262387,-1.0665157,0.025104197,-0.002470728,-1.7534201,-2.81776,-0.36136353,0.9105752,-0.9090912,-0.69942594,-0.014693469
40,-0.44624746,0.010346897,-0.009316994,1.0039501,-0.21022989,-0.67609954,0.0291366,-0.021610422,-1.837539,-2.6396775,0.45713502,1.1663126,-0.25655654,0.9316832,0.031028464
41,-1.6520326,0.03204219,-0.026956256,-0.44501337,0.47472543,-1.9803101,0.0680147,-0.061814107,-1.7314878,-2.4547083,-1.6780844,-0.17974283,-0.77943456,-0.07384083,0.29615545
42,1.1389674,-0.003965394,0.015715178,-0.6068556,0.3920555,-0.83217365,0.0014672875,-0.023908617,-1.3059223,-2.3013158,1.0368975,-0.2622234,0.8142959,-0.6140256,0.7418832
43,0.5639756,0.008828832,-0.04179149,0.82814384,-0.58363694,-1.0056322,0.038899988,-0.013027029,-1.8753917,-2.9671824,0.63768905,1.3424462,-0.544494,1.5363271,-0.6617192
44,-1.2544667,0.010377568,-0.010425359,0.27061093,-0.3781963,-0.8786407,0.033099405,-0.013534527,-1.8044583,-2.759478,-2.0206518,-0.16764213,-0.5813252,0.27732453,-0.152993
45,0.32408673,0.013634317,-0.050867874,1.0740045,0.76979995,-1.0623692,0.053868495,-0.049718626,-1.1054701,-1.9907689,-0.5992745,0.39894122,-0.63496983,1.2879138,1.0637062
46,0.79666936,9.132031e-05,0.010572793,0.39612275,0.2494353,-0.539333,0.006223539,-0.027366826,-1.5556856,-2.3538585,-0.11730403,-0.16545223,0.5567242,0.23109083,0.47358695
47,0.64719933,-0.006087442,-0.039646044,0.9774238,0.9945543,-0.8547233,0.032956555,-0.054861985,-1.1898016,-1.9082423,-0.51164645,0.25198963,-0.3618803,0.5736544,0.7565413
48,-0.0016970485,0.012047816,-0.024403097,-0.20052277,-0.60670185,-1.4118617,0.033387206,-0.00039661396,-1.7679281,-2.992963,0.57272816,0.01853433,-0.3511464,-0.51056796,-0.7104994
49,0.014077604,0.0113696195,-0.032399513,1.3657163,-0.3057953,-0.8715839,0.03728354,-0.021790707,-1.8985924,-2.7124512,1.2440634,0.41598496,0.0087880455,1.6039428,-0.41790333
50,1.274596,0.0029781542,-0.02455315,1.1827013,0.21900862,-0.95468247,0.019327028,-0.033915035,-1.6879714,-2.4034548,0.9096137,0.22463027,-2.0152962,1.7582953,0.08706045
51,0.390921,0.00049090205,-0.0042335386,-0.77251494,0.46589023,-1.1307192,0.025947021,-0.027841287,-1.3282617,-2.2968922,0.79475814,1.5315576,-1.0109636,-0.018832862,0.31640637
52,-0.7308463,0.012224022,-0.033610884,-0.7842065,0.9450866,-1.080812,0.08328448,-0.039866,-0.840009,-2.0305285,0.2524683,-0.069459364,0.6304664,-1.0358987,1.3344792
53,1.0383829,0.00019911941,-0.02567722,-0.81088257,-0.49998468,-1.4563046,0.033799537,-0.0035414156,-1.5004919,-2.9740243,0.39707297,0.830084,1.3855172,-1.0170567,-0.38456073
54,-0.5713115,0.0012504167,0.018254124,-0.57161725,0.2498501,-0.5378802,0.010802396,-0.019887188,-1.4998643,-2.3594446,0.34262413,-0.37466955,-0.041722633,-0.19156441,-0.5467989
55,0.14234409,-0.017805269,-0.0069472217,-0.48748046,1.2190312,-0.71065724,0.034098454,-0.04947824,-0.9871279,-1.737822,0.09859893,-0.43688393,0.5909985,-0.10909259,1.1880724
56,0.5149999,0.0018018126,0.00025401637,-0.71758205,0.26894063,-1.0243568,0.018182999,-0.02289039,-1.3414978,-2.3963277,1.3513632,0.7453906,0.6158367,-0.1520099,-0.00605464
57,0.6687314,-0.0030879627,0.020107463,-0.92936945,0.24989873,-0.8214025,0.0024136268,-0.018566104,-1.3243539,-2.4201174,0.6588757,-0.15079765,-0.17501034,-0.3558069,0.33220688
58,1.1385814,-0.00091145624,-0.011467075,0.53140885,-0.32678998,-0.7076243,0.010355249,-0.01596658,-1.8701496,-2.9017534,2.063032,1.122645,-2.8403924,0.40802747,-0.09187502
59,0.34661537,0.010183165,-0.0128162075,0.045587063,0.06648961,-1.4012067,0.028501326,-0.02343786,-1.5793904,-2.5823793,0.20128421,1.1538241,-0.25740403,-0.36520758,0.4137966
60,-0.8873417,0.018872412,-0.023293035,-0.2721831,0.48155898,-1.1079196,0.05364854,-0.029116565,-1.3455139,-2.3006568,-1.4177539,-0.44285417,-2.1130016,-0.76381075,0.59806895
61,0.74496263,0.0070643025,-0.03501844,1.1311138,-0.30529183,-0.8156964,0.02682407,-0.020643117,-1.9224939,-2.8099194,0.25425982,0.5842396,0.98155653,1.4098887,-0.10255535
62,-1.0141292,0.019821413,-0.022320693,0.37399268,0.5875966,-0.9644108,0.059433855,-0.037371777,-1.3076692,-2.1175478,-1.7541494,-0.40567207,-1.4537543,-0.26031077,-0.045252025
63,-0.96913934,0.01305606,-0.015466213,-0.8655448,0.615519,-1.1634189,0.05550746,-0.029277401,-1.2616267,-2.2761416,-1.5761641,-2.0686417,-0.5134957,-1.4830669,0.7126055
64,-1.4329383,0.021782715,-0.024549443,-0.5458949,1.0234498,-1.2726011,0.075541385,-0.060677424,-1.1983833,-1.9607279,-1.6664662,-1.8327214,0.39175653,0.064968705,1.3899996
65,-0.32293057,0.025724769,-0.051920075,1.5188485,0.035627574,-1.4908118,0.06552213,-0.03587039,-1.5186416,-2.5514088,-0.5243089,-1.3772333,-2.0032597,1.2266291,0.153974
66,0.17954956,-0.001037864,0.0431736,-0.45322633,0.5991629,-0.3834523,0.0010874588,-0.027301012,-1.2160636,-2.0069287,-0.29283267,0.1715338,-0.9834098,-0.17505947,0.865513
67,0.20714276,0.0029816998,0.0012375943,-0.3979488,-0.01452288,-0.7446562,0.014587706,-0.017576287,-1.5371978,-2.6073897,0.36828145,1.51739,-0.01171643,-0.5334194,-0.034992054
68,0.49469072,0.009174862,-0.0257687,0.66818756,-0.13049689,-1.1639594,0.0363049,-0.02255868,-1.6588849,-2.6157472,1.4675498,0.18297228,1.026474,0.82299614,0.030704856
69,0.25996083,0.0035881589,-0.0052001653,-0.5860796,0.18265751,-1.0583653,0.021921137,-0.022317799,-1.4536487,-2.4837246,1.0773389,0.61034304,-0.79929405,-0.9838126,0.2223588
70,0.22181728,0.015402162,-0.032863427,1.0742651,0.27951962,-1.1553011,0.045573674,-0.03670974,-1.4618669,-2.3489788,0.072678596,-1.6846571,-1.6068714,1.3865235,0.5846234
71,-0.73868066,0.014346141,-0.0057851397,-1.3252656,-0.34724423,-1.7162272,0.028048022,0.0022885334,-1.6881243,-2.9779766,-0.8262665,-0.2072093,-0.92892194,-0.7474646,0.063961506
72,0.06009554,-0.003137317,-0.049838956,0.5638741,1.1721259,-0.8748313,0.05439891,-0.057536855,-0.90777004,-1.7608411,0.52161485,0.71785814,0.5254053,0.09026715,0.94642454
73,0.53435475,0.013752073,-0.049416106,0.7085969,-0.6627004,-1.3747056,0.04719311,-0.008561099,-1.7856445,-2.9785998,0.20254731,0.15369911,-0.01058108,0.8619593,-0.39526066
74,-0.5969843,0.014379368,-0.01571687,0.07212752,-0.46192688,-1.1914829,0.03061621,-0.007668536,-1.8145976,-2.8910038,-0.5175343,-0.44723547,0.86768466,0.07772728,-0.68063366
75,0.79511595,0.0023173264,-0.024384871,0.41827744,-0.44661522,-0.97329754,0.026634624,-0.014437547,-1.8438811,-2.9651623,0.692507,0.952801,0.32606727,0.18243575,-0.5847917
76,0.44605917,0.00948618,-0.018712007,-0.33948088,-0.33948055,-1.5715709,0.030837314,-0.01052776,-1.6687546,-2.9204347,0.33941653,-1.2496982,0.014818978,-0.39792177,-0.74445873
77,0.5758231,0.0030208083,-0.01183857,0.29622918,0.17771879,-0.999777,0.02511515,-0.029001335,-1.5302285,-2.4106438,-0.42826456,1.2898166,-1.8129328,-0.34329867,-0.035564557
78,-1.2063693,0.010875017,-0.0011666936,-0.23804358,0.15285605,-0.5159075,0.027446227,-0.019965833,-1.525946,-2.351258,-0.8450671,0.49812144,-1.2243019,-0.193894,0.46781474
79,0.4341852,0.0031144894,-0.0329905,0.6387663,0.8350141,-0.92982996,0.03984251,-0.047216512,-1.1979682,-1.9511392,0.6103581,0.8250566,-0.28651786,0.46882027,0.71504927
80,0.29003143,0.0030350632,0.0002545237,-0.6343926,0.003991306,-0.9092588,0.017746983,-0.017382866,-1.454918,-2.6044288,0.44424814,-1.959197,0.3830413,-0.7840036,-0.113710776
81,-0.055271477,0.009337505,-0.013851492,0.14733943,-0.2509337,-1.0874695,0.028930312,-0.017710669,-1.7075962,-2.7869837,-0.31154463,-0.31860244,2.4964511,0.76318276,-0.38291
82,-1.1618643,0.0015340359,-0.0074750776,0.38384724,-0.53441733,-0.69033754,0.019180229,-0.0061075278,-2.0875492,-2.9474928,0.33676827,-0.327955,0.43828845,0.24531986,-0.55545145
83,-0.70042914,0.011507162,-0.011483001,-0.24947625,0.24351913,-0.7838476,0.029789405,-0.023087854,-1.5288447,-2.374218,-0.46676764,0.5282919,-0.35591018,-0.74907994,0.34103638
84,-2.3596642,0.019857338,0.00030366366,0.102089375,0.09419879,-1.4509915,0.052860104,-0.045743838,-1.780082,-2.470415,-2.3431387,-0.5112716,-0.7267084,-0.44334194,-0.4160597
85,-0.008302115,-0.03009342,-0.020399278,0.97182727,1.7579777,-0.3647362,0.03186299,-0.075834826,-0.75830233,-1.4239839,-0.84027517,0.9827528,-0.27276397,1.8304045,2.2476888
86,-0.87344635,0.02305894,-0.033188097,0.74391174,0.37597346,-1.2900336,0.06354498,-0.03748692,-1.4140493,-2.3363223,-1.1644639,0.56065476,0.26884815,1.2175231,0.42873594
87,1.5473411,-0.031628218,0.026090281,-0.5765755,1.1081036,-0.6908028,-0.012726206,-0.042830035,-1.0569719,-1.7985032,2.2346745,-0.24605106,0.7063954,-0.7499851,1.2022748
88,-1.7871828,0.023240792,-0.025682652,-1.7161531,0.7534927,-2.0078602,0.09121302,-0.068217956,-1.4347373,-2.4498446,-2.6882405,-0.13363025,-0.3725607,-0.7107452,0.45378593
89,-1.4350485,0.024321469,-0.024828466,-0.40315616,0.73166895,-1.4171827,0.0652048,-0.05411838,-1.4448655,-2.1873271,-1.7177861,1.5586988,-1.2725545,-1.0492301,0.315054
90,0.033808883,0.008927385,-0.015335459,0.21921954,0.2615245,-0.9926485,0.033124268,-0.029071985,-1.4938623,-2.3554804,-0.99881834,-0.9068502,0.93494093,1.0490308,0.15594308
91,0.108476594,-0.015317406,-0.0024497248,0.8852446,1.3236663,-0.48112524,0.023865404,-0.060704753,-1.0748373,-1.6488385,1.2699717,1.0934801,0.6153985,1.0288241,1.3842797
92,1.0863206,-0.025375992,0.023638977,-0.07993539,1.1566156,-0.4457302,-0.006404586,-0.04716342,-1.0885873,-1.6950296,1.2718835,-1.5347048,-0.29374933,-0.43427902,0.84211195
93,-0.19371139,0.01624575,-0.03453411,0.82216763,-0.4494247,-1.3223407,0.049972504,-0.013687933,-1.8128998,-2.8362427,0.08901124,-2.369281,1.4518127,0.7564405,-0.8629977
94,0.50724345,-0.009785008,0.01169825,0.58808494,0.9651773,-0.4537487,0.015257997,-0.047188103,-1.2535795,-1.8289762,0.41363874,0.46156085,0.4116153,0.46938786,0.96839136
95,0.9959886,-0.0007450779,0.0038186945,-0.578567,0.40137917,-0.97689897,0.012976607,-0.026073912,-1.2675718,-2.2767012,2.0361009,1.2078826,-0.60042304,1.0434783,0.49947354
96,-0.74204004,0.009788947,-0.012253035,-0.82530004,0.6627553,-1.0583782,0.047975384,-0.030619001,-1.2628523,-2.1978226,-1.3974667,-0.41298115,0.7774274,-0.51146746,0.9391972
97,-0.99460423,0.002007485,0.017537212,0.86192405,1.1626688,-0.34265852,0.037531935,-0.052840054,-1.061636,-1.63377,-1.3123847,0.93772113,-0.22989503,1.1153884,1.0771261
98,-1.1522313,0.014120899,0.0005470973,0.432086,-0.05255507,-0.76813257,0.034437604,-0.022795273,-1.6425612,-2.5084815,-1.1220798,0.1791969,0.7512084,0.07158348,0.18623006
99,-0.2823854,-0.023162475,0.004436951,0.46666294,1.5882518,-0.3463682,0.03068682,-0.06514102,-0.87074184,-1.4779073,0.18006384,-0.30640352,-2.1701708,0.9548156,1.2341614
100,0.9440882,0.0007871617,-0.019366834,-0.7351605,-0.37384176,-1.4762919,0.030459812,-0.009357821,-1.5207058,-2.9366698,0.34613174,0.0484129,-0.40177253,-1.1108994,-0.2548847
101,0.70504117,0.00915619,-0.06465654,1.6624042,0.8083352,-1.0763943,0.049327403,-0.05645682,-1.1286976,-2.0335367,1.1023836,-0.50282884,-0.70798904,2.089461,0.9363243
102,-0.41159064,0.0166956,-0.026944954,0.6268058,-0.27884272,-1.2516278,0.046191983,-0.017962875,-1.7413306,-2.7577481,-0.7309328,1.4263263,0.55450946,0.9827968,-0.26247215
103,0.7861644,0.007108938,-0.03049299,-0.2830313,-0.55940366,-1.5848091,0.036534086,-0.003862584,-1.6667638,-3.004829,0.71657574,1.2522467,-0.05692202,0.24594948,0.0039923787
104,-1.9742877,0.012913772,0.02667427,0.3966939,0.17798093,-0.6561129,0.035994135,-0.026031254,-1.5692489,-2.3307235,-1.6044617,-1.583068,-0.14816976,0.08057737,0.28625897
105,0.5405389,0.003453415,-0.016875733,0.76297367,-0.06633526,-0.77825296,0.023213265,-0.025073541,-1.7540737,-2.5961132,1.1205697,0.6489041,-1.604872,1.3516165,-0.16067672
106,1.1273786,-0.0055524744,0.0063269613,-0.33724254,0.6669943,-0.7875509,0.0059827864,-0.032777384,-1.2514055,-2.051098,1.154177,0.044255797,0.27707964,0.41242933,0.89352655
107,-0.5568543,0.031979453,-0.021965347,0.54293346,-0.8695584,-1.7471368,0.025048347,0.008539714,-2.4362319,-3.289911,-0.64080083,-0.59412295,0.3718611,0.79347056,-1.0986449
108,-0.73568016,0.028198551,-0.04413175,0.93175244,0.28583515,-1.5389264,0.06993751,-0.037918188,-1.3915249,-2.463256,-0.44379437,-0.7018797,1.1646276,0.69962,0.5036464
109,0.22749192,0.008712353,-0.018347792,0.24086076,0.53273034,-1.0438032,0.038241148,-0.035605274,-1.347248,-2.1471167,-0.5433771,-1.8421701,0.36118913,-0.19134137,0.65740854
110,-0.803108,0.01824416,-0.022559138,0.67019105,-0.052382708,-1.2137042,0.05022782,-0.026301743,-1.6525311,-2.621161,-0.5019181,1.0478895,-0.5337071,0.7256946,0.10011491
111,1.5353447,-0.010727701,-0.0021070694,0.26321983,0.6351484,-0.8954021,0.0061305743,-0.038261957,-1.3796115,-2.1089659,1.2476068,1.5912158,0.3929906,0.6201349,0.42524564
112,-0.1347932,0.0140779875,-0.022533499,-0.06451699,0.46508366,-1.1890584,0.04616315,-0.031111466,-1.3374021,-2.272372,-0.664954,0.6625529,0.36274058,-0.68680227,0.38095796
113,-0.46632403,0.010994467,-0.015962454,0.5840092,-0.13984065,-0.78971636,0.03061713,-0.021423018,-1.7083431,-2.5951514,-0.24683069,-2.2003653,1.1144712,0.17981997,-0.17664044
114,-1.2191685,0.029246977,-0.029124452,0.16346192,-0.04605618,-2.1135824,0.06721382,-0.025410356,-1.6922266,-2.7192101,-1.4811186,-0.31914043,0.65436506,0.04586616,0.18939377
115,-2.7546067,-0.0015928368,0.08150816,0.75908667,0.08788356,-0.18235481,-0.0019367384,-0.018604087,-2.0303,-2.4677308,-2.1761537,-0.36214316,0.7437699,0.8658739,-0.06963535
116,-0.59696925,0.013725886,-0.021640362,0.3260405,0.38182783,-0.7489253,0.04214955,-0.030535633,-1.4160302,-2.1965566,-0.4650913,0.22903731,0.48488826,0.1629512,0.16733463
117,-0.96873784,0.0132011715,-0.017222757,0.6060017,-0.44838923,-1.041023,0.038408704,-0.0143411495,-1.8612185,-2.8039088,-0.6208597,-1.4883554,-0.8613899,0.23342639,-0.49483788
118,-0.91794395,0.019320978,-0.024944833,0.26546392,0.375683,-1.0703567,0.054197162,-0.03178242,-1.4346651,-2.317281,-0.45985723,-0.828429,1.2772906,0.21028781,0.53930146
119,-0.3256796,0.028836505,-0.058046672,1.1686912,0.5139326,-1.3225015,0.07159867,-0.0443623,-1.1692263,-2.2236104,-0.9519541,0.40069398,0.14886497,1.6929758,0.7442549
120,-1.2793738,0.0057272855,-0.004671061,0.29720092,-0.38167748,-0.7628064,0.023382222,-0.011586193,-1.945714,-2.8284137,-0.40358233,1.3711766,-0.18212275,0.00915879,-0.08282757
121,0.027229153,0.008444588,-0.013689583,-0.059373766,0.46503162,-1.0070946,0.032543324,-0.03124735,-1.4013151,-2.220061,0.57283974,-0.77595097,-1.9405322,-0.69688296,0.8392871
122,-1.347686,0.005417865,0.04602654,0.67441666,0.3504694,-0.097209215,0.009641528,-0.026107198,-1.6391091,-2.1422498,-0.6685333,-0.70564896,-0.08772896,1.109533,0.4315037
123,-0.6146739,0.003454447,0.046854053,-0.15137985,0.76356876,-0.21244228,0.012075514,-0.032251485,-1.2138653,-1.8486439,-0.4278023,-0.57040346,0.21463288,-0.27279913,1.3552727
124,0.29078197,0.0059715393,-0.011025084,0.09027082,0.13209152,-1.0734022,0.025949871,-0.025777074,-1.5495266,-2.4693792,-0.0021387339,0.7602677,0.006364299,-0.009365231,0.05640737
125,-0.2605937,-0.0017244101,0.023437008,1.0478438,0.95970726,-0.19916296,0.020829575,-0.04796029,-1.2662479,-1.7775536,1.1088829,-0.03775237,-0.8318751,1.1759398,0.9201407
126,-1.2157491,0.025490979,-0.037937827,1.0875415,0.066536546,-1.6011748,0.073838376,-0.032748282,-1.544875,-2.5189116,-1.0148118,0.60485435,-0.9978488,1.5239468,-0.02751147
127,-0.9870366,0.0062018516,0.02807523,0.7276221,0.15751684,-0.26399815,0.0129050985,-0.02391425,-1.7210298,-2.337585,-1.0742719,1.2486639,-1.3862257,0.51687956,0.30460358
128,-1.2130783,0.017019497,-0.02131158,-1.3597825,0.5933027,-1.6356761,0.07751506,-0.039734825,-1.2532175,-2.4590974,-1.2084326,-1.0097455,-2.0390952,-2.5762491,0.4683766
129,0.24532057,0.010741142,-0.024913648,0.7555768,0.55843073,-0.9175018,0.039465018,-0.039562143,-1.4047443,-2.143065,0.43994302,-0.36226866,-0.06888969,0.4214909,-0.11193633
130,-2.3165553,0.010226887,0.020389158,0.8775517,-0.098219335,-0.9362996,0.042352512,-0.021521518,-1.8065479,-2.5270958,-2.3004131,-1.1864167,-0.34635872,1.5837078,0.28635818
131,-0.20067535,-0.0032771819,-0.048276834,0.7088422,1.2969202,-0.7992593,0.056449912,-0.06138274,-0.86564815,-1.6941881,0.32351416,-0.36491257,-0.56948996,0.13420635,1.5596123
132,0.6251605,0.00050933956,0.029868864,0.38523763,0.55316794,-0.36862838,0.0048360154,-0.032834895,-1.3659756,-2.0375714,1.0309503,0.67483914,-1.7446499,0.38693514,0.8277097
133,-1.0712606,0.01937165,-0.023154471,-0.041780055,0.50902355,-0.99187106,0.05235964,-0.031532817,-1.3768538,-2.2249274,-1.3746661,-0.24502401,0.34738052,-0.09352943,1.1101083
134,-1.0802418,0.026159087,-0.035042785,0.6022248,0.60739535,-1.3126767,0.069959216,-0.041657746,-1.2826159,-2.190487,-1.1836729,1.836864,-0.6052488,0.4403577,0.30032575
